WP_004462903.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462903.1_3491	100.000	87	106
WP_004472299.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	98.423	317	319
WP_004472299.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	25.309	324	319
WP_004472299.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	21.053	285	319
WP_004472299.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	21.452	303	319
WP_004472299.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	22.867	293	319
WP_004472299.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	22.145	289	319
WP_004472299.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	23.392	171	319
WP_004472170.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004460143.1_2208	34.932	146	185
WP_004472170.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918475.1_3528	36.158	177	185
WP_004479538.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	31.153	321	329
WP_004479538.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	29.940	334	329
WP_004479538.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	29.524	315	329
WP_004479538.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	32.476	311	329
WP_004479538.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	29.605	304	329
WP_004479538.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	30.031	323	329
WP_004479538.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004467290.1_444	28.261	322	329
WP_004479538.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	26.190	336	329
WP_004479538.1	lcl|NZ_JAUOTH010000012.1_cds_WP_046943555.1_2762	25.000	340	329
WP_004479538.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	28.044	271	329
WP_004479538.1	lcl|NZ_JAUOTH010000009.1_cds_WP_008398679.1_778	27.174	276	329
WP_004479538.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004465101.1_3549	25.632	277	329
WP_004479538.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004472818.1_1475	27.869	244	329
WP_004479538.1	lcl|NZ_JAUOTH010000014.1_cds_WP_282963968.1_202	24.629	337	329
WP_282974014.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004475169.1_3546	26.724	232	267
WP_282974014.1	lcl|NZ_JAUOTH010000022.1_cds_WP_004475142.1_366	28.947	190	267
WP_282974014.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004477560.1_3118	29.612	206	267
WP_282974014.1	lcl|NZ_JAUOTH010000013.1_cds_WP_016754360.1_476	27.568	185	267
WP_282974014.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004477855.1_3151	27.368	190	267
WP_004472307.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004473482.1_2464	26.911	327	509
WP_004472307.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460640.1_2465	30.000	90	509
WP_004472307.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004473482.1_2464	26.911	327	509
WP_004472307.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460640.1_2465	30.000	90	509
WP_004479660.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	26.374	273	330
WP_004479660.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	23.723	274	330
WP_004479660.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	27.899	276	330
WP_004479660.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	27.358	318	330
WP_004479660.1	lcl|NZ_JAUOTH010000012.1_cds_WP_046943555.1_2762	26.126	222	330
WP_004479660.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	30.469	256	330
WP_004479660.1	lcl|NZ_JAUOTH010000014.1_cds_WP_282963968.1_202	24.691	243	330
WP_004479660.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	25.180	139	330
WP_004479660.1	lcl|NZ_JAUOTH010000007.1_cds_WP_004467770.1_2586	28.125	128	330
WP_004479660.1	lcl|NZ_JAUOTH010000009.1_cds_WP_008398679.1_778	27.692	130	330
WP_004479660.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004467290.1_444	30.464	151	330
WP_004472322.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462146.1_3560	31.445	353	366
WP_004472322.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004475202.1_3502	34.967	306	366
WP_004472322.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004466571.1_3112	28.191	376	366
WP_004472322.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918479.1_3522	29.491	373	366
WP_004472322.1	lcl|NZ_JAUOTH010000015.1_cds_WP_004465893.1_2080	29.972	357	366
WP_004472322.1	lcl|NZ_JAUOTH010000018.1_cds_WP_061207032.1_3499	38.350	206	366
WP_004472322.1	lcl|NZ_JAUOTH010000012.1_cds_WP_004473876.1_2763	29.730	185	366
WP_004472364.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462146.1_3560	38.000	350	367
WP_004472364.1	lcl|NZ_JAUOTH010000015.1_cds_WP_004465893.1_2080	34.121	381	367
WP_004472364.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918479.1_3522	30.667	375	367
WP_004472364.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004466571.1_3112	30.548	383	367
