WP_004462903.1	lcl|NZ_JAIZBM010000006.1_cds_WP_035983633.1_3425	62.821	78	106
WP_004472299.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839019.1_3422	79.233	313	319
WP_004472299.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	23.926	326	319
WP_004472299.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	28.165	316	319
WP_004472299.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	21.569	255	319
WP_004472299.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836630.1_364	23.839	323	319
WP_004472299.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	25.731	171	319
WP_004472170.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838092.1_2235	31.361	169	185
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	30.255	314	329
WP_004479538.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836630.1_364	30.351	313	329
WP_004479538.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	27.108	332	329
WP_004479538.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	27.859	341	329
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135696004.1_1145	26.154	325	329
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	25.962	312	329
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837268.1_1213	28.063	253	329
WP_004479538.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839019.1_3422	25.472	318	329
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837611.1_1613	30.290	241	329
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837832.1_1897	27.072	181	329
WP_004479538.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839004.1_3405	23.973	292	329
WP_004479538.1	lcl|NZ_JAIZBM010000007.1_cds_WP_208727372.1_3553	24.028	283	329
WP_004479538.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838959.1_3365	24.906	265	329
WP_004479538.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839009.1_3412	21.887	265	329
WP_004479538.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839018.1_3421	25.103	243	329
WP_004479538.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837260.1_1205	22.388	268	329
WP_282974014.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838941.1_3304	24.806	258	267
WP_282974014.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839022.1_3424	23.711	194	267
WP_282974014.1	lcl|NZ_JAIZBM010000006.1_cds_WP_135747430.1_3413	22.749	211	267
WP_282974014.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837283.1_1241	34.862	109	267
WP_282974014.1	lcl|NZ_JAIZBM010000001.1_cds_WP_269155325.1_254	26.705	176	267
WP_282974014.1	lcl|NZ_JAIZBM010000007.1_cds_WP_135694504.1_3565	29.016	193	267
WP_004472307.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838075.1_2213	23.599	339	509
WP_004472307.1	lcl|NZ_JAIZBM010000003.1_cds_WP_238838075.1_2213	23.599	339	509
WP_004479660.1	lcl|NZ_JAIZBM010000001.1_cds_WP_238836630.1_364	26.230	305	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837578.1_1560	27.536	276	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837268.1_1213	30.213	235	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837260.1_1205	28.794	257	330
WP_004479660.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839020.1_3423	27.481	262	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135748906.1_1533	25.532	329	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837204.1_1133	34.234	111	330
WP_004479660.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238839018.1_3421	29.688	128	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837611.1_1613	28.019	207	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_238837832.1_1897	30.263	152	330
WP_004479660.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135696004.1_1145	28.477	151	330
WP_004479660.1	lcl|NZ_JAIZBM010000007.1_cds_WP_238839131.1_3564	22.772	303	330
WP_004472322.1	lcl|NZ_JAIZBM010000006.1_cds_WP_238838989.1_3394	33.708	356	366
WP_004472322.1	lcl|NZ_JAIZBM010000002.1_cds_WP_135697380.1_1280	28.346	381	366
