WP_004462903.1	lcl|NZ_NPDY01000004.1_cds_WP_100713264.1_2701	66.667	87	106
WP_004472299.1	lcl|NZ_NPDY01000004.1_cds_WP_100713263.1_2700	72.990	311	319
WP_004472299.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	25.532	329	319
WP_004472299.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	21.577	241	319
WP_004472299.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	22.741	321	319
WP_004472299.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	22.222	279	319
WP_004472170.1	lcl|NZ_NPDY01000004.1_cds_WP_100713267.1_2704	33.898	177	185
WP_004472170.1	lcl|NZ_NPDY01000030.1_cds_WP_100715391.1_2428	36.429	140	185
WP_004472170.1	lcl|NZ_NPDY01000004.1_cds_WP_100713245.1_2681	33.146	178	185
WP_004479538.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	31.429	315	329
WP_004479538.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	29.524	315	329
WP_004479538.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	30.547	311	329
WP_004479538.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	27.273	319	329
WP_004479538.1	lcl|NZ_NPDY01000001.1_cds_WP_100712285.1_423	25.758	330	329
WP_004479538.1	lcl|NZ_NPDY01000007.1_cds_WP_100713729.1_3210	24.696	247	329
WP_004479538.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	25.969	258	329
WP_004479538.1	lcl|NZ_NPDY01000003.1_cds_WP_100713150.1_2339	26.486	185	329
WP_004479538.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	27.742	155	329
WP_004479538.1	lcl|NZ_NPDY01000002.1_cds_WP_100712912.1_1539	25.095	263	329
WP_282974014.1	lcl|NZ_NPDY01000004.1_cds_WP_100713254.1_2690	23.077	247	267
WP_282974014.1	lcl|NZ_NPDY01000004.1_cds_WP_100713248.1_2684	27.041	196	267
WP_282974014.1	lcl|NZ_NPDY01000007.1_cds_WP_100713785.1_3273	25.701	214	267
WP_282974014.1	lcl|NZ_NPDY01000001.1_cds_WP_125169875.1_623	33.684	95	267
WP_004472307.1	lcl|NZ_NPDY01000009.1_cds_WP_100714087.1_3570	25.077	323	509
WP_004472307.1	lcl|NZ_NPDY01000009.1_cds_WP_243393449.1_3571	29.787	94	509
WP_004472307.1	lcl|NZ_NPDY01000009.1_cds_WP_100714087.1_3570	25.077	323	509
WP_004472307.1	lcl|NZ_NPDY01000009.1_cds_WP_243393449.1_3571	29.787	94	509
WP_004479660.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	25.974	308	330
WP_004479660.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	27.106	273	330
WP_004479660.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	27.554	323	330
WP_004479660.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	25.954	262	330
WP_004479660.1	lcl|NZ_NPDY01000003.1_cds_WP_100713150.1_2339	24.107	224	330
WP_004479660.1	lcl|NZ_NPDY01000003.1_cds_WP_100713016.1_2275	27.459	244	330
WP_004479660.1	lcl|NZ_NPDY01000007.1_cds_WP_100713729.1_3210	29.046	241	330
WP_004479660.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	28.022	182	330
WP_004479660.1	lcl|NZ_NPDY01000004.1_cds_WP_100713235.1_2668	29.444	180	330
WP_004479660.1	lcl|NZ_NPDY01000004.1_cds_WP_100713263.1_2700	25.442	283	330
WP_004479660.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	29.545	132	330
WP_004472322.1	lcl|NZ_NPDY01000004.1_cds_WP_100713232.1_2665	32.184	348	366
WP_004472322.1	lcl|NZ_NPDY01000007.1_cds_WP_100713704.1_3180	28.997	369	366
WP_004472322.1	lcl|NZ_NPDY01000015.1_cds_WP_100714717.1_1245	30.571	350	366
WP_004472322.1	lcl|NZ_NPDY01000004.1_cds_WP_100713258.1_2695	25.762	361	366
WP_004472322.1	lcl|NZ_NPDY01000007.1_cds_WP_100713792.1_3284	29.381	194	366
WP_004472364.1	lcl|NZ_NPDY01000015.1_cds_WP_100714717.1_1245	33.158	380	367
WP_004472364.1	lcl|NZ_NPDY01000004.1_cds_WP_100713232.1_2665	33.714	350	367
WP_004472364.1	lcl|NZ_NPDY01000007.1_cds_WP_100713704.1_3180	29.067	375	367
WP_004472364.1	lcl|NZ_NPDY01000004.1_cds_WP_100713258.1_2695	28.090	356	367
WP_004472364.1	lcl|NZ_NPDY01000007.1_cds_WP_100713792.1_3284	26.776	366	367
WP_004472364.1	lcl|NZ_NPDY01000019.1_cds_WP_100714984.1_1486	25.455	110	367
WP_004470185.1	lcl|NZ_NPDY01000016.1_cds_WP_100714797.1_1330	41.975	243	265
WP_020783869.1	lcl|NZ_NPDY01000021.1_cds_WP_100715050.1_1932	33.882	304	310
WP_020783869.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	28.302	318	310
WP_020783869.1	lcl|NZ_NPDY01000023.1_cds_WP_100715142.1_2022	23.571	140	310
WP_020783869.1	lcl|NZ_NPDY01000021.1_cds_WP_100715050.1_1932	33.882	304	310
WP_020783869.1	lcl|NZ_NPDY01000011.1_cds_WP_100714255.1_779	28.302	318	310
WP_020783869.1	lcl|NZ_NPDY01000023.1_cds_WP_100715142.1_2022	23.571	140	310
WP_004470037.1	lcl|NZ_NPDY01000002.1_cds_WP_100712871.1_1821	26.400	125	221
WP_004470037.1	lcl|NZ_NPDY01000018.1_cds_WP_100714931.1_1455	28.049	82	221
WP_004470037.1	lcl|NZ_NPDY01000003.1_cds_WP_100712971.1_2226	27.723	101	221
WP_004470188.1	lcl|NZ_NPDY01000001.1_cds_WP_100711954.1_59	33.571	140	177
WP_282974009.1	lcl|NZ_NPDY01000003.1_cds_WP_100713142.1_2225	26.471	170	408
WP_282974009.1	lcl|NZ_NPDY01000004.1_cds_WP_100713250.1_2686	24.151	265	408
WP_004479640.1	lcl|NZ_NPDY01000007.1_cds_WP_100713704.1_3180	30.000	390	362
WP_004479640.1	lcl|NZ_NPDY01000004.1_cds_WP_100713232.1_2665	29.716	387	362
WP_004479640.1	lcl|NZ_NPDY01000004.1_cds_WP_100713258.1_2695	29.226	349	362
WP_004479640.1	lcl|NZ_NPDY01000007.1_cds_WP_100713792.1_3284	24.377	361	362
WP_004479640.1	lcl|NZ_NPDY01000015.1_cds_WP_100714717.1_1245	29.851	201	362
WP_004479640.1	lcl|NZ_NPDY01000019.1_cds_WP_100714984.1_1486	28.261	92	362
WP_004479675.1	lcl|NZ_NPDY01000001.1_cds_WP_100712528.1_85	27.885	104	229
WP_004479537.1	lcl|NZ_NPDY01000003.1_cds_WP_100713142.1_2225	24.699	166	409
WP_004479635.1	lcl|NZ_NPDY01000015.1_cds_WP_100714717.1_1245	36.207	348	367
WP_004479635.1	lcl|NZ_NPDY01000007.1_cds_WP_100713704.1_3180	30.749	374	367
WP_004479635.1	lcl|NZ_NPDY01000004.1_cds_WP_100713232.1_2665	30.372	349	367
WP_004479635.1	lcl|NZ_NPDY01000004.1_cds_WP_100713258.1_2695	28.125	288	367
WP_004479635.1	lcl|NZ_NPDY01000007.1_cds_WP_100713792.1_3284	22.923	349	367
WP_282973999.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	32.618	233	313
WP_282973999.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	26.398	322	313
WP_282973999.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	25.352	284	313
WP_282973999.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	26.437	261	313
WP_282973999.1	lcl|NZ_NPDY01000003.1_cds_WP_100713016.1_2275	25.896	251	313
WP_282973999.1	lcl|NZ_NPDY01000002.1_cds_WP_100712912.1_1539	25.269	186	313
WP_004472325.1	lcl|NZ_NPDY01000005.1_cds_WP_100713477.1_2965	26.019	319	311
WP_004472325.1	lcl|NZ_NPDY01000034.1_cds_WP_100715486.1_2525	28.723	188	311
WP_004472325.1	lcl|NZ_NPDY01000001.1_cds_WP_100712531.1_95	23.962	313	311
WP_004472325.1	lcl|NZ_NPDY01000004.1_cds_WP_100713259.1_2696	25.758	264	311
WP_004472325.1	lcl|NZ_NPDY01000002.1_cds_WP_100712912.1_1539	27.350	234	311
WP_004472325.1	lcl|NZ_NPDY01000004.1_cds_WP_100713219.1_2652	25.789	190	311
WP_004472325.1	lcl|NZ_NPDY01000006.1_cds_WP_100713622.1_3106	25.248	202	311
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712355.1_481	44.534	247	595
WP_004479548.1	lcl|NZ_NPDY01000037.1_cds_WP_100715513.1_2554	42.917	240	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712065.1_186	39.357	249	595
WP_004479548.1	lcl|NZ_NPDY01000012.1_cds_WP_100714403.1_928	33.051	236	595
WP_004479548.1	lcl|NZ_NPDY01000011.1_cds_WP_100714338.1_875	26.724	232	595
WP_004479548.1	lcl|NZ_NPDY01000009.1_cds_WP_100714091.1_3576	27.734	256	595
WP_004479548.1	lcl|NZ_NPDY01000006.1_cds_WP_100713684.1_3132	29.661	236	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712157.1_287	27.607	163	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712095.1_219	29.237	236	595
WP_004479548.1	lcl|NZ_NPDY01000003.1_cds_WP_100712999.1_2255	35.789	95	595
WP_004479548.1	lcl|NZ_NPDY01000023.1_cds_WP_100715114.1_1998	28.395	243	595
WP_004479548.1	lcl|NZ_NPDY01000023.1_cds_WP_100715128.1_2012	43.478	46	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712252.1_397	36.111	72	595
WP_004479548.1	lcl|NZ_NPDY01000010.1_cds_WP_100714141.1_665	24.790	238	595
WP_004479548.1	lcl|NZ_NPDY01000032.1_cds_WP_100715444.1_2479	28.485	165	595
WP_004479548.1	lcl|NZ_NPDY01000007.1_cds_WP_100713699.1_3175	29.189	185	595
WP_004479548.1	lcl|NZ_NPDY01000007.1_cds_WP_100713719.1_3196	26.415	212	595
WP_004479548.1	lcl|NZ_NPDY01000015.1_cds_WP_100714737.1_1205	30.233	129	595
WP_004479548.1	lcl|NZ_NPDY01000015.1_cds_WP_100714706.1_1234	31.056	161	595
WP_004479548.1	lcl|NZ_NPDY01000025.1_cds_WP_100715218.1_2075	36.364	55	595
WP_004479548.1	lcl|NZ_NPDY01000030.1_cds_WP_100715390.1_2427	32.911	79	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712361.1_487	32.857	70	595
WP_004479548.1	lcl|NZ_NPDY01000004.1_cds_WP_100713261.1_2698	38.889	54	595
WP_004479548.1	lcl|NZ_NPDY01000019.1_cds_WP_100714948.1_1472	29.448	163	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712355.1_481	44.534	247	595
WP_004479548.1	lcl|NZ_NPDY01000037.1_cds_WP_100715513.1_2554	42.917	240	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712065.1_186	39.357	249	595
WP_004479548.1	lcl|NZ_NPDY01000012.1_cds_WP_100714403.1_928	33.051	236	595
WP_004479548.1	lcl|NZ_NPDY01000011.1_cds_WP_100714338.1_875	26.724	232	595
WP_004479548.1	lcl|NZ_NPDY01000009.1_cds_WP_100714091.1_3576	27.734	256	595
WP_004479548.1	lcl|NZ_NPDY01000006.1_cds_WP_100713684.1_3132	29.661	236	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712157.1_287	27.607	163	595
WP_004479548.1	lcl|NZ_NPDY01000001.1_cds_WP_100712095.1_219	29.237	236	595
