WP_004462903.1	lcl|NZ_JQPZ01000035.1_cds_WP_000340715.1_1135	95.402	87	106
WP_004472299.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	92.581	310	319
WP_004472299.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	25.382	327	319
WP_004472299.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	26.667	270	319
WP_004472299.1	lcl|NZ_JQPZ01000035.1_cds_WP_000093099.1_1155	53.968	63	319
WP_004472299.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	23.118	186	319
WP_004472299.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	23.288	292	319
WP_004472299.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	21.678	286	319
WP_004472299.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	24.012	329	319
WP_004479563.1	lcl|NZ_JQPZ01000035.1_cds_WP_000604524.1_1137	83.562	365	365
WP_004472170.1	lcl|NZ_JQPZ01000035.1_cds_WP_000884059.1_1138	94.595	185	185
WP_004472170.1	lcl|NZ_JQPZ01000037.1_cds_WP_000351733.1_1276	39.286	140	185
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	93.598	328	329
WP_004479538.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	31.429	315	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	31.629	313	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	29.552	335	329
WP_004479538.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	30.945	307	329
WP_004479538.1	lcl|NZ_JQPZ01000019.1_cds_WP_000649925.1_444	29.721	323	329
WP_004479538.1	lcl|NZ_JQPZ01000150.1_cds_WP_000709513.1_3491	29.429	333	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	29.316	307	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000601375.1_1191	25.632	277	329
WP_004479538.1	lcl|NZ_JQPZ01000078.1_cds_WP_000688696.1_2204	28.720	289	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000475901.1_1200	27.132	258	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	27.509	269	329
WP_004479538.1	lcl|NZ_JQPZ01000065.1_cds_WP_001074785.1_1921	29.779	272	329
WP_004479538.1	lcl|NZ_JQPZ01000002.1_cds_WP_001003556.1_22	25.984	254	329
WP_004479538.1	lcl|NZ_JQPZ01000035.1_cds_WP_000487322.1_1189	27.469	324	329
WP_282974014.1	lcl|NZ_JQPZ01000035.1_cds_WP_000774263.1_1140	88.764	267	267
WP_282974014.1	lcl|NZ_JQPZ01000035.1_cds_WP_000859505.1_1188	26.442	208	267
WP_282974014.1	lcl|NZ_JQPZ01000035.1_cds_WP_000800438.1_1169	26.178	191	267
WP_282974014.1	lcl|NZ_JQPZ01000035.1_cds_WP_000842260.1_1218	28.421	190	267
WP_282974014.1	lcl|NZ_JQPZ01000135.1_cds_WP_000667727.1_3292	31.818	110	267
WP_282974014.1	lcl|NZ_JQPZ01000008.1_cds_WP_000805357.1_148	37.647	85	267
WP_004472307.1	lcl|NZ_JQPZ01000035.1_cds_WP_002163445.1_1141	88.189	508	509
WP_004472307.1	lcl|NZ_JQPZ01000003.1_cds_WP_000291586.1_73	27.134	328	509
WP_004472307.1	lcl|NZ_JQPZ01000003.1_cds_WP_000364507.1_72	28.889	90	509
WP_004472307.1	lcl|NZ_JQPZ01000035.1_cds_WP_002163445.1_1141	88.189	508	509
WP_004472307.1	lcl|NZ_JQPZ01000003.1_cds_WP_000291586.1_73	27.134	328	509
WP_004472307.1	lcl|NZ_JQPZ01000003.1_cds_WP_000364507.1_72	28.889	90	509
WP_004479660.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	92.121	330	330
WP_004479660.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	31.518	257	330
WP_004479660.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	25.461	271	330
WP_004479660.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	27.068	266	330
WP_004479660.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	27.215	316	330
WP_004479660.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	25.816	337	330
WP_004479660.1	lcl|NZ_JQPZ01000002.1_cds_WP_001003556.1_22	27.572	243	330
WP_004479660.1	lcl|NZ_JQPZ01000019.1_cds_WP_000649925.1_444	30.078	256	330
WP_004479660.1	lcl|NZ_JQPZ01000078.1_cds_WP_000688696.1_2204	26.957	230	330
WP_004479660.1	lcl|NZ_JQPZ01000035.1_cds_WP_000601375.1_1191	26.182	275	330
WP_004479660.1	lcl|NZ_JQPZ01000100.1_cds_WP_000457972.1_2669	26.562	128	330
WP_004479660.1	lcl|NZ_JQPZ01000035.1_cds_WP_000487322.1_1189	26.148	283	330
WP_004479660.1	lcl|NZ_JQPZ01000150.1_cds_WP_000709513.1_3491	30.464	151	330
WP_004472322.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	32.571	350	366
WP_004472322.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	28.267	375	366
WP_004472322.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	27.177	379	366
WP_004472322.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	32.464	345	366
WP_004472322.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	29.412	357	366
WP_004472322.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	25.507	345	366
WP_004472322.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	31.053	190	366
WP_004472364.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	36.986	365	367
WP_004472364.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	32.075	371	367
WP_004472364.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	40.171	234	367
WP_004472364.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	29.894	378	367
WP_004472364.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	24.533	375	367
WP_004472364.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	25.970	335	367
WP_004472364.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	25.138	362	367
WP_004479653.1	lcl|NZ_JQPZ01000035.1_cds_WP_000776640.1_1143	38.716	545	544
WP_004479653.1	lcl|NZ_JQPZ01000035.1_cds_WP_000776640.1_1143	38.716	545	544
WP_004470185.1	lcl|NZ_JQPZ01000035.1_cds_WP_000424609.1_1144	67.803	264	265
WP_004470185.1	lcl|NZ_JQPZ01000137.1_cds_WP_001002663.1_3344	43.210	243	265
WP_020783869.1	lcl|NZ_JQPZ01000035.1_cds_WP_002074065.1_1145	85.161	310	310
WP_020783869.1	lcl|NZ_JQPZ01000077.1_cds_WP_000501205.1_2167	35.526	304	310
WP_020783869.1	lcl|NZ_JQPZ01000050.1_cds_WP_001183723.1_1504	26.159	302	310
WP_020783869.1	lcl|NZ_JQPZ01000052.1_cds_WP_000279894.1_1606	26.316	133	310
WP_020783869.1	lcl|NZ_JQPZ01000035.1_cds_WP_002074065.1_1145	85.161	310	310
WP_020783869.1	lcl|NZ_JQPZ01000077.1_cds_WP_000501205.1_2167	35.526	304	310
WP_020783869.1	lcl|NZ_JQPZ01000050.1_cds_WP_001183723.1_1504	26.159	302	310
WP_020783869.1	lcl|NZ_JQPZ01000052.1_cds_WP_000279894.1_1606	26.316	133	310
WP_032912997.1	lcl|NZ_JQPZ01000035.1_cds_WP_000479984.1_1146	90.152	264	264
WP_004470135.1	lcl|NZ_JQPZ01000035.1_cds_WP_000715958.1_1147	91.473	129	130
WP_032912999.1	lcl|NZ_JQPZ01000035.1_cds_WP_001088863.1_1148	83.448	145	145
WP_004470037.1	lcl|NZ_JQPZ01000035.1_cds_WP_000517243.1_1149	89.593	221	221
WP_004470037.1	lcl|NZ_JQPZ01000030.1_cds_WP_001082180.1_985	24.359	78	221
WP_004470037.1	lcl|NZ_JQPZ01000067.1_cds_WP_001069832.1_1960	27.723	101	221
WP_004470188.1	lcl|NZ_JQPZ01000035.1_cds_WP_000611594.1_1151	78.286	175	177
WP_004470188.1	lcl|NZ_JQPZ01000142.1_cds_WP_001206947.1_3394	31.818	132	177
WP_282974009.1	lcl|NZ_JQPZ01000035.1_cds_WP_001015425.1_1152	83.709	399	408
WP_282974009.1	lcl|NZ_JQPZ01000035.1_cds_WP_001149938.1_1150	24.396	414	408
WP_282974009.1	lcl|NZ_JQPZ01000067.1_cds_WP_000347675.1_1961	25.561	223	408
WP_282974009.1	lcl|NZ_JQPZ01000030.1_cds_WP_001082180.1_985	28.144	167	408
WP_282974009.1	lcl|NZ_JQPZ01000035.1_cds_WP_000661932.1_1185	27.007	137	408
