WP_004462903.1	lcl|NZ_AHMG02000001.1_cds_WP_000340715.1_3947	95.402	87	106
WP_004472299.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	92.581	310	319
WP_004472299.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	26.667	270	319
WP_004472299.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	25.382	327	319
WP_004472299.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	23.288	292	319
WP_004472299.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	22.321	224	319
WP_004472299.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	21.678	286	319
WP_004472299.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	24.012	329	319
WP_004479563.1	lcl|NZ_AHMG02000001.1_cds_WP_001967810.1_3949	83.288	365	365
WP_004472170.1	lcl|NZ_AHMG02000001.1_cds_WP_000884059.1_3950	94.595	185	185
WP_004472170.1	lcl|NZ_AHMG02000027.1_cds_WP_000351733.1_2469	39.286	140	185
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	93.293	328	329
WP_004479538.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	31.429	315	329
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	29.552	335	329
WP_004479538.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	30.945	307	329
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	29.762	336	329
WP_004479538.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	29.721	323	329
WP_004479538.1	lcl|NZ_AHMG02000069.1_cds_WP_000709513.1_454	29.429	333	329
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	29.316	307	329
WP_004479538.1	lcl|NZ_AHMG02000069.1_cds_WP_000688696.1_485	28.720	289	329
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_000475904.1_4008	27.536	276	329
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	27.509	269	329
WP_004479538.1	lcl|NZ_AHMG02000014.1_cds_WP_001074785.1_3294	29.779	272	329
WP_004479538.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	26.537	309	329
WP_004479538.1	lcl|NZ_AHMG02000016.1_cds_WP_001003557.1_3150	25.984	254	329
WP_282974014.1	lcl|NZ_AHMG02000001.1_cds_WP_000774256.1_3952	89.513	267	267
