WP_004462903.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000340715.1_782	95.402	87	106
WP_004472299.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000410273.1_783	92.581	310	319
WP_004472299.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	26.667	270	319
WP_004472299.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	25.382	327	319
WP_004472299.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000093099.1_803	53.968	63	319
WP_004472299.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	23.118	186	319
WP_004472299.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	23.368	291	319
WP_004472299.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	21.678	286	319
WP_004472299.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	24.012	329	319
WP_004479563.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000604524.1_784	83.562	365	365
WP_004472170.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000884059.1_785	94.595	185	185
WP_004472170.1	lcl|NZ_JAGGCL010000002.1_cds_WP_000351733.1_509	39.286	140	185
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	93.293	328	329
WP_004479538.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	31.429	315	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	31.629	313	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	29.552	335	329
WP_004479538.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	30.945	307	329
WP_004479538.1	lcl|NZ_JAGGCL010000010.1_cds_WP_000649925.1_1617	29.721	323	329
WP_004479538.1	lcl|NZ_JAGGCL010000063.1_cds_WP_000709511.1_3687	29.429	333	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	29.316	307	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000601375.1_839	25.632	277	329
WP_004479538.1	lcl|NZ_JAGGCL010000026.1_cds_WP_000688695.1_2797	28.720	289	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000475904.1_848	27.536	276	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000410273.1_783	27.509	269	329
WP_004479538.1	lcl|NZ_JAGGCL010000002.1_cds_WP_001074785.1_304	29.779	272	329
WP_004479538.1	lcl|NZ_JAGGCL010000017.1_cds_WP_001003555.1_2235	25.984	254	329
WP_004479538.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000487322.1_837	27.469	324	329
WP_282974014.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000774262.1_787	88.764	267	267
WP_282974014.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000859505.1_836	26.442	208	267
WP_282974014.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000800438.1_817	26.178	191	267
WP_282974014.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000842260.1_866	28.421	190	267
WP_282974014.1	lcl|NZ_JAGGCL010000023.1_cds_WP_000667727.1_2641	31.818	110	267
WP_282974014.1	lcl|NZ_JAGGCL010000019.1_cds_WP_000805357.1_2424	37.647	85	267
WP_004472307.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000612797.1_788	88.386	508	509
WP_004472307.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000291591.1_2361	27.134	328	509
WP_004472307.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000364507.1_2360	28.889	90	509
WP_004472307.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000612797.1_788	88.386	508	509
WP_004472307.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000291591.1_2361	27.134	328	509
WP_004472307.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000364507.1_2360	28.889	90	509
WP_004479660.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	92.424	330	330
WP_004479660.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	30.739	257	330
WP_004479660.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	25.461	271	330
WP_004479660.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	27.068	266	330
WP_004479660.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	27.215	316	330
WP_004479660.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	25.816	337	330
WP_004479660.1	lcl|NZ_JAGGCL010000017.1_cds_WP_001003555.1_2235	27.572	243	330
WP_004479660.1	lcl|NZ_JAGGCL010000010.1_cds_WP_000649925.1_1617	30.078	256	330
WP_004479660.1	lcl|NZ_JAGGCL010000026.1_cds_WP_000688695.1_2797	26.957	230	330
WP_004479660.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000601375.1_839	26.182	275	330
WP_004479660.1	lcl|NZ_JAGGCL010000001.1_cds_WP_000457972.1_288	26.562	128	330
WP_004479660.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000487322.1_837	26.148	283	330
WP_004479660.1	lcl|NZ_JAGGCL010000063.1_cds_WP_000709511.1_3687	30.464	151	330
WP_004472322.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001198107.1_790	93.169	366	366
WP_004472322.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000608295.1_791	39.178	365	366
WP_004472322.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000575178.1_859	32.571	350	366
WP_004472322.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000346036.1_820	28.267	375	366
WP_004472322.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001281953.1_2783	27.177	379	366
WP_004472322.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000582222.1_801	32.464	345	366
WP_004472322.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000538752.1_963	29.412	357	366
WP_004472322.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000947844.1_813	25.507	345	366
WP_004472322.1	lcl|NZ_JAGGCL010000014.1_cds_WP_001982414.1_2063	31.053	190	366
WP_004472364.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000608295.1_791	90.736	367	367
WP_004472364.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001198107.1_790	39.452	365	367
WP_004472364.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000575178.1_859	36.986	365	367
WP_004472364.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000538752.1_963	32.075	371	367
WP_004472364.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000582222.1_801	40.171	234	367
WP_004472364.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001281953.1_2783	29.894	378	367
