WP_004462903.1	lcl|NZ_JQQS01000219.1_cds_WP_000340715.1_3373	95.402	87	106
WP_004472299.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	91.935	310	319
WP_004472299.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	25.382	327	319
WP_004472299.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	26.667	270	319
WP_004472299.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	23.711	291	319
WP_004472299.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	22.481	258	319
WP_004472299.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	24.012	329	319
WP_004479563.1	lcl|NZ_JQQS01000219.1_cds_WP_002132254.1_3371	83.288	365	365
WP_004472170.1	lcl|NZ_JQQS01000219.1_cds_WP_000884059.1_3370	94.595	185	185
WP_004472170.1	lcl|NZ_JQQS01000177.1_cds_WP_000351733.1_3042	39.286	140	185
WP_004479538.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	93.293	328	329
WP_004479538.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	31.429	315	329
WP_004479538.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	29.851	335	329
WP_004479538.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	30.619	307	329
WP_004479538.1	lcl|NZ_JQQS01000012.1_cds_WP_000649924.1_177	29.721	323	329
WP_004479538.1	lcl|NZ_JQQS01000277.1_cds_WP_000709508.1_3605	29.129	333	329
WP_004479538.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	29.316	307	329
WP_004479538.1	lcl|NZ_JQQS01000060.1_cds_WP_000688698.1_1302	28.720	289	329
WP_004479538.1	lcl|NZ_JQQS01000083.1_cds_WP_000475901.1_1715	27.132	258	329
WP_004479538.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	27.138	269	329
WP_004479538.1	lcl|NZ_JQQS01000109.1_cds_WP_001074779.1_2256	29.412	272	329
WP_004479538.1	lcl|NZ_JQQS01000049.1_cds_WP_001003560.1_1042	25.591	254	329
WP_282974014.1	lcl|NZ_JQQS01000219.1_cds_WP_000774259.1_3368	89.139	267	267
WP_282974014.1	lcl|NZ_JQQS01000058.1_cds_WP_000842260.1_1261	28.421	190	267
WP_282974014.1	lcl|NZ_JQQS01000159.1_cds_WP_000667727.1_2783	31.818	110	267
WP_282974014.1	lcl|NZ_JQQS01000088.1_cds_WP_000805357.1_1796	37.647	85	267
WP_004472307.1	lcl|NZ_JQQS01000219.1_cds_WP_000612798.1_3367	88.189	508	509
WP_004472307.1	lcl|NZ_JQQS01000037.1_cds_WP_000291581.1_767	27.576	330	509
WP_004472307.1	lcl|NZ_JQQS01000037.1_cds_WP_000364504.1_768	28.889	90	509
WP_004472307.1	lcl|NZ_JQQS01000219.1_cds_WP_000612798.1_3367	88.189	508	509
WP_004472307.1	lcl|NZ_JQQS01000037.1_cds_WP_000291581.1_767	27.576	330	509
WP_004472307.1	lcl|NZ_JQQS01000037.1_cds_WP_000364504.1_768	28.889	90	509
