WP_004462903.1	lcl|NZ_JQQK01000061.1_cds_WP_000340715.1_1843	95.402	87	106
WP_004472299.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	90.536	317	319
WP_004472299.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	25.382	327	319
WP_004472299.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	21.377	276	319
WP_004472299.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	23.368	291	319
WP_004472299.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	23.478	230	319
WP_004472299.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	21.678	286	319
WP_004472170.1	lcl|NZ_JQQK01000060.1_cds_WP_000351733.1_1808	39.286	140	185
WP_004472170.1	lcl|NZ_JQQK01000061.1_cds_WP_001047905.1_1875	35.028	177	185
WP_004479538.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	30.841	321	329
WP_004479538.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	31.429	315	329
WP_004479538.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	29.552	335	329
WP_004479538.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	30.945	307	329
WP_004479538.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	29.721	323	329
WP_004479538.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	28.947	304	329
WP_004479538.1	lcl|NZ_JQQK01000142.1_cds_WP_000709513.1_3373	29.429	333	329
WP_004479538.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	28.720	289	329
WP_004479538.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	27.402	281	329
WP_004479538.1	lcl|NZ_JQQK01000049.1_cds_WP_001074784.1_1510	29.779	272	329
WP_004479538.1	lcl|NZ_JQQK01000061.1_cds_WP_000460023.1_1897	25.271	277	329
WP_004479538.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	25.984	254	329
WP_282974014.1	lcl|NZ_JQQK01000061.1_cds_WP_061243593.1_1894	26.293	232	267
WP_282974014.1	lcl|NZ_JQQK01000061.1_cds_WP_000842260.1_1914	28.421	190	267
WP_282974014.1	lcl|NZ_JQQK01000095.1_cds_WP_000667727.1_2566	31.818	110	267
WP_282974014.1	lcl|NZ_JQQK01000016.1_cds_WP_000805357.1_434	37.647	85	267
WP_004472307.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	27.134	328	509
WP_004472307.1	lcl|NZ_JQQK01000053.1_cds_WP_000364507.1_1613	28.889	90	509
WP_004472307.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	27.134	328	509
WP_004472307.1	lcl|NZ_JQQK01000053.1_cds_WP_000364507.1_1613	28.889	90	509
WP_004479660.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	25.461	271	330
WP_004479660.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	23.358	274	330
WP_004479660.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	27.215	316	330
WP_004479660.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	25.816	337	330
WP_004479660.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	27.572	243	330
WP_004479660.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	30.078	256	330
WP_004479660.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	26.957	230	330
WP_004479660.1	lcl|NZ_JQQK01000186.1_cds_WP_000457972.1_3728	26.562	128	330
WP_004479660.1	lcl|NZ_JQQK01000142.1_cds_WP_000709513.1_3373	30.464	151	330
WP_004472322.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	32.571	350	366
WP_004472322.1	lcl|NZ_JQQK01000061.1_cds_WP_061243559.1_1854	35.294	306	366
WP_004472322.1	lcl|NZ_JQQK01000047.1_cds_WP_061243442.1_1430	26.913	379	366
WP_004472322.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	29.223	373	366
WP_004472322.1	lcl|NZ_JQQK01000061.1_cds_WP_061243554.1_1851	38.350	206	366
WP_004472322.1	lcl|NZ_JQQK01000052.1_cds_WP_000538749.1_1554	29.412	357	366
WP_004472322.1	lcl|NZ_JQQK01000131.1_cds_WP_001982414.1_3217	31.053	190	366
WP_004472364.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	36.986	365	367
WP_004472364.1	lcl|NZ_JQQK01000052.1_cds_WP_000538749.1_1554	32.075	371	367
WP_004472364.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	30.933	375	367
WP_004472364.1	lcl|NZ_JQQK01000061.1_cds_WP_061243559.1_1854	30.267	337	367
WP_004472364.1	lcl|NZ_JQQK01000061.1_cds_WP_061243554.1_1851	28.080	349	367
WP_004472364.1	lcl|NZ_JQQK01000047.1_cds_WP_061243442.1_1430	29.630	378	367
WP_004472364.1	lcl|NZ_JQQK01000131.1_cds_WP_001982414.1_3217	25.138	362	367
WP_004479653.1	lcl|NZ_JQQK01000119.1_cds_WP_061243968.1_3059	36.264	91	544
WP_004479653.1	lcl|NZ_JQQK01000119.1_cds_WP_061243968.1_3059	36.264	91	544
WP_004470185.1	lcl|NZ_JQQK01000158.1_cds_WP_001002663.1_3540	43.210	243	265
WP_020783869.1	lcl|NZ_JQQK01000083.1_cds_WP_000501205.1_2305	35.526	304	310
WP_020783869.1	lcl|NZ_JQQK01000097.1_cds_WP_001183723.1_2609	26.159	302	310
WP_020783869.1	lcl|NZ_JQQK01000013.1_cds_WP_000279894.1_386	26.316	133	310
WP_020783869.1	lcl|NZ_JQQK01000083.1_cds_WP_000501205.1_2305	35.526	304	310
WP_020783869.1	lcl|NZ_JQQK01000097.1_cds_WP_001183723.1_2609	26.159	302	310
WP_020783869.1	lcl|NZ_JQQK01000013.1_cds_WP_000279894.1_386	26.316	133	310
WP_004470037.1	lcl|NZ_JQQK01000003.1_cds_WP_001082180.1_109	24.359	78	221
WP_004470037.1	lcl|NZ_JQQK01000030.1_cds_WP_001069832.1_872	27.723	101	221
WP_004470188.1	lcl|NZ_JQQK01000129.1_cds_WP_001206947.1_3194	31.818	132	177
