WP_004462903.1	lcl|NZ_AOWF01000155.1_cds_WP_000340715.1_3478	95.402	87	106
WP_004472299.1	lcl|NZ_AOWF01000155.1_cds_WP_000410273.1_3479	92.581	310	319
WP_004472299.1	lcl|NZ_AOWF01000155.1_cds_WP_000646250.1_3482	26.667	270	319
WP_004472299.1	lcl|NZ_AOWF01000050.1_cds_WP_000744700.1_941	25.382	327	319
WP_004472299.1	lcl|NZ_AOWF01000155.1_cds_WP_000093099.1_3499	53.968	63	319
WP_004472299.1	lcl|NZ_AOWF01000155.1_cds_WP_017857197.1_3508	23.118	186	319
WP_004472299.1	lcl|NZ_AOWF01000155.1_cds_WP_000723090.1_3561	23.368	291	319
WP_004472299.1	lcl|NZ_AOWF01000083.1_cds_WP_001984071.1_1522	21.678	286	319
WP_004472299.1	lcl|NZ_AOWF01000155.1_cds_WP_001067557.1_3485	24.012	329	319
WP_004479563.1	lcl|NZ_AOWF01000155.1_cds_WP_000604524.1_3480	83.562	365	365
WP_004472170.1	lcl|NZ_AOWF01000155.1_cds_WP_000884059.1_3481	94.595	185	185
WP_004472170.1	lcl|NZ_AOWF01000102.1_cds_WP_000351733.1_1914	39.286	140	185
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_000646250.1_3482	93.293	328	329
WP_004479538.1	lcl|NZ_AOWF01000050.1_cds_WP_000744700.1_941	31.429	315	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_017857197.1_3508	31.310	313	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_000723090.1_3561	29.552	335	329
WP_004479538.1	lcl|NZ_AOWF01000083.1_cds_WP_001984071.1_1522	30.945	307	329
WP_004479538.1	lcl|NZ_AOWF01000031.1_cds_WP_000649925.1_672	29.721	323	329
WP_004479538.1	lcl|NZ_AOWF01000025.1_cds_WP_000709511.1_415	29.429	333	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_001067557.1_3485	29.316	307	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_000601375.1_3535	25.632	277	329
WP_004479538.1	lcl|NZ_AOWF01000064.1_cds_WP_000688695.1_1218	28.720	289	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_000475904.1_3544	27.536	276	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_000410273.1_3479	27.509	269	329
WP_004479538.1	lcl|NZ_AOWF01000063.1_cds_WP_001074785.1_1184	29.779	272	329
WP_004479538.1	lcl|NZ_AOWF01000111.1_cds_WP_001003555.1_2182	25.984	254	329
WP_004479538.1	lcl|NZ_AOWF01000155.1_cds_WP_000487322.1_3533	27.469	324	329
WP_282974014.1	lcl|NZ_AOWF01000155.1_cds_WP_000774262.1_3483	88.764	267	267
WP_282974014.1	lcl|NZ_AOWF01000155.1_cds_WP_000859505.1_3532	26.442	208	267
WP_282974014.1	lcl|NZ_AOWF01000155.1_cds_WP_000800438.1_3513	26.178	191	267
WP_282974014.1	lcl|NZ_AOWF01000155.1_cds_WP_000842260.1_3562	28.421	190	267
WP_282974014.1	lcl|NZ_AOWF01000160.1_cds_WP_000667727.1_3715	31.818	110	267
WP_282974014.1	lcl|NZ_AOWF01000105.1_cds_WP_000805357.1_2030	37.647	85	267
WP_004472307.1	lcl|NZ_AOWF01000155.1_cds_WP_000612797.1_3484	88.386	508	509
