WP_004462903.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002725873.1_2907	95.402	87	106
WP_004472299.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	91.935	310	319
WP_004472299.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	25.926	270	319
WP_004472299.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	23.242	327	319
WP_004472299.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	22.867	293	319
WP_004472299.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	23.397	312	319
WP_004472299.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	23.313	326	319
WP_004472299.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	23.392	171	319
WP_004479563.1	lcl|NZ_JADDVQ010000006.1_cds_WP_026054882.1_2909	89.315	365	365
WP_004472170.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733646.1_2910	94.595	185	185
WP_004472170.1	lcl|NZ_JADDVQ010000003.1_cds_WP_002721790.1_1881	35.616	146	185
WP_004479538.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	93.598	328	329
WP_004479538.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	29.042	334	329
WP_004479538.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	29.206	315	329
WP_004479538.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	30.868	311	329
WP_004479538.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728316.1_3180	28.182	330	329
WP_004479538.1	lcl|NZ_JADDVQ010000076.1_cds_WP_002741146.1_3062	29.467	319	329
WP_004479538.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	26.100	341	329
WP_004479538.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733638.1_2948	27.855	359	329
WP_004479538.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740721.1_2914	29.316	307	329
WP_004479538.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733546.1_2977	25.000	268	329
WP_004479538.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002732331.1_3214	25.000	340	329
WP_004479538.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002744551.1_2942	29.630	270	329
