WP_004462903.1	lcl|NZ_VCHJ01000018.1_cds_WP_002725873.1_903	95.402	87	106
WP_004472299.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	89.590	317	319
WP_004472299.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	21.379	290	319
WP_004472299.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	22.936	327	319
WP_004472299.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	25.789	190	319
WP_004472299.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	22.867	293	319
WP_004472299.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	23.397	312	319
WP_004472299.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	23.392	171	319
WP_004472170.1	lcl|NZ_VCHJ01000002.1_cds_WP_002750963.1_1036	35.616	146	185
WP_004472170.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669938.1_871	35.028	177	185
WP_004479538.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	31.661	319	329
WP_004479538.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	29.524	315	329
WP_004479538.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	30.149	335	329
WP_004479538.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	31.190	311	329
WP_004479538.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	28.289	304	329
WP_004479538.1	lcl|NZ_VCHJ01000017.1_cds_WP_011671143.1_833	29.781	319	329
WP_004479538.1	lcl|NZ_VCHJ01000074.1_cds_WP_002754065.1_2899	28.182	330	329
WP_004479538.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	26.100	341	329
WP_004479538.1	lcl|NZ_VCHJ01000005.1_cds_WP_011671074.1_2221	24.412	340	329
WP_004479538.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	27.309	249	329
WP_004479538.1	lcl|NZ_VCHJ01000008.1_cds_WP_017859386.1_3018	26.217	267	329
WP_004479538.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669959.1_2412	25.632	277	329
WP_004479538.1	lcl|NZ_VCHJ01000081.1_cds_WP_011669202.1_3063	23.442	337	329
WP_282974014.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669956.1_2415	27.391	230	267
WP_282974014.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669974.1_2435	28.042	189	267
WP_282974014.1	lcl|NZ_VCHJ01000095.1_cds_WP_002766579.1_3284	27.568	185	267
WP_282974014.1	lcl|NZ_VCHJ01000026.1_cds_WP_011670832.1_1346	33.708	89	267
WP_282974014.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670812.1_212	25.926	189	267
WP_004472307.1	lcl|NZ_VCHJ01000015.1_cds_WP_011670269.1_677	27.551	294	509
WP_004472307.1	lcl|NZ_VCHJ01000015.1_cds_WP_002751286.1_678	28.889	90	509
WP_004472307.1	lcl|NZ_VCHJ01000015.1_cds_WP_011670269.1_677	27.551	294	509
WP_004472307.1	lcl|NZ_VCHJ01000015.1_cds_WP_002751286.1_678	28.889	90	509
