WP_004462903.1	lcl|NZ_JADDXM010000099.1_cds_WP_002725873.1_25	95.402	87	106
WP_004472299.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	91.935	310	319
WP_004472299.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	22.936	327	319
WP_004472299.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	22.043	186	319
WP_004472299.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	22.867	293	319
WP_004472299.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	23.397	312	319
WP_004472299.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	23.392	171	319
WP_004472170.1	lcl|NZ_JADDXM010000040.1_cds_WP_002750963.1_2626	35.616	146	185
WP_004479538.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	31.579	342	329
WP_004479538.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	29.524	315	329
WP_004479538.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	30.149	335	329
WP_004479538.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	30.435	299	329
WP_004479538.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	31.190	311	329
WP_004479538.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	29.154	319	329
WP_004479538.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	28.182	330	329
WP_004479538.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	26.100	341	329
WP_004479538.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	24.627	268	329
WP_004479538.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208022.1_2449	26.812	276	329
WP_004479538.1	lcl|NZ_JADDXM010000099.1_cds_WP_061209188.1_24	26.908	249	329
WP_004479538.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	26.792	265	329
WP_004479538.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	27.703	148	329
WP_004479538.1	lcl|NZ_JADDXM010000151.1_cds_WP_061208495.1_697	28.049	246	329
WP_004479538.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208031.1_598	29.775	178	329
WP_004479538.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	23.442	337	329
WP_282974014.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209102.1_1323	26.087	230	267
WP_282974014.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208084.1_2467	28.042	189	267
WP_282974014.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208032.1_597	24.519	208	267
WP_282974014.1	lcl|NZ_JADDXM010000060.1_cds_WP_002766579.1_2878	27.568	185	267
WP_282974014.1	lcl|NZ_JADDXM010000052.1_cds_WP_061208961.1_2813	32.258	93	267
WP_282974014.1	lcl|NZ_JADDXM010000029.1_cds_WP_061209013.1_2477	25.926	189	267
WP_004472307.1	lcl|NZ_JADDXM010000267.1_cds_WP_061207534.1_2039	26.506	332	509
WP_004472307.1	lcl|NZ_JADDXM010000267.1_cds_WP_002751286.1_2040	28.889	90	509
WP_004472307.1	lcl|NZ_JADDXM010000267.1_cds_WP_061207534.1_2039	26.506	332	509
WP_004472307.1	lcl|NZ_JADDXM010000267.1_cds_WP_002751286.1_2040	28.889	90	509
WP_004479660.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	27.473	273	330
WP_004479660.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	24.535	269	330
WP_004479660.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	26.846	298	330
WP_004479660.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	26.582	316	330
WP_004479660.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	29.388	245	330
WP_004479660.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	28.571	91	330
WP_004479660.1	lcl|NZ_JADDXM010000058.1_cds_IP944_RS03415_2842	27.586	116	330
WP_004479660.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	26.183	317	330
WP_004479660.1	lcl|NZ_JADDXM010000204.1_cds_WP_011669202.1_1249	24.898	245	330
WP_004479660.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	25.279	269	330
WP_004479660.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	26.056	142	330
WP_004479660.1	lcl|NZ_JADDXM010000208.1_cds_WP_081101368.1_1282	28.125	128	330
WP_004479660.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	25.000	240	330
WP_004479660.1	lcl|NZ_JADDXM010000151.1_cds_WP_061208495.1_697	25.676	296	330
WP_004479660.1	lcl|NZ_JADDXM010000045.1_cds_WP_002754065.1_2738	30.464	151	330
WP_004472322.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208080.1_2460	32.849	344	366
WP_004472322.1	lcl|NZ_JADDXM010000261.1_cds_WP_061208571.1_1901	27.778	378	366
WP_004472322.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209108.1_1316	31.215	362	366
WP_004472322.1	lcl|NZ_JADDXM010000192.1_cds_WP_061208059.1_1143	28.455	369	366
WP_004472322.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209098.1_1327	27.090	299	366
WP_004472322.1	lcl|NZ_JADDXM010000058.1_cds_WP_061208874.1_2843	29.189	185	366
WP_004472364.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208080.1_2460	37.143	350	367
WP_004472364.1	lcl|NZ_JADDXM010000192.1_cds_WP_061208059.1_1143	35.356	379	367
WP_004472364.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209108.1_1316	31.070	383	367
WP_004472364.1	lcl|NZ_JADDXM010000261.1_cds_WP_061208571.1_1901	31.830	377	367
WP_004472364.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209098.1_1327	28.869	336	367
WP_004472364.1	lcl|NZ_JADDXM010000058.1_cds_WP_061208874.1_2843	25.138	362	367
WP_004470185.1	lcl|NZ_JADDXM010000014.1_cds_WP_011669455.1_776	41.296	247	265
WP_020783869.1	lcl|NZ_JADDXM010000110.1_cds_WP_061207877.1_147	36.184	304	310
WP_020783869.1	lcl|NZ_JADDXM010000007.1_cds_WP_193826520.1_3205	26.710	307	310
WP_020783869.1	lcl|NZ_JADDXM010000040.1_cds_WP_002727177.1_2675	28.571	133	310
WP_020783869.1	lcl|NZ_JADDXM010000110.1_cds_WP_061207877.1_147	36.184	304	310
WP_020783869.1	lcl|NZ_JADDXM010000007.1_cds_WP_193826520.1_3205	26.710	307	310
WP_020783869.1	lcl|NZ_JADDXM010000040.1_cds_WP_002727177.1_2675	28.571	133	310
WP_004470188.1	lcl|NZ_JADDXM010000262.1_cds_WP_002756073.1_1927	31.818	132	177
WP_282974009.1	lcl|NZ_JADDXM010000242.1_cds_WP_011669711.1_1640	26.577	222	408
WP_282974009.1	lcl|NZ_JADDXM010000019.1_cds_WP_061208348.1_1278	24.405	168	408
WP_282974009.1	lcl|NZ_JADDXM010000143.1_cds_WP_081101349.1_588	23.350	197	408
WP_004479640.1	lcl|NZ_JADDXM010000261.1_cds_WP_061208571.1_1901	30.591	389	362
WP_004479640.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209108.1_1316	30.287	383	362
WP_004479640.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208080.1_2460	33.333	306	362
WP_004479640.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209098.1_1327	26.549	339	362
WP_004479640.1	lcl|NZ_JADDXM010000058.1_cds_WP_061208874.1_2843	23.398	359	362
WP_004479640.1	lcl|NZ_JADDXM010000192.1_cds_WP_061208059.1_1143	28.571	252	362
WP_004479675.1	lcl|NZ_JADDXM010000262.1_cds_WP_011671212.1_1904	24.390	82	229
WP_004479537.1	lcl|NZ_JADDXM010000143.1_cds_WP_081101349.1_588	24.889	225	409
WP_004479537.1	lcl|NZ_JADDXM010000019.1_cds_WP_061208348.1_1278	23.596	178	409
WP_004479635.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208080.1_2460	39.344	366	367
WP_004479635.1	lcl|NZ_JADDXM010000192.1_cds_WP_061208059.1_1143	35.244	349	367
WP_004479635.1	lcl|NZ_JADDXM010000261.1_cds_WP_061208571.1_1901	27.441	379	367
WP_004479635.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209108.1_1316	29.581	382	367
WP_004479635.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209098.1_1327	25.581	258	367
WP_004479635.1	lcl|NZ_JADDXM010000058.1_cds_WP_061208874.1_2843	25.217	345	367
WP_282974003.1	lcl|NZ_JADDXM010000303.1_cds_WP_002727916.1_2464	40.678	177	176
WP_282973999.1	lcl|NZ_JADDXM010000155.1_cds_WP_061207995.1_733	27.829	327	313
WP_282973999.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	29.880	251	313
WP_282973999.1	lcl|NZ_JADDXM010000138.1_cds_WP_061208146.1_521	26.899	316	313
WP_282973999.1	lcl|NZ_JADDXM010000045.1_cds_WP_061208650.1_2741	25.442	283	313
WP_282973999.1	lcl|NZ_JADDXM010000213.1_cds_WP_061209097.1_1328	26.909	275	313
WP_282973999.1	lcl|NZ_JADDXM010000029.1_cds_WP_002729504.1_2476	22.687	335	313
WP_282973999.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	23.739	337	313
WP_282973999.1	lcl|NZ_JADDXM010000143.1_cds_WP_061208029.1_600	23.511	319	313
WP_282973999.1	lcl|NZ_JADDXM010000208.1_cds_WP_081101368.1_1282	22.705	207	313
WP_282973999.1	lcl|NZ_JADDXM010000303.1_cds_WP_061208021.1_2450	25.692	253	313
WP_282973999.1	lcl|NZ_JADDXM010000061.1_cds_WP_002751102.1_2886	21.724	290	313
WP_032918755.1	lcl|NZ_JADDXM010000303.1_cds_WP_002727923.1_2459	35.345	116	134
WP_004472325.1	lcl|NZ_JADDXM010000303.1_cds_WP_011671706.1_2466	25.000	332	311
WP_004472325.1	lcl|NZ_JADDXM010000035.1_cds_WP_061208754.1_2522	28.333	240	311
