WP_004462903.1	lcl|NZ_AHPY01000281.1_cds_WP_000340713.1_295	94.253	87	106
WP_004472299.1	lcl|NZ_AHPY01000281.1_cds_WP_000412665.1_296	92.581	310	319
WP_004472299.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	25.382	327	319
WP_004472299.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	22.442	303	319
WP_004472299.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	21.014	276	319
WP_004472299.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	23.711	291	319
WP_004472299.1	lcl|NZ_AHPY01000064.1_cds_WP_001984071.1_3391	21.678	286	319
WP_004472170.1	lcl|NZ_AHPY01000148.1_cds_WP_000351733.1_1875	39.286	140	185
WP_004479538.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	31.594	345	329
WP_004479538.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	31.429	315	329
WP_004479538.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	29.851	335	329
WP_004479538.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	30.769	299	329
WP_004479538.1	lcl|NZ_AHPY01000064.1_cds_WP_001984071.1_3391	30.945	307	329
WP_004479538.1	lcl|NZ_AHPY01000065.1_cds_WP_000649923.1_3264	29.721	323	329
WP_004479538.1	lcl|NZ_AHPY01000200.1_cds_WP_000709511.1_848	29.429	333	329
WP_004479538.1	lcl|NZ_AHPY01000064.1_cds_WP_000688695.1_3371	28.720	289	329
WP_004479538.1	lcl|NZ_AHPY01000281.1_cds_WP_000412665.1_296	26.394	269	329
WP_004479538.1	lcl|NZ_AHPY01000281.1_cds_WP_000377753.1_342	24.929	353	329
WP_004479538.1	lcl|NZ_AHPY01000096.1_cds_WP_001074783.1_2472	29.044	272	329
WP_004479538.1	lcl|NZ_AHPY01000281.1_cds_WP_000048849.1_319	25.306	245	329
WP_004479538.1	lcl|NZ_AHPY01000173.1_cds_WP_001003558.1_1305	25.984	254	329
WP_282974014.1	lcl|NZ_AHPY01000281.1_cds_WP_000432841.1_314	30.901	233	267
WP_282974014.1	lcl|NZ_AHPY01000080.1_cds_WP_000842260.1_2878	28.421	190	267
WP_282974014.1	lcl|NZ_AHPY01000281.1_cds_WP_000869621.1_341	21.912	251	267
