WP_002725873.1	lcl|NZ_RQHO01000003.1_cds_WP_135663333.1_3534	62.162	74	106
WP_061209188.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	84.194	310	314
WP_061209188.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	22.500	280	314
WP_061209188.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	23.006	326	314
WP_061209188.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	21.895	306	314
WP_061209188.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	27.347	245	314
WP_061209188.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	22.619	168	314
WP_061209188.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	23.839	323	314
WP_061208759.1	lcl|NZ_RQHO01000003.1_cds_WP_135663337.1_3537	51.675	567	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135651700.1_1942	42.616	237	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100716163.1_1199	41.525	236	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662164.1_1139	40.000	225	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662361.1_1483	34.317	271	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662365.1_1485	34.496	258	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135661658.1_22	29.670	273	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100717653.1_380	28.326	233	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135591471.1_2267	28.311	219	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100728022.1_2937	29.204	226	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135663211.1_1458	32.258	217	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135592251.1_2998	31.356	236	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135653122.1_1391	28.879	232	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135605817.1_724	30.531	226	594
WP_061208759.1	lcl|NZ_RQHO01000004.1_cds_WP_135663499.1_3372	28.270	237	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135652094.1_2972	29.817	218	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100717123.1_2723	28.251	223	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100718973.1_288	29.384	211	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_239671187.1_2696	26.636	214	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100716774.1_2574	26.609	233	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100720566.1_572	25.000	220	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	26.471	204	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	26.087	161	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662557.1_1855	28.378	222	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100718965.1_296	29.412	204	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135605214.1_1501	29.114	158	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135651725.1_2023	26.027	219	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	27.723	202	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	26.437	174	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662343.1_1457	26.549	226	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135652444.1_166	24.737	190	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	26.344	186	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	26.957	230	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662258.1_1336	24.257	202	594
WP_061208759.1	lcl|NZ_RQHO01000002.1_cds_WP_135662838.1_2423	27.778	198	594
