WP_002725873.1	lcl|NZ_AOVK01000131.1_cds_WP_000340715.1_2629	93.902	82	106
WP_061209188.1	lcl|NZ_AOVK01000131.1_cds_WP_000410273.1_2630	92.971	313	314
WP_061209188.1	lcl|NZ_AOVK01000131.1_cds_WP_000093099.1_2650	58.730	63	314
WP_061209188.1	lcl|NZ_AOVK01000131.1_cds_WP_000646250.1_2633	27.711	249	314
WP_061209188.1	lcl|NZ_AOVK01000134.1_cds_WP_000744700.1_2857	23.385	325	314
WP_061209188.1	lcl|NZ_AOVK01000131.1_cds_WP_000600889.1_2659	22.909	275	314
WP_061209188.1	lcl|NZ_AOVK01000131.1_cds_WP_000723090.1_2712	23.875	289	314
WP_061209188.1	lcl|NZ_AOVK01000131.1_cds_WP_001067557.1_2636	24.540	326	314
WP_061208759.1	lcl|NZ_AOVK01000044.1_cds_WP_000667646.1_455	32.412	398	594
WP_061208759.1	lcl|NZ_AOVK01000115.1_cds_WP_000172202.1_2010	39.130	230	594
WP_061208759.1	lcl|NZ_AOVK01000103.1_cds_WP_000828455.1_1681	36.863	255	594
WP_061208759.1	lcl|NZ_AOVK01000131.1_cds_WP_000834715.1_2653	37.553	237	594
WP_061208759.1	lcl|NZ_AOVK01000155.1_cds_WP_001161019.1_3402	32.407	216	594
WP_061208759.1	lcl|NZ_AOVK01000029.1_cds_WP_000510777.1_263	26.941	219	594
WP_061208759.1	lcl|NZ_AOVK01000130.1_cds_WP_001052498.1_2518	25.820	244	594
WP_061208759.1	lcl|NZ_AOVK01000115.1_cds_WP_000942282.1_1996	28.509	228	594
WP_061208759.1	lcl|NZ_AOVK01000067.1_cds_WP_000619175.1_881	29.098	244	594
WP_061208759.1	lcl|NZ_AOVK01000050.1_cds_WP_000666552.1_577	28.099	242	594
WP_061208759.1	lcl|NZ_AOVK01000120.1_cds_WP_000603361.1_2117	29.130	230	594
WP_061208759.1	lcl|NZ_AOVK01000023.1_cds_WP_001141158.1_133	30.942	223	594
WP_061208759.1	lcl|NZ_AOVK01000126.1_cds_WP_000047473.1_2248	28.571	210	594
