WP_002725873.1	lcl|NZ_JADDUU010000005.1_cds_WP_002725873.1_2823	100.000	106	106
WP_061209188.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	100.000	313	314
WP_061209188.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	24.845	322	314
WP_061209188.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	26.908	249	314
WP_061209188.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	23.132	281	314
WP_061209188.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	25.649	308	314
WP_061209188.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	20.809	173	314
WP_061209188.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	24.503	151	314
WP_061209188.1	lcl|NZ_JADDUU010000005.1_cds_IQA83_RS03600_2816	24.848	330	314
WP_061208759.1	lcl|NZ_JADDUU010000002.1_cds_WP_002723347.1_1608	41.228	228	594
WP_061208759.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740724.1_2797	39.167	240	594
WP_061208759.1	lcl|NZ_JADDUU010000065.1_cds_WP_002742222.1_2914	40.000	230	594
WP_061208759.1	lcl|NZ_JADDUU010000030.1_cds_WP_002741286.1_1651	31.620	389	594
WP_061208759.1	lcl|NZ_JADDUU010000005.1_cds_IQA83_RS03460_2786	35.115	262	594
WP_061208759.1	lcl|NZ_JADDUU010000009.1_cds_WP_002726143.1_3384	33.333	216	594
WP_061208759.1	lcl|NZ_JADDUU010000008.1_cds_WP_002739451.1_3263	25.806	217	594
WP_061208759.1	lcl|NZ_JADDUU010000010.1_cds_WP_032854486.1_26	33.010	206	594
WP_061208759.1	lcl|NZ_JADDUU010000003.1_cds_WP_002734207.1_2035	28.017	232	594
WP_061208759.1	lcl|NZ_JADDUU010000008.1_cds_WP_002725984.1_3295	29.565	230	594
WP_061208759.1	lcl|NZ_JADDUU010000004.1_cds_IQA83_RS03110_2517	29.954	217	594
WP_061208759.1	lcl|NZ_JADDUU010000004.1_cds_WP_002721914.1_2485	29.817	218	594
WP_061208759.1	lcl|NZ_JADDUU010000028.1_cds_WP_002729296.1_1397	27.948	229	594
WP_061208759.1	lcl|NZ_JADDUU010000001.1_cds_WP_002724285.1_802	30.093	216	594
WP_061208759.1	lcl|NZ_JADDUU010000010.1_cds_WP_002728388.1_42	29.048	210	594
WP_061208759.1	lcl|NZ_JADDUU010000011.1_cds_WP_002752475.1_130	27.197	239	594
WP_061208759.1	lcl|NZ_JADDUU010000052.1_cds_WP_002738485.1_2592	29.255	188	594
WP_061208759.1	lcl|NZ_JADDUU010000013.1_cds_WP_032853264.1_334	25.592	211	594
WP_061208759.1	lcl|NZ_JADDUU010000013.1_cds_WP_032853264.1_334	25.478	157	594
WP_061208759.1	lcl|NZ_JADDUU010000011.1_cds_WP_002729758.1_139	31.696	224	594
WP_061208759.1	lcl|NZ_JADDUU010000001.1_cds_WP_002730493.1_820	26.512	215	594
WP_061208759.1	lcl|NZ_JADDUU010000014.1_cds_WP_002733837.1_376	29.064	203	594
WP_061208759.1	lcl|NZ_JADDUU010000014.1_cds_WP_002733837.1_376	26.630	184	594
WP_061208759.1	lcl|NZ_JADDUU010000017.1_cds_WP_002733736.1_596	25.600	250	594
WP_061208759.1	lcl|NZ_JADDUU010000002.1_cds_WP_228003477.1_1524	28.272	191	594
