WP_002725873.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352101.1_2808	62.162	74	106
WP_061209188.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352100.1_2809	83.226	310	314
WP_061209188.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	26.923	312	314
WP_061209188.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	23.313	326	314
WP_061209188.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352082.1_2830	20.818	269	314
WP_061209188.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	21.505	186	314
WP_061209188.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	23.438	320	314
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352098.1_2811	44.792	576	594
WP_061208759.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353080.1_983	42.373	236	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350631.1_586	40.773	233	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350582.1_523	38.696	230	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350880.1_868	32.967	273	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350882.1_870	33.813	278	594
WP_061208759.1	lcl|NZ_JAMQPP010000007.1_cds_WP_265352657.1_3494	31.602	231	594
WP_061208759.1	lcl|NZ_JAMQPP010000012.1_cds_WP_265353331.1_1329	28.182	220	594
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352017.1_2925	32.353	238	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352329.1_3117	27.155	232	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350804.1_781	30.435	230	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350859.1_845	32.212	208	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350216.1_114	33.014	209	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351032.1_1562	30.594	219	594
WP_061208759.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351868.1_2084	27.917	240	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_135592366.1_1774	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351246.1_1801	28.390	236	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351364.1_1942	28.509	228	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352274.1_3184	26.941	219	594
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265351992.1_2951	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352273.1_3185	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352273.1_3185	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353008.1_1069	30.000	210	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352410.1_3026	29.688	192	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352402.1_3034	25.490	204	594
WP_061208759.1	lcl|NZ_JAMQPP010000004.1_cds_WP_265351624.1_2545	27.027	185	594
WP_061208759.1	lcl|NZ_JAMQPP010000008.1_cds_WP_265352788.1_3653	25.346	217	594
WP_061208759.1	lcl|NZ_JAMQPP010000007.1_cds_WP_265352534.1_3348	27.000	200	594
WP_061208759.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353142.1_1197	26.923	208	594
WP_061208759.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353142.1_1197	28.261	184	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350758.1_733	24.623	199	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350858.1_844	27.727	220	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352317.1_3129	25.806	186	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352317.1_3129	28.571	238	594
WP_061208759.1	lcl|NZ_JAMQPP010000013.1_cds_WP_265353370.1_1374	24.887	221	594
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352015.1_2927	25.000	208	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350898.1_888	23.699	173	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350812.1_789	24.898	245	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350812.1_789	24.194	248	594
WP_061208759.1	lcl|NZ_JAMQPP010000127.1_cds_WP_265377450.1_1344	41.463	41	594
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352098.1_2811	44.792	576	594
WP_061208759.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353080.1_983	42.373	236	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350631.1_586	40.773	233	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350582.1_523	38.696	230	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350880.1_868	32.967	273	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350882.1_870	33.813	278	594
WP_061208759.1	lcl|NZ_JAMQPP010000007.1_cds_WP_265352657.1_3494	31.602	231	594
WP_061208759.1	lcl|NZ_JAMQPP010000012.1_cds_WP_265353331.1_1329	28.182	220	594
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352017.1_2925	32.353	238	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352329.1_3117	27.155	232	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350804.1_781	30.435	230	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350859.1_845	32.212	208	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350216.1_114	33.014	209	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351032.1_1562	30.594	219	594
WP_061208759.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351868.1_2084	27.917	240	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_135592366.1_1774	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351246.1_1801	28.390	236	594
WP_061208759.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351364.1_1942	28.509	228	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352274.1_3184	26.941	219	594
WP_061208759.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265351992.1_2951	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352273.1_3185	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352273.1_3185	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353008.1_1069	30.000	210	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352410.1_3026	29.688	192	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352402.1_3034	25.490	204	594
WP_061208759.1	lcl|NZ_JAMQPP010000004.1_cds_WP_265351624.1_2545	27.027	185	594
WP_061208759.1	lcl|NZ_JAMQPP010000008.1_cds_WP_265352788.1_3653	25.346	217	594
WP_061208759.1	lcl|NZ_JAMQPP010000007.1_cds_WP_265352534.1_3348	27.000	200	594
WP_061208759.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353142.1_1197	26.923	208	594
WP_061208759.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353142.1_1197	28.261	184	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350758.1_733	24.623	199	594
WP_061208759.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350858.1_844	27.727	220	594
WP_061208759.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352317.1_3129	25.806	186	594
