WP_002725873.1	lcl|NZ_AHMQ02000037.1_cds_WP_000340715.1_378	93.902	82	106
WP_061209188.1	lcl|NZ_AHMQ02000037.1_cds_WP_000410273.1_379	92.971	313	314
WP_061209188.1	lcl|NZ_AHMQ02000035.1_cds_WP_000744696.1_551	23.620	326	314
WP_061209188.1	lcl|NZ_AHMQ02000037.1_cds_WP_000646253.1_382	27.711	249	314
WP_061209188.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033107.1_405	22.180	266	314
WP_061209188.1	lcl|NZ_AHMQ02000037.1_cds_WP_000723090.1_455	23.875	289	314
WP_061209188.1	lcl|NZ_AHMQ02000037.1_cds_WP_001067558.1_385	24.540	326	314
WP_061208759.1	lcl|NZ_AHMQ02000037.1_cds_WP_001035839.1_411	54.355	574	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000667646.1_1254	32.412	398	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000172203.1_1211	39.565	230	594
WP_061208759.1	lcl|NZ_AHMQ02000031.1_cds_WP_000828458.1_1036	36.471	255	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_WP_001161020.1_1757	32.127	221	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_WP_000510777.1_1854	26.941	219	594
WP_061208759.1	lcl|NZ_AHMQ02000023.1_cds_WP_001052498.1_2223	25.820	244	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_LEP1GSC053_RS06550_1197	28.870	239	594
WP_061208759.1	lcl|NZ_AHMQ02000023.1_cds_WP_000619176.1_2178	29.098	244	594
WP_061208759.1	lcl|NZ_AHMQ02000012.1_cds_WP_000666552.1_3139	28.099	242	594
WP_061208759.1	lcl|NZ_AHMQ02000030.1_cds_WP_000603361.1_1098	29.130	230	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_001141162.1_1345	29.646	226	594
WP_061208759.1	lcl|NZ_AHMQ02000007.1_cds_WP_000047473.1_3366	28.571	210	594
WP_061208759.1	lcl|NZ_AHMQ02000012.1_cds_WP_001089498.1_3160	29.911	224	594
WP_061208759.1	lcl|NZ_AHMQ02000012.1_cds_WP_000433117.1_3192	32.927	164	594
WP_061208759.1	lcl|NZ_AHMQ02000023.1_cds_WP_000127308.1_2177	28.395	243	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_WP_000590873.1_1876	25.943	212	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_WP_000590873.1_1876	24.841	157	594
WP_061208759.1	lcl|NZ_AHMQ02000031.1_cds_WP_000052668.1_936	25.439	228	594
WP_061208759.1	lcl|NZ_AHMQ02000016.1_cds_WP_000184524.1_2849	26.728	217	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_LEP1GSC053_RS02000000225410_1446	28.500	200	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_LEP1GSC053_RS02000000225410_1446	26.754	228	594
WP_061208759.1	lcl|NZ_AHMQ02000031.1_cds_WP_001288326.1_820	27.778	216	594
WP_061208759.1	lcl|NZ_AHMQ02000034.1_cds_WP_000651459.1_697	25.703	249	594
WP_061208759.1	lcl|NZ_AHMQ02000037.1_cds_WP_000054164.1_288	23.445	209	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000626143.1_1217	28.000	200	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000626143.1_1217	21.505	186	594
WP_061208759.1	lcl|NZ_AHMQ02000022.1_cds_WP_000481719.1_2322	24.229	227	594
WP_061208759.1	lcl|NZ_AHMQ02000022.1_cds_WP_000481719.1_2322	22.500	240	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000136057.1_1305	27.027	222	594
WP_061208759.1	lcl|NZ_AHMQ02000037.1_cds_WP_001035839.1_411	54.355	574	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000667646.1_1254	32.412	398	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_000172203.1_1211	39.565	230	594
WP_061208759.1	lcl|NZ_AHMQ02000031.1_cds_WP_000828458.1_1036	36.471	255	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_WP_001161020.1_1757	32.127	221	594
WP_061208759.1	lcl|NZ_AHMQ02000025.1_cds_WP_000510777.1_1854	26.941	219	594
WP_061208759.1	lcl|NZ_AHMQ02000023.1_cds_WP_001052498.1_2223	25.820	244	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_LEP1GSC053_RS06550_1197	28.870	239	594
WP_061208759.1	lcl|NZ_AHMQ02000023.1_cds_WP_000619176.1_2178	29.098	244	594
WP_061208759.1	lcl|NZ_AHMQ02000012.1_cds_WP_000666552.1_3139	28.099	242	594
WP_061208759.1	lcl|NZ_AHMQ02000030.1_cds_WP_000603361.1_1098	29.130	230	594
WP_061208759.1	lcl|NZ_AHMQ02000028.1_cds_WP_001141162.1_1345	29.646	226	594
WP_061208759.1	lcl|NZ_AHMQ02000007.1_cds_WP_000047473.1_3366	28.571	210	594
WP_061208759.1	lcl|NZ_AHMQ02000012.1_cds_WP_001089498.1_3160	29.911	224	594
WP_061208759.1	lcl|NZ_AHMQ02000012.1_cds_WP_000433117.1_3192	32.927	164	594
