WP_002725873.1	lcl|NZ_ANII01000158.1_cds_WP_004753574.1_3481	91.463	82	106
WP_061209188.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	93.269	312	314
WP_061209188.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	27.309	249	314
WP_061209188.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	23.313	326	314
WP_061209188.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	22.776	281	314
WP_061209188.1	lcl|NZ_ANII01000158.1_cds_WP_004755319.1_3488	25.152	330	314
WP_061208759.1	lcl|NZ_ANII01000092.1_cds_WP_004754165.1_2165	54.392	592	594
WP_061208759.1	lcl|NZ_ANII01000143.1_cds_WP_004752998.1_3203	32.061	393	594
WP_061208759.1	lcl|NZ_ANII01000063.1_cds_WP_004754744.1_1623	40.000	230	594
WP_061208759.1	lcl|NZ_ANII01000080.1_cds_LEP1GSC176_RS01000000123690_1872	40.097	207	594
WP_061208759.1	lcl|NZ_ANII01000021.1_cds_WP_004759288.1_453	32.243	214	594
WP_061208759.1	lcl|NZ_ANII01000102.1_cds_WP_004751633.1_2316	28.689	244	594
WP_061208759.1	lcl|NZ_ANII01000040.1_cds_WP_004754759.1_983	25.833	240	594
WP_061208759.1	lcl|NZ_ANII01000156.1_cds_WP_020767851.1_3470	26.977	215	594
WP_061208759.1	lcl|NZ_ANII01000037.1_cds_WP_004754327.1_969	28.634	227	594
WP_061208759.1	lcl|NZ_ANII01000036.1_cds_WP_004753839.1_912	29.565	230	594
WP_061208759.1	lcl|NZ_ANII01000056.1_cds_WP_004752570.1_1366	28.099	242	594
WP_061208759.1	lcl|NZ_ANII01000143.1_cds_WP_004753339.1_3247	30.942	223	594
WP_061208759.1	lcl|NZ_ANII01000030.1_cds_WP_016749953.1_664	28.571	210	594
WP_061208759.1	lcl|NZ_ANII01000161.1_cds_WP_004752581.1_3524	34.356	163	594
WP_061208759.1	lcl|NZ_ANII01000144.1_cds_WP_004752322.1_3286	29.464	224	594
WP_061208759.1	lcl|NZ_ANII01000105.1_cds_WP_004753899.1_2378	29.167	192	594
WP_061208759.1	lcl|NZ_ANII01000059.1_cds_WP_004754310.1_1483	26.316	228	594
WP_061208759.1	lcl|NZ_ANII01000102.1_cds_WP_020767682.1_2315	27.686	242	594
WP_061208759.1	lcl|NZ_ANII01000069.1_cds_WP_004751574.1_1720	26.852	216	594
WP_061208759.1	lcl|NZ_ANII01000113.1_cds_WP_004755856.1_2476	25.472	212	594
WP_061208759.1	lcl|NZ_ANII01000113.1_cds_WP_004755856.1_2476	24.204	157	594
WP_061208759.1	lcl|NZ_ANII01000111.1_cds_WP_004753756.1_2453	25.000	252	594
WP_061208759.1	lcl|NZ_ANII01000045.1_cds_WP_004752046.1_1080	28.358	201	594
WP_061208759.1	lcl|NZ_ANII01000045.1_cds_WP_004752046.1_1080	25.991	227	594
