WP_002725873.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000340715.1_782	93.902	82	106
WP_061209188.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000410273.1_783	92.971	313	314
WP_061209188.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000093099.1_803	58.730	63	314
WP_061209188.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	27.711	249	314
WP_061209188.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	23.385	325	314
WP_061209188.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	22.909	275	314
WP_061209188.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	23.875	289	314
WP_061209188.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	24.540	326	314
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000667646.1_988	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000172202.1_1031	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCL010000041.1_cds_WP_000828455.1_3326	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000834715.1_806	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCL010000012.1_cds_WP_001161019.1_1825	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCL010000007.1_cds_WP_000510777.1_1278	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCL010000017.1_cds_WP_001052498.1_2256	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000942282.1_1045	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCL010000046.1_cds_WP_000619175.1_3421	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCL010000002.1_cds_WP_000666552.1_488	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCL010000039.1_cds_WP_000603361.1_3258	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCL010000056.1_cds_WP_001141158.1_3598	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000047473.1_2355	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCL010000002.1_cds_WP_001089500.1_508	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCL010000002.1_cds_WP_000433117.1_541	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCL010000046.1_cds_WP_000218838.1_3420	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCL010000032.1_cds_WP_000590867.1_3025	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCL010000032.1_cds_WP_000590867.1_3025	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCL010000010.1_cds_WP_000052667.1_1585	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCL010000006.1_cds_WP_000184524.1_1196	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCL010000011.1_cds_WP_001288326.1_1700	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCL010000022.1_cds_WP_001049205.1_2597	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCL010000022.1_cds_WP_001049205.1_2597	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCL010000004.1_cds_WP_208838995.1_908	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCL010000067.1_cds_WP_000054169.1_3710	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000626143.1_1026	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000626143.1_1026	21.505	186	594
WP_061208759.1	lcl|NZ_JAGGCL010000047.1_cds_WP_002167151.1_3439	22.892	249	594
WP_061208759.1	lcl|NZ_JAGGCL010000047.1_cds_WP_002167151.1_3439	22.500	240	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000136057.1_939	27.027	222	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000667646.1_988	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000172202.1_1031	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCL010000041.1_cds_WP_000828455.1_3326	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000834715.1_806	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCL010000012.1_cds_WP_001161019.1_1825	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCL010000007.1_cds_WP_000510777.1_1278	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCL010000017.1_cds_WP_001052498.1_2256	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000942282.1_1045	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCL010000046.1_cds_WP_000619175.1_3421	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCL010000002.1_cds_WP_000666552.1_488	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCL010000039.1_cds_WP_000603361.1_3258	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCL010000056.1_cds_WP_001141158.1_3598	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000047473.1_2355	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCL010000002.1_cds_WP_001089500.1_508	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCL010000002.1_cds_WP_000433117.1_541	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCL010000046.1_cds_WP_000218838.1_3420	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCL010000032.1_cds_WP_000590867.1_3025	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCL010000032.1_cds_WP_000590867.1_3025	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCL010000010.1_cds_WP_000052667.1_1585	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCL010000006.1_cds_WP_000184524.1_1196	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCL010000011.1_cds_WP_001288326.1_1700	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCL010000022.1_cds_WP_001049205.1_2597	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCL010000022.1_cds_WP_001049205.1_2597	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCL010000004.1_cds_WP_208838995.1_908	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCL010000067.1_cds_WP_000054169.1_3710	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000626143.1_1026	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000626143.1_1026	21.505	186	594
WP_061208759.1	lcl|NZ_JAGGCL010000047.1_cds_WP_002167151.1_3439	22.892	249	594
WP_061208759.1	lcl|NZ_JAGGCL010000047.1_cds_WP_002167151.1_3439	22.500	240	594
WP_061208759.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000136057.1_939	27.027	222	594
WP_061208754.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	31.657	338	343
WP_061208754.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	26.857	350	343
WP_061208754.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	25.959	339	343
WP_061208754.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	26.239	343	343
WP_061208754.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	23.962	313	343
