WP_002725873.1	lcl|NZ_MVIU01000017.1_cds_WP_002725873.1_1005	100.000	106	106
WP_061209188.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	100.000	313	314
WP_061209188.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	24.845	322	314
WP_061209188.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	26.908	249	314
WP_061209188.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	23.132	281	314
WP_061209188.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	25.723	311	314
WP_061209188.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	20.809	173	314
WP_061209188.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	24.503	151	314
WP_061209188.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	24.848	330	314
WP_061208759.1	lcl|NZ_MVIU01000005.1_cds_WP_002723347.1_2632	41.228	228	594
WP_061208759.1	lcl|NZ_MVIU01000017.1_cds_WP_002740724.1_979	39.167	240	594
WP_061208759.1	lcl|NZ_MVIU01000001.1_cds_WP_002742222.1_29	40.000	230	594
WP_061208759.1	lcl|NZ_MVIU01000012.1_cds_WP_002741286.1_493	31.620	389	594
WP_061208759.1	lcl|NZ_MVIU01000017.1_cds_B1H38_RS14160_968	35.115	262	594
WP_061208759.1	lcl|NZ_MVIU01000018.1_cds_WP_002726143.1_1123	33.333	216	594
WP_061208759.1	lcl|NZ_MVIU01000009.1_cds_WP_002739451.1_3326	25.806	217	594
WP_061208759.1	lcl|NZ_MVIU01000010.1_cds_WP_032854486.1_350	33.010	206	594
WP_061208759.1	lcl|NZ_MVIU01000001.1_cds_WP_002734207.1_153	28.017	232	594
WP_061208759.1	lcl|NZ_MVIU01000009.1_cds_WP_002725984.1_3358	29.565	230	594
WP_061208759.1	lcl|NZ_MVIU01000003.1_cds_WP_002721827.1_2199	29.954	217	594
WP_061208759.1	lcl|NZ_MVIU01000003.1_cds_WP_002721914.1_2231	29.817	218	594
WP_061208759.1	lcl|NZ_MVIU01000003.1_cds_WP_002729296.1_2180	27.948	229	594
WP_061208759.1	lcl|NZ_MVIU01000011.1_cds_WP_002724285.1_453	30.093	216	594
WP_061208759.1	lcl|NZ_MVIU01000010.1_cds_WP_002728388.1_334	29.048	210	594
WP_061208759.1	lcl|NZ_MVIU01000015.1_cds_WP_002752475.1_837	27.197	239	594
WP_061208759.1	lcl|NZ_MVIU01000002.1_cds_WP_002738485.1_1397	29.255	188	594
WP_061208759.1	lcl|NZ_MVIU01000012.1_cds_WP_032853264.1_574	25.592	211	594
WP_061208759.1	lcl|NZ_MVIU01000012.1_cds_WP_032853264.1_574	25.478	157	594
WP_061208759.1	lcl|NZ_MVIU01000015.1_cds_WP_002729758.1_828	31.696	224	594
