WP_002725873.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000340715.1_1406	93.902	82	106
WP_061209188.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000410275.1_1407	93.226	310	314
WP_061209188.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	23.385	325	314
WP_061209188.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	22.302	278	314
WP_061209188.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	23.875	289	314
WP_061209188.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000567887.1_1459	23.009	226	314
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000667646.1_626	32.412	398	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000172205.1_590	37.879	264	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000828456.1_134	36.863	255	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000614938.1_1433	34.649	228	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001161018.1_1171	32.407	216	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000510774.1_1075	26.941	219	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000942282.1_3025	28.509	228	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001052495.1_3488	25.410	244	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000619173.1_3443	29.098	244	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000666552.1_2959	28.099	242	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000603361.1_1298	29.130	230	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001141158.1_669	30.942	223	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000047473.1_2054	28.571	210	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001089500.1_1755	29.911	224	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000433117.1_1723	32.927	164	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000218838.1_3442	28.112	249	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000590871.1_2733	25.943	212	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000590871.1_2733	24.841	157	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000052667.1_234	25.439	228	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000184524.1_2511	26.728	217	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001288326.1_349	27.778	216	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187456.1_2191	28.500	200	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187456.1_2191	26.201	229	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000651460.1_1520	25.703	249	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000054169.1_1316	23.445	209	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000626143.1_595	28.000	200	594
WP_061208759.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000626143.1_595	21.505	186	594
