WP_002725873.1	lcl|NZ_AKWM02000063.1_cds_WP_002764162.1_805	100.000	82	106
WP_061209188.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	97.771	314	314
WP_061209188.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	26.316	228	314
WP_061209188.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	23.913	322	314
WP_061209188.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	20.968	186	314
WP_061209188.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	22.776	281	314
WP_061209188.1	lcl|NZ_AKWM02000038.1_cds_WP_002748230.1_2021	24.082	245	314
WP_061209188.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	19.643	168	314
WP_061209188.1	lcl|NZ_AKWM02000063.1_cds_WP_002764172.1_798	24.324	333	314
WP_061208759.1	lcl|NZ_AKWM02000044.1_cds_WP_002746012.1_1521	41.228	228	594
WP_061208759.1	lcl|NZ_AKWM02000002.1_cds_WP_051019755.1_3511	40.000	230	594
WP_061208759.1	lcl|NZ_AKWM02000041.1_cds_WP_002763193.1_1737	36.078	255	594
WP_061208759.1	lcl|NZ_AKWM02000051.1_cds_WP_036036510.1_1252	36.441	236	594
WP_061208759.1	lcl|NZ_AKWM02000077.1_cds_WP_002764390.1_573	32.407	216	594
WP_061208759.1	lcl|NZ_AKWM02000007.1_cds_WP_002760631.1_3334	26.267	217	594
WP_061208759.1	lcl|NZ_AKWM02000005.1_cds_WP_002749036.1_3385	30.556	216	594
WP_061208759.1	lcl|NZ_AKWM02000002.1_cds_WP_002760423.1_3636	29.437	231	594
WP_061208759.1	lcl|NZ_AKWM02000013.1_cds_WP_002761116.1_3159	31.068	206	594
WP_061208759.1	lcl|NZ_AKWM02000036.1_cds_WP_002762677.1_2107	28.696	230	594
WP_061208759.1	lcl|NZ_AKWM02000057.1_cds_WP_002763919.1_1071	29.817	218	594
WP_061208759.1	lcl|NZ_AKWM02000013.1_cds_WP_002761175.1_3117	29.048	210	594
WP_061208759.1	lcl|NZ_AKWM02000057.1_cds_WP_002763965.1_1104	29.032	217	594
WP_061208759.1	lcl|NZ_AKWM02000080.1_cds_WP_036037279.1_201	31.746	189	594
WP_061208759.1	lcl|NZ_AKWM02000078.1_cds_WP_002746708.1_337	26.778	239	594
WP_061208759.1	lcl|NZ_AKWM02000057.1_cds_WP_002763942.1_1123	27.511	229	594
WP_061208759.1	lcl|NZ_AKWM02000002.1_cds_WP_002748868.1_3747	25.806	248	594
WP_061208759.1	lcl|NZ_AKWM02000002.1_cds_WP_002748868.1_3747	25.478	157	594
WP_061208759.1	lcl|NZ_AKWM02000061.1_cds_WP_002749732.1_892	26.047	215	594
WP_061208759.1	lcl|NZ_AKWM02000004.1_cds_WP_002747298.1_3456	27.751	209	594
WP_061208759.1	lcl|NZ_AKWM02000021.1_cds_WP_004282485.1_2857	31.034	174	594
WP_061208759.1	lcl|NZ_AKWM02000021.1_cds_WP_004282485.1_2857	27.322	183	594
WP_061208759.1	lcl|NZ_AKWM02000039.1_cds_WP_004280834.1_1895	24.898	245	594
WP_061208759.1	lcl|NZ_AKWM02000078.1_cds_WP_002746730.1_348	29.545	220	594
WP_061208759.1	lcl|NZ_AKWM02000078.1_cds_WP_002746834.1_330	26.147	218	594
WP_061208759.1	lcl|NZ_AKWM02000005.1_cds_WP_004282359.1_3386	25.820	244	594
WP_061208759.1	lcl|NZ_AKWM02000007.1_cds_WP_002760758.1_3262	23.182	220	594
WP_061208759.1	lcl|NZ_AKWM02000044.1_cds_WP_002763388.1_1513	24.887	221	594
