WP_002725873.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462903.1_1762	97.561	82	106
WP_061209188.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205762.1_1763	91.987	312	314
WP_061209188.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	24.224	322	314
WP_061209188.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	22.464	276	314
WP_061209188.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	23.132	281	314
WP_061209188.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	25.087	287	314
WP_061209188.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_614	25.087	287	314
WP_061208759.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962383.1_1766	82.770	592	594
WP_061208759.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467560.1_3354	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXK010000009.1_cds_WP_004457781.1_1987	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459265.1_327	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXK010000015.1_cds_WP_004464005.1_2513	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXK010000006.1_cds_WP_004461439.1_1559	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXK010000009.1_cds_WP_004465861.1_1880	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXK010000005.1_cds_WP_004463720.1_1434	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXK010000006.1_cds_WP_004466161.1_1602	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXK010000001.1_cds_WP_061205735.1_298	26.471	238	594
WP_061208759.1	lcl|NZ_JASEXK010000011.1_cds_WP_282962511.1_2193	31.553	206	594
WP_061208759.1	lcl|NZ_JASEXK010000005.1_cds_WP_004460086.1_1468	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962016.1_100	31.507	219	594
WP_061208759.1	lcl|NZ_JASEXK010000005.1_cds_WP_004470658.1_1415	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXK010000014.1_cds_WP_004460645.1_2455	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXK010000012.1_cds_WP_004464119.1_2233	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXK010000004.1_cds_WP_004466497.1_1254	26.609	233	594
WP_061208759.1	lcl|NZ_JASEXK010000004.1_cds_WP_282962253.1_1275	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461802.1_3046	23.984	246	594
WP_061208759.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461802.1_3046	26.115	157	594
WP_061208759.1	lcl|NZ_JASEXK010000002.1_cds_WP_004459763.1_812	26.442	208	594
WP_061208759.1	lcl|NZ_JASEXK010000002.1_cds_WP_004459763.1_539	26.442	208	594
WP_061208759.1	lcl|NZ_JASEXK010000020.1_cds_WP_004465211.1_2822	24.691	243	594
WP_061208759.1	lcl|NZ_JASEXK010000010.1_cds_WP_061205548.1_2025	28.139	231	594
WP_061208759.1	lcl|NZ_JASEXK010000010.1_cds_WP_061205548.1_2025	27.869	183	594
WP_061208759.1	lcl|NZ_JASEXK010000001.1_cds_WP_004467532.1_99	26.378	254	594
WP_061208759.1	lcl|NZ_JASEXK010000004.1_cds_WP_004466296.1_1247	24.658	219	594
WP_061208759.1	lcl|NZ_JASEXK010000006.1_cds_WP_061205446.1_1481	22.727	220	594
WP_061208759.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467533.1_3342	23.982	221	594
WP_061208759.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467533.1_3342	22.892	249	594
WP_061208759.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459333.1_366	27.000	200	594
WP_061208759.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459333.1_366	22.043	186	594
