WP_002725873.1	lcl|NZ_JQQB01000131.1_cds_WP_002614501.1_3234	97.561	82	106
WP_061209188.1	lcl|NZ_JQQB01000131.1_cds_WP_004503085.1_3233	97.452	314	314
WP_061209188.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	24.224	322	314
WP_061209188.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	27.711	249	314
WP_061209188.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	22.776	281	314
WP_061209188.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	25.723	311	314
WP_061209188.1	lcl|NZ_JQQB01000187.1_cds_WP_016759850.1_3623	21.362	323	314
WP_061209188.1	lcl|NZ_JQQB01000131.1_cds_WP_061235919.1_3227	24.024	333	314
WP_061209188.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	20.952	315	314
WP_061208759.1	lcl|NZ_JQQB01000022.1_cds_WP_004497075.1_650	42.105	228	594
WP_061208759.1	lcl|NZ_JQQB01000145.1_cds_WP_016760306.1_3359	40.000	230	594
WP_061208759.1	lcl|NZ_JQQB01000040.1_cds_WP_004502606.1_1252	31.282	390	594
WP_061208759.1	lcl|NZ_JQQB01000187.1_cds_WP_061236010.1_3619	35.115	262	594
WP_061208759.1	lcl|NZ_JQQB01000059.1_cds_WP_004500775.1_1714	32.407	216	594
WP_061208759.1	lcl|NZ_JQQB01000084.1_cds_WP_004497687.1_2267	27.189	217	594
WP_061208759.1	lcl|NZ_JQQB01000083.1_cds_WP_004500934.1_2218	29.098	244	594
WP_061208759.1	lcl|NZ_JQQB01000019.1_cds_WP_061216663.1_511	30.556	216	594
WP_061208759.1	lcl|NZ_JQQB01000042.1_cds_WP_002626620.1_1303	29.386	228	594
WP_061208759.1	lcl|NZ_JQQB01000027.1_cds_WP_004503386.1_923	25.911	247	594
WP_061208759.1	lcl|NZ_JQQB01000027.1_cds_WP_004503386.1_923	26.115	157	594
WP_061208759.1	lcl|NZ_JQQB01000098.1_cds_WP_002630438.1_2580	29.358	218	594
WP_061208759.1	lcl|NZ_JQQB01000154.1_cds_WP_004502459.1_3446	31.553	206	594
WP_061208759.1	lcl|NZ_JQQB01000120.1_cds_WP_004496188.1_3050	29.048	210	594
WP_061208759.1	lcl|NZ_JQQB01000075.1_cds_WP_002620193.1_2038	27.197	239	594
WP_061208759.1	lcl|NZ_JQQB01000099.1_cds_WP_002618789.1_2608	28.261	230	594
WP_061208759.1	lcl|NZ_JQQB01000098.1_cds_WP_016758884.1_2546	29.032	217	594
WP_061208759.1	lcl|NZ_JQQB01000021.1_cds_WP_002616524.1_589	28.191	188	594
WP_061208759.1	lcl|NZ_JQQB01000179.1_cds_WP_004496063.1_3578	29.148	223	594
WP_061208759.1	lcl|NZ_JQQB01000078.1_cds_WP_004502596.1_2190	25.424	236	594
WP_061208759.1	lcl|NZ_JQQB01000090.1_cds_WP_002627853.1_2353	27.273	209	594
WP_061208759.1	lcl|NZ_JQQB01000034.1_cds_WP_004499602.1_1073	29.353	201	594
WP_061208759.1	lcl|NZ_JQQB01000034.1_cds_WP_004499602.1_1073	29.121	182	594
WP_061208759.1	lcl|NZ_JQQB01000096.1_cds_WP_004499872.1_2469	26.104	249	594
WP_061208759.1	lcl|NZ_JQQB01000075.1_cds_WP_004499255.1_2045	26.147	218	594
WP_061208759.1	lcl|NZ_JQQB01000019.1_cds_WP_004499663.1_510	25.514	243	594
WP_061208759.1	lcl|NZ_JQQB01000005.1_cds_WP_002631173.1_137	23.478	230	594
WP_061208759.1	lcl|NZ_JQQB01000022.1_cds_WP_004504033.1_660	24.887	221	594
WP_061208759.1	lcl|NZ_JQQB01000022.1_cds_WP_004504033.1_660	22.989	261	594
WP_061208759.1	lcl|NZ_JQQB01000184.1_cds_WP_002634774.1_3609	26.500	200	594
WP_061208759.1	lcl|NZ_JQQB01000184.1_cds_WP_002634774.1_3609	22.581	186	594
WP_061208759.1	lcl|NZ_JQQB01000002.1_cds_WP_004503387.1_89	28.070	228	594
WP_061208759.1	lcl|NZ_JQQB01000022.1_cds_WP_004497075.1_650	42.105	228	594
WP_061208759.1	lcl|NZ_JQQB01000145.1_cds_WP_016760306.1_3359	40.000	230	594
WP_061208759.1	lcl|NZ_JQQB01000040.1_cds_WP_004502606.1_1252	31.282	390	594
WP_061208759.1	lcl|NZ_JQQB01000187.1_cds_WP_061236010.1_3619	35.115	262	594
WP_061208759.1	lcl|NZ_JQQB01000059.1_cds_WP_004500775.1_1714	32.407	216	594
WP_061208759.1	lcl|NZ_JQQB01000084.1_cds_WP_004497687.1_2267	27.189	217	594
WP_061208759.1	lcl|NZ_JQQB01000083.1_cds_WP_004500934.1_2218	29.098	244	594
WP_061208759.1	lcl|NZ_JQQB01000019.1_cds_WP_061216663.1_511	30.556	216	594
WP_061208759.1	lcl|NZ_JQQB01000042.1_cds_WP_002626620.1_1303	29.386	228	594
WP_061208759.1	lcl|NZ_JQQB01000027.1_cds_WP_004503386.1_923	25.911	247	594
WP_061208759.1	lcl|NZ_JQQB01000027.1_cds_WP_004503386.1_923	26.115	157	594
WP_061208759.1	lcl|NZ_JQQB01000098.1_cds_WP_002630438.1_2580	29.358	218	594
WP_061208759.1	lcl|NZ_JQQB01000154.1_cds_WP_004502459.1_3446	31.553	206	594
WP_061208759.1	lcl|NZ_JQQB01000120.1_cds_WP_004496188.1_3050	29.048	210	594
WP_061208759.1	lcl|NZ_JQQB01000075.1_cds_WP_002620193.1_2038	27.197	239	594
WP_061208759.1	lcl|NZ_JQQB01000099.1_cds_WP_002618789.1_2608	28.261	230	594
WP_061208759.1	lcl|NZ_JQQB01000098.1_cds_WP_016758884.1_2546	29.032	217	594
WP_061208759.1	lcl|NZ_JQQB01000021.1_cds_WP_002616524.1_589	28.191	188	594
WP_061208759.1	lcl|NZ_JQQB01000179.1_cds_WP_004496063.1_3578	29.148	223	594
WP_061208759.1	lcl|NZ_JQQB01000078.1_cds_WP_004502596.1_2190	25.424	236	594
WP_061208759.1	lcl|NZ_JQQB01000090.1_cds_WP_002627853.1_2353	27.273	209	594
WP_061208759.1	lcl|NZ_JQQB01000034.1_cds_WP_004499602.1_1073	29.353	201	594
WP_061208759.1	lcl|NZ_JQQB01000034.1_cds_WP_004499602.1_1073	29.121	182	594
WP_061208759.1	lcl|NZ_JQQB01000096.1_cds_WP_004499872.1_2469	26.104	249	594
WP_061208759.1	lcl|NZ_JQQB01000075.1_cds_WP_004499255.1_2045	26.147	218	594
WP_061208759.1	lcl|NZ_JQQB01000019.1_cds_WP_004499663.1_510	25.514	243	594
WP_061208759.1	lcl|NZ_JQQB01000005.1_cds_WP_002631173.1_137	23.478	230	594
WP_061208759.1	lcl|NZ_JQQB01000022.1_cds_WP_004504033.1_660	24.887	221	594
WP_061208759.1	lcl|NZ_JQQB01000022.1_cds_WP_004504033.1_660	22.989	261	594
WP_061208759.1	lcl|NZ_JQQB01000184.1_cds_WP_002634774.1_3609	26.500	200	594
WP_061208759.1	lcl|NZ_JQQB01000184.1_cds_WP_002634774.1_3609	22.581	186	594
WP_061208759.1	lcl|NZ_JQQB01000002.1_cds_WP_004503387.1_89	28.070	228	594
WP_061208753.1	lcl|NZ_JQQB01000187.1_cds_WP_061236012.1_3624	24.845	161	359
WP_061208754.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	31.832	333	343
WP_061208754.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	28.000	350	343
WP_061208754.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	25.664	339	343
WP_061208754.1	lcl|NZ_JQQB01000166.1_cds_WP_016758520.1_3525	24.302	358	343
WP_061208754.1	lcl|NZ_JQQB01000206.1_cds_WP_061236034.1_3718	26.891	357	343
WP_061208754.1	lcl|NZ_JQQB01000078.1_cds_WP_002634803.1_2167	25.568	352	343
WP_061208754.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	23.582	335	343
WP_061208754.1	lcl|NZ_JQQB01000187.1_cds_WP_016759850.1_3623	28.063	253	343
WP_061208754.1	lcl|NZ_JQQB01000015.1_cds_WP_004496193.1_431	27.801	241	343
WP_061208754.1	lcl|NZ_JQQB01000131.1_cds_WP_061235919.1_3227	28.017	232	343
WP_061208754.1	lcl|NZ_JQQB01000187.1_cds_WP_004503138.1_3621	26.667	240	343
WP_061208754.1	lcl|NZ_JQQB01000039.1_cds_WP_004503611.1_1205	25.824	182	343
WP_061208754.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	20.588	238	343
WP_061208754.1	lcl|NZ_JQQB01000187.1_cds_JF92_RS21545_3617	64.000	25	343
WP_061208755.1	lcl|NZ_JQQB01000206.1_cds_WP_061236035.1_3719	26.714	423	422
WP_061208755.1	lcl|NZ_JQQB01000005.1_cds_WP_061235149.1_136	24.368	435	422
WP_061208755.1	lcl|NZ_JQQB01000206.1_cds_WP_061236035.1_3719	26.714	423	422
WP_061208755.1	lcl|NZ_JQQB01000005.1_cds_WP_061235149.1_136	24.368	435	422
WP_061208755.1	lcl|NZ_JQQB01000206.1_cds_WP_061236035.1_3719	26.714	423	422
WP_061208755.1	lcl|NZ_JQQB01000005.1_cds_WP_061235149.1_136	24.368	435	422
WP_061208756.1	lcl|NZ_JQQB01000187.1_cds_WP_061236009.1_3618	41.304	230	577
WP_061208756.1	lcl|NZ_JQQB01000089.1_cds_WP_004497872.1_2337	25.379	264	577
WP_061208756.1	lcl|NZ_JQQB01000201.1_cds_WP_004503988.1_3686	30.172	232	577
WP_061208756.1	lcl|NZ_JQQB01000039.1_cds_WP_004503612.1_1207	27.200	250	577
WP_061208756.1	lcl|NZ_JQQB01000023.1_cds_WP_004496794.1_726	27.138	269	577
WP_061208756.1	lcl|NZ_JQQB01000039.1_cds_WP_016759263.1_1211	30.508	59	577
WP_061208756.1	lcl|NZ_JQQB01000187.1_cds_WP_061236009.1_3618	41.304	230	577
WP_061208756.1	lcl|NZ_JQQB01000089.1_cds_WP_004497872.1_2337	25.379	264	577
WP_061208756.1	lcl|NZ_JQQB01000201.1_cds_WP_004503988.1_3686	30.172	232	577
WP_061208756.1	lcl|NZ_JQQB01000039.1_cds_WP_004503612.1_1207	27.200	250	577
WP_061208756.1	lcl|NZ_JQQB01000023.1_cds_WP_004496794.1_726	27.138	269	577
WP_061208756.1	lcl|NZ_JQQB01000039.1_cds_WP_016759263.1_1211	30.508	59	577
WP_061208756.1	lcl|NZ_JQQB01000187.1_cds_WP_061236009.1_3618	41.304	230	577
WP_061208756.1	lcl|NZ_JQQB01000089.1_cds_WP_004497872.1_2337	25.379	264	577
WP_061208756.1	lcl|NZ_JQQB01000201.1_cds_WP_004503988.1_3686	30.172	232	577
WP_061208756.1	lcl|NZ_JQQB01000039.1_cds_WP_004503612.1_1207	27.200	250	577
WP_061208756.1	lcl|NZ_JQQB01000023.1_cds_WP_004496794.1_726	27.138	269	577
WP_061208756.1	lcl|NZ_JQQB01000039.1_cds_WP_016759263.1_1211	30.508	59	577
WP_061208757.1	lcl|NZ_JQQB01000057.1_cds_WP_004503590.1_1657	37.349	83	223
WP_061208758.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	35.686	255	230
WP_061208758.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	28.409	264	230
WP_061208758.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	32.068	237	230
WP_257945214.1	lcl|NZ_JQQB01000187.1_cds_WP_061236012.1_3624	40.678	59	245
WP_061208429.1	lcl|NZ_JQQB01000039.1_cds_WP_016759267.1_1200	30.693	101	306
WP_061208429.1	lcl|NZ_JQQB01000149.1_cds_WP_002616398.1_3384	27.049	122	306
WP_061208429.1	lcl|NZ_JQQB01000026.1_cds_WP_338092828.1_892	27.869	61	306
WP_061209096.1	lcl|NZ_JQQB01000201.1_cds_WP_004503989.1_3695	24.742	291	607
WP_061209096.1	lcl|NZ_JQQB01000201.1_cds_WP_232423472.1_3696	29.091	110	607
WP_061209096.1	lcl|NZ_JQQB01000039.1_cds_WP_004503563.1_1222	30.233	86	607
WP_061209097.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	29.909	331	332
WP_061209097.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	30.100	299	332
WP_061209097.1	lcl|NZ_JQQB01000078.1_cds_WP_002634803.1_2167	27.653	311	332
WP_061209097.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	28.267	329	332
WP_061209097.1	lcl|NZ_JQQB01000044.1_cds_WP_004495465.1_1399	27.329	322	332
WP_061209097.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	25.633	316	332
WP_061209097.1	lcl|NZ_JQQB01000166.1_cds_WP_016758520.1_3525	26.000	300	332
WP_061209097.1	lcl|NZ_JQQB01000206.1_cds_WP_061236034.1_3718	25.072	347	332
WP_061209097.1	lcl|NZ_JQQB01000187.1_cds_JF92_RS21545_3617	91.176	34	332
WP_061209097.1	lcl|NZ_JQQB01000131.1_cds_WP_061235919.1_3227	25.368	272	332
WP_061209097.1	lcl|NZ_JQQB01000039.1_cds_WP_004503611.1_1205	28.723	282	332
WP_061209097.1	lcl|NZ_JQQB01000131.1_cds_WP_004503085.1_3233	22.043	186	332
WP_061209097.1	lcl|NZ_JQQB01000010.1_cds_WP_004496595.1_315	28.856	201	332
WP_061209097.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	24.352	193	332
WP_061209097.1	lcl|NZ_JQQB01000187.1_cds_WP_016759850.1_3623	24.303	251	332
WP_061209097.1	lcl|NZ_JQQB01000187.1_cds_WP_004503138.1_3621	26.286	175	332
WP_061209098.1	lcl|NZ_JQQB01000206.1_cds_WP_061236033.1_3717	37.398	369	393
WP_061209098.1	lcl|NZ_JQQB01000007.1_cds_WP_002621621.1_247	31.975	319	393
WP_061209098.1	lcl|NZ_JQQB01000057.1_cds_WP_004499131.1_1659	28.514	249	393
WP_061209098.1	lcl|NZ_JQQB01000131.1_cds_WP_061235916.1_3225	27.528	356	393
WP_061209098.1	lcl|NZ_JQQB01000131.1_cds_WP_061235918.1_3226	27.645	293	393
WP_061209098.1	lcl|NZ_JQQB01000023.1_cds_WP_002615575.1_748	25.614	285	393
WP_061209098.1	lcl|NZ_JQQB01000187.1_cds_WP_061236014.1_3627	29.139	151	393
WP_061209098.1	lcl|NZ_JQQB01000201.1_cds_WP_004503984.1_3685	28.426	197	393
WP_061209099.1	lcl|NZ_JQQB01000023.1_cds_WP_002620001.1_733	32.039	103	203
WP_061209099.1	lcl|NZ_JQQB01000023.1_cds_WP_002620001.1_733	26.562	64	203
WP_061209099.1	lcl|NZ_JQQB01000088.1_cds_WP_061230885.1_2329	27.184	103	203
WP_061209099.1	lcl|NZ_JQQB01000088.1_cds_WP_061230885.1_2329	28.090	89	203
WP_061209099.1	lcl|NZ_JQQB01000088.1_cds_WP_061230885.1_2329	30.952	84	203
WP_061209099.1	lcl|NZ_JQQB01000088.1_cds_WP_061230885.1_2329	26.786	112	203
WP_061209100.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	58.610	331	334
WP_061209100.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	37.237	333	334
WP_061209100.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	34.688	320	334
WP_061209100.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	58.610	331	334
WP_061209100.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	37.237	333	334
WP_061209100.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	34.688	320	334
WP_061209101.1	lcl|NZ_JQQB01000206.1_cds_WP_201027821.1_3716	53.506	385	386
WP_061209102.1	lcl|NZ_JQQB01000206.1_cds_WP_061236029.1_3708	39.466	337	348
WP_061209102.1	lcl|NZ_JQQB01000039.1_cds_WP_004503495.1_1206	31.313	198	348
WP_061209102.1	lcl|NZ_JQQB01000131.1_cds_WP_004503120.1_3229	24.681	235	348
WP_061209102.1	lcl|NZ_JQQB01000023.1_cds_WP_026054267.1_689	23.967	242	348
WP_061209102.1	lcl|NZ_JQQB01000057.1_cds_WP_002620407.1_1652	28.495	186	348
WP_061209102.1	lcl|NZ_JQQB01000007.1_cds_WP_004496417.1_252	27.861	201	348
WP_061209102.1	lcl|NZ_JQQB01000166.1_cds_WP_004495535.1_3524	30.189	106	348
WP_061209104.1	lcl|NZ_JQQB01000139.1_cds_WP_004499558.1_3303	43.952	248	256
WP_061209104.1	lcl|NZ_JQQB01000128.1_cds_WP_002630867.1_3191	25.490	204	256
WP_061209105.1	lcl|NZ_JQQB01000128.1_cds_WP_004499766.1_3190	36.239	218	215
WP_061209106.1	lcl|NZ_JQQB01000187.1_cds_WP_061236009.1_3618	44.248	226	231
WP_061209106.1	lcl|NZ_JQQB01000201.1_cds_WP_004503988.1_3686	35.808	229	231
WP_061209106.1	lcl|NZ_JQQB01000061.1_cds_WP_061235604.1_1749	30.833	120	231
WP_061209106.1	lcl|NZ_JQQB01000039.1_cds_WP_016759263.1_1211	31.667	60	231
WP_228008733.1	lcl|NZ_JQQB01000201.1_cds_WP_061217860.1_3683	34.840	376	402
WP_061209107.1	lcl|NZ_JQQB01000187.1_cds_WP_061236009.1_3618	37.668	223	233
WP_061209107.1	lcl|NZ_JQQB01000201.1_cds_WP_004503988.1_3686	27.523	218	233
WP_061209107.1	lcl|NZ_JQQB01000039.1_cds_WP_016759263.1_1211	27.619	105	233
WP_061209107.1	lcl|NZ_JQQB01000157.1_cds_WP_061222006.1_3463	28.788	132	233
WP_061209108.1	lcl|NZ_JQQB01000007.1_cds_WP_002621621.1_247	34.271	391	390
WP_061209108.1	lcl|NZ_JQQB01000131.1_cds_WP_061235916.1_3225	31.620	389	390
WP_061209108.1	lcl|NZ_JQQB01000206.1_cds_WP_061236033.1_3717	30.326	399	390
WP_061209108.1	lcl|NZ_JQQB01000131.1_cds_WP_061235918.1_3226	31.476	359	390
WP_061209108.1	lcl|NZ_JQQB01000187.1_cds_WP_061236014.1_3627	29.243	383	390
WP_061209108.1	lcl|NZ_JQQB01000010.1_cds_WP_061216771.1_314	24.933	373	390
WP_061209108.1	lcl|NZ_JQQB01000201.1_cds_WP_004503984.1_3685	26.562	384	390
WP_061209108.1	lcl|NZ_JQQB01000057.1_cds_WP_004499131.1_1659	25.895	363	390
WP_061209108.1	lcl|NZ_JQQB01000023.1_cds_WP_002615575.1_748	28.346	254	390
WP_257945213.1	lcl|NZ_JQQB01000023.1_cds_JF92_RS21900_801	81.818	55	364
WP_257945213.1	lcl|NZ_JQQB01000008.1_cds_JF92_RS20090_286	69.355	62	364
WP_257945213.1	lcl|NZ_JQQB01000008.1_cds_JF92_RS20090_286	59.701	67	364
WP_257945213.1	lcl|NZ_JQQB01000090.1_cds_JF92_RS20920_2386	59.740	77	364
WP_257945213.1	lcl|NZ_JQQB01000090.1_cds_JF92_RS20920_2386	40.541	74	364
WP_257945213.1	lcl|NZ_JQQB01000027.1_cds_JF92_RS20345_906	70.000	40	364
WP_257945213.1	lcl|NZ_JQQB01000027.1_cds_JF92_RS20345_906	75.862	29	364
WP_257945213.1	lcl|NZ_JQQB01000101.1_cds_JF92_RS23140_2646	77.778	27	364
WP_257945213.1	lcl|NZ_JQQB01000101.1_cds_JF92_RS23140_2646	80.000	20	364
WP_257945213.1	lcl|NZ_JQQB01000217.1_cds_JF92_RS22840_3753	23.881	134	364
WP_308339668.1	lcl|NZ_JQQB01000017.1_cds_WP_004502486.1_474	27.547	265	271
WP_308339668.1	lcl|NZ_JQQB01000206.1_cds_JF92_RS22400_3711	24.390	205	271
WP_308339668.1	lcl|NZ_JQQB01000013.1_cds_WP_235595683.1_390	26.724	116	271
WP_308339668.1	lcl|NZ_JQQB01000097.1_cds_WP_155717668.1_2481	48.837	43	271
WP_228008661.1	lcl|NZ_JQQB01000004.1_cds_WP_312845847.1_134	24.540	163	202
WP_228008661.1	lcl|NZ_JQQB01000048.1_cds_WP_002619726.1_1534	27.604	192	202
WP_228008661.1	lcl|NZ_JQQB01000035.1_cds_WP_026054389.1_1119	33.962	106	202
WP_228008661.1	lcl|NZ_JQQB01000131.1_cds_WP_235595726.1_3215	29.787	94	202
WP_228008661.1	lcl|NZ_JQQB01000083.1_cds_WP_004500927.1_2241	22.695	141	202
WP_228008661.1	lcl|NZ_JQQB01000030.1_cds_WP_061235420.1_1020	41.667	36	202
WP_061208040.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	36.391	338	338
WP_061208040.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	30.636	346	338
WP_061208040.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	34.328	268	338
WP_061208040.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	36.391	338	338
WP_061208040.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	30.636	346	338
WP_061208040.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	34.328	268	338
WP_081101349.1	lcl|NZ_JQQB01000187.1_cds_WP_061218227.1_3628	24.444	225	381
WP_081101349.1	lcl|NZ_JQQB01000083.1_cds_WP_004500927.1_2241	25.926	162	381
WP_061208039.1	lcl|NZ_JQQB01000101.1_cds_WP_004499070.1_2642	25.424	295	403
WP_061208039.1	lcl|NZ_JQQB01000101.1_cds_WP_004499070.1_2642	25.424	295	403
WP_061208038.1	lcl|NZ_JQQB01000015.1_cds_WP_004503219.1_449	24.809	262	334
WP_061208038.1	lcl|NZ_JQQB01000061.1_cds_WP_020782352.1_1741	35.238	105	334
WP_061208038.1	lcl|NZ_JQQB01000119.1_cds_WP_004501448.1_3024	43.750	48	334
WP_061208038.1	lcl|NZ_JQQB01000076.1_cds_WP_036086908.1_2094	22.053	263	334
WP_061208035.1	lcl|NZ_JQQB01000039.1_cds_WP_004503563.1_1222	35.252	139	581
WP_061208035.1	lcl|NZ_JQQB01000201.1_cds_WP_232423472.1_3696	40.196	102	581
WP_061208035.1	lcl|NZ_JQQB01000201.1_cds_WP_004503989.1_3695	20.812	591	581
WP_061208034.1	lcl|NZ_JQQB01000131.1_cds_WP_235595726.1_3215	35.000	100	236
WP_061208034.1	lcl|NZ_JQQB01000035.1_cds_WP_026054389.1_1119	31.532	111	236
