WP_002725873.1	lcl|NZ_JADDUT010000059.1_cds_WP_002725873.1_2640	100.000	106	106
WP_061209188.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733579.1_2641	100.000	313	314
WP_061209188.1	lcl|NZ_JADDUT010000018.1_cds_WP_002722638.1_634	24.845	322	314
WP_061209188.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733534.1_2644	26.908	249	314
WP_061209188.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740024.1_97	23.132	281	314
WP_061209188.1	lcl|NZ_JADDUT010000007.1_cds_IQA49_RS04835_3193	25.649	308	314
WP_061209188.1	lcl|NZ_JADDUT010000013.1_cds_WP_002743770.1_285	20.809	173	314
WP_061209188.1	lcl|NZ_JADDUT010000011.1_cds_WP_016749081.1_159	24.503	151	314
WP_061209188.1	lcl|NZ_JADDUT010000059.1_cds_IQA49_RS15725_2647	24.848	330	314
WP_061208759.1	lcl|NZ_JADDUT010000002.1_cds_WP_002723347.1_1587	41.228	228	594
WP_061208759.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740724.1_166	39.167	240	594
WP_061208759.1	lcl|NZ_JADDUT010000065.1_cds_WP_002742222.1_2854	40.000	230	594
WP_061208759.1	lcl|NZ_JADDUT010000028.1_cds_WP_002741286.1_1388	31.620	389	594
WP_061208759.1	lcl|NZ_JADDUT010000011.1_cds_IQA49_RS06510_155	35.115	262	594
WP_061208759.1	lcl|NZ_JADDUT010000009.1_cds_WP_002726143.1_3356	33.333	216	594
WP_061208759.1	lcl|NZ_JADDUT010000005.1_cds_WP_002739451.1_2753	25.806	217	594
WP_061208759.1	lcl|NZ_JADDUT010000006.1_cds_WP_032854486.1_2991	33.010	206	594
WP_061208759.1	lcl|NZ_JADDUT010000003.1_cds_WP_002734207.1_1998	28.017	232	594
WP_061208759.1	lcl|NZ_JADDUT010000005.1_cds_WP_002725984.1_2721	29.565	230	594
WP_061208759.1	lcl|NZ_JADDUT010000004.1_cds_IQA49_RS03100_2460	29.954	217	594
WP_061208759.1	lcl|NZ_JADDUT010000004.1_cds_WP_002721914.1_2428	29.817	218	594
WP_061208759.1	lcl|NZ_JADDUT010000027.1_cds_WP_002729296.1_1312	27.948	229	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002724285.1_844	30.093	216	594
WP_061208759.1	lcl|NZ_JADDUT010000006.1_cds_WP_002728388.1_2975	29.048	210	594
WP_061208759.1	lcl|NZ_JADDUT010000010.1_cds_WP_002752475.1_24	27.197	239	594
WP_061208759.1	lcl|NZ_JADDUT010000051.1_cds_WP_002738485.1_2505	29.255	188	594
WP_061208759.1	lcl|NZ_JADDUT010000013.1_cds_WP_032853264.1_315	25.592	211	594
WP_061208759.1	lcl|NZ_JADDUT010000013.1_cds_WP_032853264.1_315	25.478	157	594
WP_061208759.1	lcl|NZ_JADDUT010000010.1_cds_WP_002729758.1_33	31.696	224	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002730493.1_826	26.512	215	594
WP_061208759.1	lcl|NZ_JADDUT010000014.1_cds_WP_002733837.1_416	29.064	203	594
WP_061208759.1	lcl|NZ_JADDUT010000014.1_cds_WP_002733837.1_416	26.630	184	594
WP_061208759.1	lcl|NZ_JADDUT010000017.1_cds_WP_002733736.1_586	25.600	250	594
WP_061208759.1	lcl|NZ_JADDUT010000002.1_cds_WP_228003477.1_1503	28.272	191	594
WP_061208759.1	lcl|NZ_JADDUT010000010.1_cds_WP_002729133.1_16	26.126	222	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002724311.1_845	26.587	252	594
WP_061208759.1	lcl|NZ_JADDUT010000048.1_cds_WP_002739367.1_2299	23.305	236	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002734915.1_896	24.887	221	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002734915.1_896	22.605	261	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002739909.1_887	27.500	200	594
WP_061208759.1	lcl|NZ_JADDUT010000001.1_cds_WP_002739909.1_887	22.581	186	594
WP_061208759.1	lcl|NZ_JADDUT010000013.1_cds_IQA49_RS07325_324	29.333	225	594
WP_061208759.1	lcl|NZ_JADDUT010000002.1_cds_WP_002723347.1_1587	41.228	228	594
WP_061208759.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740724.1_166	39.167	240	594
WP_061208759.1	lcl|NZ_JADDUT010000065.1_cds_WP_002742222.1_2854	40.000	230	594
WP_061208759.1	lcl|NZ_JADDUT010000028.1_cds_WP_002741286.1_1388	31.620	389	594
WP_061208759.1	lcl|NZ_JADDUT010000011.1_cds_IQA49_RS06510_155	35.115	262	594
WP_061208759.1	lcl|NZ_JADDUT010000009.1_cds_WP_002726143.1_3356	33.333	216	594
WP_061208759.1	lcl|NZ_JADDUT010000005.1_cds_WP_002739451.1_2753	25.806	217	594
WP_061208759.1	lcl|NZ_JADDUT010000006.1_cds_WP_032854486.1_2991	33.010	206	594
WP_061208759.1	lcl|NZ_JADDUT010000003.1_cds_WP_002734207.1_1998	28.017	232	594
WP_061208759.1	lcl|NZ_JADDUT010000005.1_cds_WP_002725984.1_2721	29.565	230	594
WP_061208759.1	lcl|NZ_JADDUT010000004.1_cds_IQA49_RS03100_2460	29.954	217	594
WP_061208759.1	lcl|NZ_JADDUT010000004.1_cds_WP_002721914.1_2428	29.817	218	594
WP_061208759.1	lcl|NZ_JADDUT010000027.1_cds_WP_002729296.1_1312	27.948	229	594
