WP_002725873.1	lcl|NZ_ANCF01000019.1_cds_WP_000340715.1_437	93.902	82	106
WP_061209188.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	92.971	313	314
WP_061209188.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	27.711	249	314
WP_061209188.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	23.385	325	314
WP_061209188.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	22.909	275	314
WP_061209188.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	23.875	289	314
WP_061209188.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	25.688	327	314
WP_061209188.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	24.540	326	314
WP_061208759.1	lcl|NZ_ANCF01000146.1_cds_WP_000667646.1_2920	32.412	398	594
WP_061208759.1	lcl|NZ_ANCF01000167.1_cds_WP_000172209.1_3279	39.565	230	594
WP_061208759.1	lcl|NZ_ANCF01000097.1_cds_WP_000828456.1_1885	36.863	255	594
WP_061208759.1	lcl|NZ_ANCF01000135.1_cds_WP_000834719.1_2810	37.553	237	594
WP_061208759.1	lcl|NZ_ANCF01000016.1_cds_WP_001161019.1_353	32.407	216	594
WP_061208759.1	lcl|NZ_ANCF01000016.1_cds_WP_000510772.1_254	27.064	218	594
WP_061208759.1	lcl|NZ_ANCF01000024.1_cds_WP_001052496.1_504	25.820	244	594
WP_061208759.1	lcl|NZ_ANCF01000152.1_cds_WP_000619183.1_3066	29.098	244	594
WP_061208759.1	lcl|NZ_ANCF01000167.1_cds_WP_002071818.1_3293	28.070	228	594
WP_061208759.1	lcl|NZ_ANCF01000031.1_cds_WP_000666544.1_676	28.099	242	594
WP_061208759.1	lcl|NZ_ANCF01000025.1_cds_WP_000603361.1_558	29.130	230	594
WP_061208759.1	lcl|NZ_ANCF01000095.1_cds_WP_001141155.1_1871	30.942	223	594
WP_061208759.1	lcl|NZ_ANCF01000125.1_cds_WP_000047473.1_2559	28.571	210	594
WP_061208759.1	lcl|NZ_ANCF01000102.1_cds_WP_001089503.1_1966	29.911	224	594
WP_061208759.1	lcl|NZ_ANCF01000034.1_cds_WP_000433117.1_858	32.927	164	594
WP_061208759.1	lcl|NZ_ANCF01000067.1_cds_WP_000590871.1_1418	25.943	212	594
WP_061208759.1	lcl|NZ_ANCF01000067.1_cds_WP_000590871.1_1418	24.841	157	594
WP_061208759.1	lcl|NZ_ANCF01000151.1_cds_WP_000052667.1_3060	25.439	228	594
WP_061208759.1	lcl|NZ_ANCF01000152.1_cds_WP_000218834.1_3067	28.112	249	594
WP_061208759.1	lcl|NZ_ANCF01000105.1_cds_WP_000184524.1_2026	26.728	217	594
WP_061208759.1	lcl|NZ_ANCF01000076.1_cds_WP_001288322.1_1645	28.241	216	594
WP_061208759.1	lcl|NZ_ANCF01000135.1_cds_WP_000651462.1_2709	26.104	249	594
WP_061208759.1	lcl|NZ_ANCF01000065.1_cds_WP_001049213.1_1390	28.500	200	594
WP_061208759.1	lcl|NZ_ANCF01000065.1_cds_WP_001049213.1_1390	26.638	229	594
WP_061208759.1	lcl|NZ_ANCF01000025.1_cds_WP_000054169.1_541	23.445	209	594
WP_061208759.1	lcl|NZ_ANCF01000056.1_cds_WP_000626143.1_1143	28.000	200	594
WP_061208759.1	lcl|NZ_ANCF01000056.1_cds_WP_000626143.1_1143	21.505	186	594
WP_061208759.1	lcl|NZ_ANCF01000176.1_cds_WP_000481721.1_3445	24.229	227	594
WP_061208759.1	lcl|NZ_ANCF01000176.1_cds_WP_000481721.1_3445	22.500	240	594
WP_061208759.1	lcl|NZ_ANCF01000074.1_cds_WP_000136058.1_1564	27.477	222	594
WP_061208759.1	lcl|NZ_ANCF01000146.1_cds_WP_000667646.1_2920	32.412	398	594
WP_061208759.1	lcl|NZ_ANCF01000167.1_cds_WP_000172209.1_3279	39.565	230	594
WP_061208759.1	lcl|NZ_ANCF01000097.1_cds_WP_000828456.1_1885	36.863	255	594
WP_061208759.1	lcl|NZ_ANCF01000135.1_cds_WP_000834719.1_2810	37.553	237	594
WP_061208759.1	lcl|NZ_ANCF01000016.1_cds_WP_001161019.1_353	32.407	216	594
WP_061208759.1	lcl|NZ_ANCF01000016.1_cds_WP_000510772.1_254	27.064	218	594
WP_061208759.1	lcl|NZ_ANCF01000024.1_cds_WP_001052496.1_504	25.820	244	594
WP_061208759.1	lcl|NZ_ANCF01000152.1_cds_WP_000619183.1_3066	29.098	244	594
WP_061208759.1	lcl|NZ_ANCF01000167.1_cds_WP_002071818.1_3293	28.070	228	594
WP_061208759.1	lcl|NZ_ANCF01000031.1_cds_WP_000666544.1_676	28.099	242	594
WP_061208759.1	lcl|NZ_ANCF01000025.1_cds_WP_000603361.1_558	29.130	230	594
WP_061208759.1	lcl|NZ_ANCF01000095.1_cds_WP_001141155.1_1871	30.942	223	594
WP_061208759.1	lcl|NZ_ANCF01000125.1_cds_WP_000047473.1_2559	28.571	210	594
WP_061208759.1	lcl|NZ_ANCF01000102.1_cds_WP_001089503.1_1966	29.911	224	594
WP_061208759.1	lcl|NZ_ANCF01000034.1_cds_WP_000433117.1_858	32.927	164	594
WP_061208759.1	lcl|NZ_ANCF01000067.1_cds_WP_000590871.1_1418	25.943	212	594
WP_061208759.1	lcl|NZ_ANCF01000067.1_cds_WP_000590871.1_1418	24.841	157	594
WP_061208759.1	lcl|NZ_ANCF01000151.1_cds_WP_000052667.1_3060	25.439	228	594
WP_061208759.1	lcl|NZ_ANCF01000152.1_cds_WP_000218834.1_3067	28.112	249	594
WP_061208759.1	lcl|NZ_ANCF01000105.1_cds_WP_000184524.1_2026	26.728	217	594
WP_061208759.1	lcl|NZ_ANCF01000076.1_cds_WP_001288322.1_1645	28.241	216	594
WP_061208759.1	lcl|NZ_ANCF01000135.1_cds_WP_000651462.1_2709	26.104	249	594
WP_061208759.1	lcl|NZ_ANCF01000065.1_cds_WP_001049213.1_1390	28.500	200	594
WP_061208759.1	lcl|NZ_ANCF01000065.1_cds_WP_001049213.1_1390	26.638	229	594
WP_061208759.1	lcl|NZ_ANCF01000025.1_cds_WP_000054169.1_541	23.445	209	594
WP_061208759.1	lcl|NZ_ANCF01000056.1_cds_WP_000626143.1_1143	28.000	200	594
WP_061208759.1	lcl|NZ_ANCF01000056.1_cds_WP_000626143.1_1143	21.505	186	594
WP_061208759.1	lcl|NZ_ANCF01000176.1_cds_WP_000481721.1_3445	24.229	227	594
WP_061208759.1	lcl|NZ_ANCF01000176.1_cds_WP_000481721.1_3445	22.500	240	594
WP_061208759.1	lcl|NZ_ANCF01000074.1_cds_WP_000136058.1_1564	27.477	222	594
WP_061208754.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	32.544	338	343
WP_061208754.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	25.959	339	343
WP_061208754.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	26.571	350	343
WP_061208754.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	26.239	343	343
WP_061208754.1	lcl|NZ_ANCF01000127.1_cds_WP_002064390.1_2589	23.642	313	343
WP_061208754.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	23.837	344	343
WP_061208754.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	28.017	232	343
WP_061208754.1	lcl|NZ_ANCF01000060.1_cds_WP_001074779.1_1264	27.036	307	343
WP_061208754.1	lcl|NZ_ANCF01000135.1_cds_WP_000487319.1_2779	26.923	182	343
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_000132018.1_2805	40.000	230	577
WP_061208756.1	lcl|NZ_ANCF01000195.1_cds_WP_001982325.1_3791	26.136	264	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_001046759.1_2795	30.568	229	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_000675255.1_2782	26.122	245	577
WP_061208756.1	lcl|NZ_ANCF01000185.1_cds_WP_000421043.1_3582	24.252	301	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_000132018.1_2805	40.000	230	577
WP_061208756.1	lcl|NZ_ANCF01000195.1_cds_WP_001982325.1_3791	26.136	264	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_001046759.1_2795	30.568	229	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_000675255.1_2782	26.122	245	577
WP_061208756.1	lcl|NZ_ANCF01000185.1_cds_WP_000421043.1_3582	24.252	301	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_000132018.1_2805	40.000	230	577
WP_061208756.1	lcl|NZ_ANCF01000195.1_cds_WP_001982325.1_3791	26.136	264	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_001046759.1_2795	30.568	229	577
WP_061208756.1	lcl|NZ_ANCF01000135.1_cds_WP_000675255.1_2782	26.122	245	577
WP_061208756.1	lcl|NZ_ANCF01000185.1_cds_WP_000421043.1_3582	24.252	301	577
WP_061208757.1	lcl|NZ_ANCF01000135.1_cds_WP_000282882.1_2756	39.326	89	223
WP_061208757.1	lcl|NZ_ANCF01000196.1_cds_WP_000868621.1_3834	28.571	84	223
WP_061208758.1	lcl|NZ_ANCF01000135.1_cds_WP_000582623.1_2797	34.221	263	230
WP_061208758.1	lcl|NZ_ANCF01000135.1_cds_WP_001230563.1_2801	29.213	267	230
WP_061208758.1	lcl|NZ_ANCF01000065.1_cds_WP_001011666.1_1357	32.328	232	230
WP_061208429.1	lcl|NZ_ANCF01000135.1_cds_WP_020764492.1_2774	32.673	101	306
WP_061208429.1	lcl|NZ_ANCF01000121.1_cds_WP_000394785.1_2447	27.049	122	306
WP_061208429.1	lcl|NZ_ANCF01000057.1_cds_WP_001244018.1_1176	29.508	61	306
WP_061209096.1	lcl|NZ_ANCF01000135.1_cds_WP_000977947.1_2790	24.242	363	607
WP_061209097.1	lcl|NZ_ANCF01000135.1_cds_WP_000600891.1_2804	86.018	329	332
WP_061209097.1	lcl|NZ_ANCF01000019.1_cds_WP_000646255.1_433	30.435	299	332
WP_061209097.1	lcl|NZ_ANCF01000180.1_cds_WP_000649929.1_3486	29.773	309	332
WP_061209097.1	lcl|NZ_ANCF01000135.1_cds_WP_000723081.1_2752	29.305	331	332
WP_061209097.1	lcl|NZ_ANCF01000193.1_cds_WP_000744695.1_3694	28.485	330	332
WP_061209097.1	lcl|NZ_ANCF01000127.1_cds_WP_000709511.1_2579	27.640	322	332
WP_061209097.1	lcl|NZ_ANCF01000127.1_cds_WP_002064390.1_2589	25.478	314	332
WP_061209097.1	lcl|NZ_ANCF01000135.1_cds_WP_000487319.1_2779	26.420	352	332
WP_061209097.1	lcl|NZ_ANCF01000019.1_cds_WP_001067557.1_430	25.368	272	332
WP_061209097.1	lcl|NZ_ANCF01000019.1_cds_WP_000410273.1_436	21.505	186	332
WP_061209097.1	lcl|NZ_ANCF01000135.1_cds_WP_000601375.1_2777	20.588	204	332
WP_061209098.1	lcl|NZ_ANCF01000135.1_cds_WP_000947841.1_2803	66.319	383	393
WP_061209098.1	lcl|NZ_ANCF01000188.1_cds_WP_001281953.1_3604	32.624	282	393
WP_061209098.1	lcl|NZ_ANCF01000019.1_cds_WP_000608291.1_428	28.358	335	393
WP_061209098.1	lcl|NZ_ANCF01000019.1_cds_WP_001198107.1_429	25.556	360	393
WP_061209098.1	lcl|NZ_ANCF01000135.1_cds_WP_000575181.1_2758	26.506	249	393
WP_061209098.1	lcl|NZ_ANCF01000135.1_cds_WP_000346041.1_2796	24.625	333	393
WP_061209098.1	lcl|NZ_ANCF01000178.1_cds_WP_000538755.1_3480	27.341	267	393
WP_061209099.1	lcl|NZ_ANCF01000135.1_cds_WP_000516590.1_2802	51.741	201	203
WP_061209099.1	lcl|NZ_ANCF01000169.1_cds_WP_000644954.1_3339	30.841	107	203
WP_061209099.1	lcl|NZ_ANCF01000195.1_cds_LEP1GSC075_RS01000000126395_3806	28.696	115	203
WP_061209099.1	lcl|NZ_ANCF01000127.1_cds_WP_000690880.1_2588	23.529	119	203
WP_061209099.1	lcl|NZ_ANCF01000135.1_cds_WP_000231290.1_2788	31.915	47	203
WP_061209100.1	lcl|NZ_ANCF01000135.1_cds_WP_001230563.1_2801	66.369	336	334
WP_061209100.1	lcl|NZ_ANCF01000135.1_cds_WP_000582623.1_2797	37.538	333	334
WP_061209100.1	lcl|NZ_ANCF01000065.1_cds_WP_001011666.1_1357	35.461	282	334
WP_061209100.1	lcl|NZ_ANCF01000135.1_cds_WP_001230563.1_2801	66.369	336	334
WP_061209100.1	lcl|NZ_ANCF01000135.1_cds_WP_000582623.1_2797	37.538	333	334
WP_061209100.1	lcl|NZ_ANCF01000065.1_cds_WP_001011666.1_1357	35.461	282	334
WP_061209101.1	lcl|NZ_ANCF01000135.1_cds_WP_000823146.1_2800	60.982	387	386
WP_061209102.1	lcl|NZ_ANCF01000135.1_cds_WP_000800439.1_2799	39.466	337	348
WP_061209102.1	lcl|NZ_ANCF01000135.1_cds_WP_000859505.1_2780	34.673	199	348
WP_061209102.1	lcl|NZ_ANCF01000019.1_cds_WP_000774259.1_432	24.681	235	348
WP_061209102.1	lcl|NZ_ANCF01000196.1_cds_WP_000805357.1_3856	23.770	244	348
WP_061209102.1	lcl|NZ_ANCF01000188.1_cds_WP_000667727.1_3610	35.632	87	348
WP_061209102.1	lcl|NZ_ANCF01000135.1_cds_WP_000842260.1_2751	32.967	91	348
WP_061209104.1	lcl|NZ_ANCF01000177.1_cds_WP_000067921.1_3467	43.952	248	256
WP_061209104.1	lcl|NZ_ANCF01000116.1_cds_WP_000635440.1_2319	26.471	204	256
WP_061209105.1	lcl|NZ_ANCF01000116.1_cds_WP_000560472.1_2318	35.321	218	215
WP_061209106.1	lcl|NZ_ANCF01000135.1_cds_WP_000132018.1_2805	44.053	227	231
WP_061209106.1	lcl|NZ_ANCF01000135.1_cds_WP_001046759.1_2795	35.088	228	231
WP_061209106.1	lcl|NZ_ANCF01000074.1_cds_WP_000721855.1_1570	30.081	123	231
WP_228008733.1	lcl|NZ_ANCF01000135.1_cds_WP_000847005.1_2798	35.013	377	402
WP_061209107.1	lcl|NZ_ANCF01000135.1_cds_WP_000132018.1_2805	37.500	224	233
WP_061209107.1	lcl|NZ_ANCF01000135.1_cds_WP_001046759.1_2795	26.147	218	233
WP_061209107.1	lcl|NZ_ANCF01000106.1_cds_WP_001137994.1_2104	28.030	132	233
WP_061209108.1	lcl|NZ_ANCF01000188.1_cds_WP_001281953.1_3604	34.509	397	390
WP_061209108.1	lcl|NZ_ANCF01000019.1_cds_WP_000608291.1_428	32.713	376	390
WP_061209108.1	lcl|NZ_ANCF01000019.1_cds_WP_001198107.1_429	31.198	359	390
WP_061209108.1	lcl|NZ_ANCF01000135.1_cds_WP_000947841.1_2803	26.944	360	390
WP_061209108.1	lcl|NZ_ANCF01000135.1_cds_WP_000575181.1_2758	25.137	366	390
WP_061209108.1	lcl|NZ_ANCF01000135.1_cds_WP_000346041.1_2796	26.371	383	390
WP_061209108.1	lcl|NZ_ANCF01000142.1_cds_WP_001982414.1_2876	23.834	386	390
WP_061209108.1	lcl|NZ_ANCF01000178.1_cds_WP_000538755.1_3480	26.344	372	390
WP_257945213.1	lcl|NZ_ANCF01000069.1_cds_LEP1GSC075_RS1000000129360_1448	89.344	122	364
WP_257945213.1	lcl|NZ_ANCF01000182.1_cds_LEP1GSC075_RS109280_3563	86.364	88	364
WP_257945213.1	lcl|NZ_ANCF01000172.1_cds_LEP1GSC075_RS1000000128910_3391	94.444	54	364
WP_257945213.1	lcl|NZ_ANCF01000172.1_cds_LEP1GSC075_RS1000000128910_3391	42.553	94	364
WP_257945213.1	lcl|NZ_ANCF01000146.1_cds_LEP1GSC075_RS1000000129825_2925	72.727	55	364
WP_257945213.1	lcl|NZ_ANCF01000109.1_cds_LEP1GSC075_RS1000000130620_2147	65.714	35	364
WP_257945213.1	lcl|NZ_ANCF01000109.1_cds_LEP1GSC075_RS1000000130620_2147	76.190	21	364
WP_257945213.1	lcl|NZ_ANCF01000032.1_cds_LEP1GSC075_RS1000000129575_805	60.000	35	364
WP_257945213.1	lcl|NZ_ANCF01000032.1_cds_LEP1GSC075_RS1000000129575_805	95.238	21	364
WP_257945213.1	lcl|NZ_ANCF01000033.1_cds_LEP1GSC075_RS121855_831	27.835	97	364
WP_061208984.1	lcl|NZ_ANCF01000012.1_cds_LEP1GSC075_RS0104695_171	78.161	87	87
WP_308339668.1	lcl|NZ_ANCF01000012.1_cds_LEP1GSC075_RS0104695_171	75.277	271	271
WP_308339668.1	lcl|NZ_ANCF01000050.1_cds_LEP1GSC075_RS1000000130970_1072	73.333	75	271
WP_308339668.1	lcl|NZ_ANCF01000180.1_cds_LEP1GSC075_RS1000000128990_3519	82.353	34	271
WP_308339668.1	lcl|NZ_ANCF01000104.1_cds_LEP1GSC075_RS01000000126050_1996	30.370	135	271
WP_308339668.1	lcl|NZ_ANCF01000134.1_cds_LEP1GSC075_RS1000000130700_2680	31.193	109	271
WP_308339668.1	lcl|NZ_ANCF01000120.1_cds_LEP1GSC075_RS1000000130680_2435	31.193	109	271
WP_308339668.1	lcl|NZ_ANCF01000073.1_cds_LEP1GSC075_RS1000000130540_1552	31.193	109	271
WP_308339668.1	lcl|NZ_ANCF01000057.1_cds_LEP1GSC075_RS1000000130530_1145	31.193	109	271
WP_308339668.1	lcl|NZ_ANCF01000048.1_cds_LEP1GSC075_RS1000000130525_1058	31.193	109	271
WP_308339668.1	lcl|NZ_ANCF01000123.1_cds_WP_020764477.1_2474	27.481	131	271
WP_308339668.1	lcl|NZ_ANCF01000110.1_cds_WP_020764468.1_2186	32.955	88	271
WP_308339668.1	lcl|NZ_ANCF01000186.1_cds_LEP1GSC075_RS0107550_3590	28.030	132	271
WP_308339668.1	lcl|NZ_ANCF01000171.1_cds_LEP1GSC075_RS110145_3369	32.955	88	271
WP_228008661.1	lcl|NZ_ANCF01000026.1_cds_WP_000402849.1_597	23.077	169	202
WP_228008661.1	lcl|NZ_ANCF01000040.1_cds_WP_000347676.1_1003	29.167	192	202
WP_228008661.1	lcl|NZ_ANCF01000193.1_cds_WP_001082179.1_3723	26.347	167	202
WP_228008661.1	lcl|NZ_ANCF01000135.1_cds_WP_000661931.1_2783	27.128	188	202
WP_228008661.1	lcl|NZ_ANCF01000019.1_cds_WP_000221107.1_418	30.851	94	202
WP_228008661.1	lcl|NZ_ANCF01000101.1_cds_WP_000283290.1_1957	24.615	130	202
WP_228008661.1	lcl|NZ_ANCF01000110.1_cds_WP_000780979.1_2180	29.126	103	202
WP_061208040.1	lcl|NZ_ANCF01000135.1_cds_WP_001230563.1_2801	35.000	320	338
WP_061208040.1	lcl|NZ_ANCF01000135.1_cds_WP_000582623.1_2797	31.214	346	338
WP_061208040.1	lcl|NZ_ANCF01000065.1_cds_WP_001011666.1_1357	35.821	268	338
WP_061208040.1	lcl|NZ_ANCF01000135.1_cds_WP_001230563.1_2801	35.000	320	338
WP_061208040.1	lcl|NZ_ANCF01000135.1_cds_WP_000582623.1_2797	31.214	346	338
