WP_002725873.1	lcl|NZ_AOUB01000008.1_cds_WP_004421256.1_79	92.683	82	106
WP_061209188.1	lcl|NZ_AOUB01000008.1_cds_WP_004451688.1_78	91.346	312	314
WP_061209188.1	lcl|NZ_AOUB01000201.1_cds_WP_004453040.1_2210	22.442	303	314
WP_061209188.1	lcl|NZ_AOUB01000195.1_cds_WP_004449470.1_2159	23.839	323	314
WP_061209188.1	lcl|NZ_AOUB01000201.1_cds_WP_004453039.1_2219	21.739	276	314
WP_061209188.1	lcl|NZ_AOUB01000072.1_cds_WP_004450637.1_697	23.103	290	314
WP_061209188.1	lcl|NZ_AOUB01000274.1_cds_WP_198289136.1_3278	25.000	276	314
WP_061208759.1	lcl|NZ_AOUB01000201.1_cds_WP_004453054.1_2209	82.034	590	594
WP_061208759.1	lcl|NZ_AOUB01000193.1_cds_WP_004452995.1_2150	32.412	398	594
WP_061208759.1	lcl|NZ_AOUB01000111.1_cds_WP_082287632.1_1191	40.870	230	594
WP_061208759.1	lcl|NZ_AOUB01000330.1_cds_WP_004454099.1_3810	36.863	255	594
WP_061208759.1	lcl|NZ_AOUB01000046.1_cds_WP_004452031.1_453	31.944	216	594
WP_061208759.1	lcl|NZ_AOUB01000022.1_cds_WP_004419478.1_212	30.837	227	594
WP_061208759.1	lcl|NZ_AOUB01000003.1_cds_WP_004426570.1_18	26.126	222	594
WP_061208759.1	lcl|NZ_AOUB01000216.1_cds_WP_004421780.1_2525	29.098	244	594
WP_061208759.1	lcl|NZ_AOUB01000171.1_cds_WP_004452843.1_1910	25.000	240	594
WP_061208759.1	lcl|NZ_AOUB01000185.1_cds_WP_036098284.1_2063	31.390	223	594
WP_061208759.1	lcl|NZ_AOUB01000134.1_cds_WP_002147909.1_1541	29.130	230	594
WP_061208759.1	lcl|NZ_AOUB01000093.1_cds_WP_004452309.1_1011	27.801	241	594
WP_061208759.1	lcl|NZ_AOUB01000095.1_cds_WP_002148954.1_1030	29.911	224	594
WP_061208759.1	lcl|NZ_AOUB01000206.1_cds_WP_036063094.1_2337	29.048	210	594
WP_061208759.1	lcl|NZ_AOUB01000014.1_cds_WP_004451777.1_146	34.356	163	594
WP_061208759.1	lcl|NZ_AOUB01000137.1_cds_WP_004423306.1_1564	25.714	210	594
WP_061208759.1	lcl|NZ_AOUB01000216.1_cds_WP_004453210.1_2524	27.984	243	594
WP_061208759.1	lcl|NZ_AOUB01000177.1_cds_WP_004451431.1_1976	27.604	192	594
WP_061208759.1	lcl|NZ_AOUB01000220.1_cds_WP_004419703.1_2564	28.054	221	594
WP_061208759.1	lcl|NZ_AOUB01000054.1_cds_WP_004419789.1_579	26.341	205	594
WP_061208759.1	lcl|NZ_AOUB01000054.1_cds_WP_004419789.1_579	24.841	157	594
WP_061208759.1	lcl|NZ_AOUB01000072.1_cds_WP_085988308.1_736	24.206	252	594
WP_061208759.1	lcl|NZ_AOUB01000210.1_cds_WP_004453157.1_2377	28.358	201	594
WP_061208759.1	lcl|NZ_AOUB01000210.1_cds_WP_004453157.1_2377	24.670	227	594
WP_061208759.1	lcl|NZ_AOUB01000325.1_cds_LEP1GSC073_RS19185_3785	25.131	191	594
WP_061208759.1	lcl|NZ_AOUB01000134.1_cds_WP_004452598.1_1522	23.810	231	594
WP_061208759.1	lcl|NZ_AOUB01000010.1_cds_WP_004451740.1_104	25.000	188	594
WP_061208759.1	lcl|NZ_AOUB01000299.1_cds_WP_004453875.1_3488	24.229	227	594
WP_061208759.1	lcl|NZ_AOUB01000299.1_cds_WP_004453875.1_3488	22.326	215	594
WP_061208759.1	lcl|NZ_AOUB01000249.1_cds_WP_004450332.1_3008	27.136	199	594
WP_061208759.1	lcl|NZ_AOUB01000249.1_cds_WP_004450332.1_3008	21.910	178	594
WP_061208759.1	lcl|NZ_AOUB01000260.1_cds_WP_004419534.1_3138	27.027	222	594
WP_061208759.1	lcl|NZ_AOUB01000201.1_cds_WP_004453054.1_2209	82.034	590	594
WP_061208759.1	lcl|NZ_AOUB01000193.1_cds_WP_004452995.1_2150	32.412	398	594
WP_061208759.1	lcl|NZ_AOUB01000111.1_cds_WP_082287632.1_1191	40.870	230	594
WP_061208759.1	lcl|NZ_AOUB01000330.1_cds_WP_004454099.1_3810	36.863	255	594
WP_061208759.1	lcl|NZ_AOUB01000046.1_cds_WP_004452031.1_453	31.944	216	594
WP_061208759.1	lcl|NZ_AOUB01000022.1_cds_WP_004419478.1_212	30.837	227	594
WP_061208759.1	lcl|NZ_AOUB01000003.1_cds_WP_004426570.1_18	26.126	222	594
WP_061208759.1	lcl|NZ_AOUB01000216.1_cds_WP_004421780.1_2525	29.098	244	594
WP_061208759.1	lcl|NZ_AOUB01000171.1_cds_WP_004452843.1_1910	25.000	240	594
WP_061208759.1	lcl|NZ_AOUB01000185.1_cds_WP_036098284.1_2063	31.390	223	594
WP_061208759.1	lcl|NZ_AOUB01000134.1_cds_WP_002147909.1_1541	29.130	230	594
WP_061208759.1	lcl|NZ_AOUB01000093.1_cds_WP_004452309.1_1011	27.801	241	594
WP_061208759.1	lcl|NZ_AOUB01000095.1_cds_WP_002148954.1_1030	29.911	224	594
WP_061208759.1	lcl|NZ_AOUB01000206.1_cds_WP_036063094.1_2337	29.048	210	594
WP_061208759.1	lcl|NZ_AOUB01000014.1_cds_WP_004451777.1_146	34.356	163	594
WP_061208759.1	lcl|NZ_AOUB01000137.1_cds_WP_004423306.1_1564	25.714	210	594
WP_061208759.1	lcl|NZ_AOUB01000216.1_cds_WP_004453210.1_2524	27.984	243	594
WP_061208759.1	lcl|NZ_AOUB01000177.1_cds_WP_004451431.1_1976	27.604	192	594
WP_061208759.1	lcl|NZ_AOUB01000220.1_cds_WP_004419703.1_2564	28.054	221	594
WP_061208759.1	lcl|NZ_AOUB01000054.1_cds_WP_004419789.1_579	26.341	205	594
WP_061208759.1	lcl|NZ_AOUB01000054.1_cds_WP_004419789.1_579	24.841	157	594
WP_061208759.1	lcl|NZ_AOUB01000072.1_cds_WP_085988308.1_736	24.206	252	594
WP_061208759.1	lcl|NZ_AOUB01000210.1_cds_WP_004453157.1_2377	28.358	201	594
WP_061208759.1	lcl|NZ_AOUB01000210.1_cds_WP_004453157.1_2377	24.670	227	594
WP_061208759.1	lcl|NZ_AOUB01000325.1_cds_LEP1GSC073_RS19185_3785	25.131	191	594
WP_061208759.1	lcl|NZ_AOUB01000134.1_cds_WP_004452598.1_1522	23.810	231	594
WP_061208759.1	lcl|NZ_AOUB01000010.1_cds_WP_004451740.1_104	25.000	188	594
WP_061208759.1	lcl|NZ_AOUB01000299.1_cds_WP_004453875.1_3488	24.229	227	594
WP_061208759.1	lcl|NZ_AOUB01000299.1_cds_WP_004453875.1_3488	22.326	215	594
WP_061208759.1	lcl|NZ_AOUB01000249.1_cds_WP_004450332.1_3008	27.136	199	594
WP_061208759.1	lcl|NZ_AOUB01000249.1_cds_WP_004450332.1_3008	21.910	178	594
WP_061208759.1	lcl|NZ_AOUB01000260.1_cds_WP_004419534.1_3138	27.027	222	594
WP_061208753.1	lcl|NZ_AOUB01000201.1_cds_WP_004453056.1_2215	62.921	356	359
WP_061208754.1	lcl|NZ_AOUB01000201.1_cds_WP_004453040.1_2210	54.885	348	343
