WP_002725873.1	lcl|NZ_AFLV02000009.1_cds_WP_002614501.1_3448	97.561	82	106
WP_061209188.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	97.097	310	314
WP_061209188.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	22.302	278	314
WP_061209188.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	24.224	322	314
WP_061209188.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	23.132	281	314
WP_061209188.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	24.324	185	314
WP_061209188.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	25.723	311	314
WP_061208759.1	lcl|NZ_AFLV02000014.1_cds_WP_004497075.1_3169	42.105	228	594
WP_061208759.1	lcl|NZ_AFLV02000049.1_cds_WP_051017911.1_1915	40.000	230	594
WP_061208759.1	lcl|NZ_AFLV02000078.1_cds_WP_004500580.1_551	31.282	390	594
WP_061208759.1	lcl|NZ_AFLV02000009.1_cds_WP_004494776.1_3477	33.333	228	594
WP_061208759.1	lcl|NZ_AFLV02000081.1_cds_WP_004500775.1_355	32.407	216	594
WP_061208759.1	lcl|NZ_AFLV02000032.1_cds_WP_004499389.1_2431	26.728	217	594
WP_061208759.1	lcl|NZ_AFLV02000084.1_cds_WP_004500934.1_38	29.098	244	594
WP_061208759.1	lcl|NZ_AFLV02000043.1_cds_WP_004499645.1_1993	30.556	216	594
WP_061208759.1	lcl|NZ_AFLV02000053.1_cds_WP_002626620.1_1598	29.386	228	594
WP_061208759.1	lcl|NZ_AFLV02000065.1_cds_WP_004500470.1_700	30.583	206	594
WP_061208759.1	lcl|NZ_AFLV02000058.1_cds_WP_004500069.1_1296	26.016	246	594
WP_061208759.1	lcl|NZ_AFLV02000058.1_cds_WP_004500069.1_1296	26.115	157	594
WP_061208759.1	lcl|NZ_AFLV02000053.1_cds_WP_002630438.1_1652	29.358	218	594
WP_061208759.1	lcl|NZ_AFLV02000032.1_cds_WP_004496267.1_2460	28.261	230	594
WP_061208759.1	lcl|NZ_AFLV02000003.1_cds_WP_004496188.1_3870	29.048	210	594
WP_061208759.1	lcl|NZ_AFLV02000023.1_cds_WP_002620193.1_2700	27.197	239	594
WP_061208759.1	lcl|NZ_AFLV02000053.1_cds_WP_004499866.1_1618	29.032	217	594
WP_061208759.1	lcl|NZ_AFLV02000081.1_cds_WP_002616524.1_253	28.191	188	594
WP_061208759.1	lcl|NZ_AFLV02000023.1_cds_WP_004496063.1_2710	29.148	223	594
WP_061208759.1	lcl|NZ_AFLV02000001.1_cds_WP_016758634.1_4012	25.424	236	594
WP_061208759.1	lcl|NZ_AFLV02000057.1_cds_WP_002627853.1_1431	27.273	209	594
WP_061208759.1	lcl|NZ_AFLV02000039.1_cds_WP_004499602.1_2176	29.353	201	594
WP_061208759.1	lcl|NZ_AFLV02000039.1_cds_WP_004499602.1_2176	29.121	182	594
WP_061208759.1	lcl|NZ_AFLV02000053.1_cds_WP_004499872.1_1684	26.104	249	594
WP_061208759.1	lcl|NZ_AFLV02000023.1_cds_WP_004499255.1_2693	26.147	218	594
WP_061208759.1	lcl|NZ_AFLV02000043.1_cds_WP_004499663.1_1992	25.514	243	594
WP_061208759.1	lcl|NZ_AFLV02000017.1_cds_WP_004499015.1_2964	23.478	230	594
WP_061208759.1	lcl|NZ_AFLV02000073.1_cds_WP_004500530.1_626	24.887	221	594
WP_061208759.1	lcl|NZ_AFLV02000073.1_cds_WP_004500530.1_626	21.687	249	594
WP_061208759.1	lcl|NZ_AFLV02000001.1_cds_WP_002634774.1_4022	26.500	200	594
WP_061208759.1	lcl|NZ_AFLV02000001.1_cds_WP_002634774.1_4022	22.581	186	594
WP_061208759.1	lcl|NZ_AFLV02000058.1_cds_WP_004500142.1_1307	27.027	222	594
WP_061208759.1	lcl|NZ_AFLV02000014.1_cds_WP_004497075.1_3169	42.105	228	594
WP_061208759.1	lcl|NZ_AFLV02000049.1_cds_WP_051017911.1_1915	40.000	230	594
WP_061208759.1	lcl|NZ_AFLV02000078.1_cds_WP_004500580.1_551	31.282	390	594
WP_061208759.1	lcl|NZ_AFLV02000009.1_cds_WP_004494776.1_3477	33.333	228	594
