WP_002725873.1	lcl|NZ_JQGW01000100.1_cds_WP_020985020.1_3096	97.561	82	106
WP_061209188.1	lcl|NZ_JQGW01000100.1_cds_WP_010578412.1_3097	96.805	313	314
WP_061209188.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	83.784	37	314
WP_061209188.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	79.310	29	314
WP_061209188.1	lcl|NZ_JQGW01000100.1_cds_JF87_RS20785_3119	75.000	12	314
WP_061209188.1	lcl|NZ_JQGW01000037.1_cds_WP_078129059.1_1562	24.149	323	314
WP_061209188.1	lcl|NZ_JQGW01000100.1_cds_WP_078130235.1_3100	27.193	228	314
WP_061209188.1	lcl|NZ_JQGW01000050.1_cds_WP_078129368.1_1956	23.132	281	314
WP_061209188.1	lcl|NZ_JQGW01000015.1_cds_WP_078128341.1_683	24.231	260	314
WP_061209188.1	lcl|NZ_JQGW01000100.1_cds_WP_078130248.1_3103	24.024	333	314
WP_061209188.1	lcl|NZ_JQGW01000041.1_cds_WP_010576694.1_1642	20.238	168	314
WP_061209188.1	lcl|NZ_JQGW01000050.1_cds_WP_078129428.1_2022	21.951	328	314
WP_061208759.1	lcl|NZ_JQGW01000022.1_cds_WP_078128564.1_972	42.105	228	594
WP_061208759.1	lcl|NZ_JQGW01000106.1_cds_WP_078130296.1_3175	40.000	230	594
WP_061208759.1	lcl|NZ_JQGW01000006.1_cds_WP_078128056.1_311	31.443	388	594
WP_061208759.1	lcl|NZ_JQGW01000050.1_cds_WP_078129425.1_2018	35.115	262	594
WP_061208759.1	lcl|NZ_JQGW01000131.1_cds_WP_078130472.1_3407	32.407	216	594
WP_061208759.1	lcl|NZ_JQGW01000027.1_cds_WP_010578540.1_1257	26.728	217	594
WP_061208759.1	lcl|NZ_JQGW01000027.1_cds_WP_010578675.1_1228	29.565	230	594
WP_061208759.1	lcl|NZ_JQGW01000022.1_cds_WP_078128520.1_904	30.556	216	594
