WP_002725873.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357622.1_1218	62.162	74	106
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	82.748	313	314
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	22.857	280	314
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	23.006	326	314
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	22.222	306	314
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	28.070	171	314
WP_061209188.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	22.619	168	314
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	23.780	328	314
WP_061209188.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	18.638	279	314
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357625.1_1221	32.240	549	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358580.1_2444	43.460	237	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359165.1_3175	40.773	233	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359209.1_3235	37.209	258	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358956.1_2897	33.210	271	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358954.1_2895	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357464.1_1018	30.070	286	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357176.1_654	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358332.1_2119	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356869.1_292	31.416	226	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357805.1_1461	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358001.1_1701	27.706	231	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359030.1_2988	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357721.1_1359	29.386	228	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359416.1_2923	31.797	217	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357740.1_1385	29.817	218	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_135592366.1_1674	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQPR010000004.1_cds_WP_265359724.1_3699	28.000	225	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108958361.1_1823	27.632	228	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100718973.1_743	29.384	211	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357014.1_463	25.000	220	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357116.1_575	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357116.1_575	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357117.1_576	25.571	219	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358646.1_2530	28.509	228	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100718965.1_735	29.412	204	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358938.1_2879	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357352.1_872	26.064	188	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359405.1_2572	28.218	202	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359405.1_2572	27.841	176	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359374.1_1961	26.486	185	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359063.1_3041	24.257	202	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357166.1_642	25.806	186	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357166.1_642	25.764	229	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358977.1_2924	27.391	230	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358515.1_2363	23.474	213	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_322113559.1_1361	22.967	209	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357625.1_1221	32.240	549	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358580.1_2444	43.460	237	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359165.1_3175	40.773	233	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359209.1_3235	37.209	258	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358956.1_2897	33.210	271	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358954.1_2895	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357464.1_1018	30.070	286	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357176.1_654	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358332.1_2119	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356869.1_292	31.416	226	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357805.1_1461	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358001.1_1701	27.706	231	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359030.1_2988	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357721.1_1359	29.386	228	594
