WP_002725873.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000340715.1_939	93.902	82	106
WP_061209188.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000410273.1_940	92.971	313	314
WP_061209188.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000093099.1_960	58.730	63	314
WP_061209188.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000646250.1_943	27.711	249	314
WP_061209188.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000744700.1_826	23.385	325	314
WP_061209188.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000600889.1_969	22.909	275	314
WP_061209188.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000723090.1_1022	23.875	289	314
WP_061209188.1	lcl|NZ_JAGGCE010000006.1_cds_WP_001067557.1_946	24.540	326	314
WP_061208759.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000667646.1_365	32.412	398	594
WP_061208759.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000172202.1_408	39.130	230	594
WP_061208759.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000828455.1_915	36.863	255	594
WP_061208759.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000834715.1_963	37.553	237	594
WP_061208759.1	lcl|NZ_JAGGCE010000011.1_cds_WP_001161019.1_1548	32.407	216	594
WP_061208759.1	lcl|NZ_JAGGCE010000018.1_cds_WP_000510777.1_2102	26.941	219	594
WP_061208759.1	lcl|NZ_JAGGCE010000019.1_cds_WP_001052498.1_2215	25.820	244	594
WP_061208759.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000942282.1_422	28.509	228	594
WP_061208759.1	lcl|NZ_JAGGCE010000052.1_cds_WP_000619175.1_3495	29.098	244	594
WP_061208759.1	lcl|NZ_JAGGCE010000009.1_cds_WP_000666552.1_1362	28.099	242	594
WP_061208759.1	lcl|NZ_JAGGCE010000045.1_cds_WP_000603361.1_3320	29.130	230	594
WP_061208759.1	lcl|NZ_JAGGCE010000038.1_cds_WP_001141158.1_3096	30.942	223	594
WP_061208759.1	lcl|NZ_JAGGCE010000004.1_cds_WP_000047473.1_742	28.571	210	594
WP_061208759.1	lcl|NZ_JAGGCE010000009.1_cds_WP_001089500.1_1342	29.911	224	594
WP_061208759.1	lcl|NZ_JAGGCE010000009.1_cds_WP_000433117.1_1310	32.927	164	594
WP_061208759.1	lcl|NZ_JAGGCE010000052.1_cds_WP_000218838.1_3496	28.112	249	594
WP_061208759.1	lcl|NZ_JAGGCE010000007.1_cds_WP_000590867.1_1084	25.943	212	594
WP_061208759.1	lcl|NZ_JAGGCE010000007.1_cds_WP_000590867.1_1084	24.841	157	594
WP_061208759.1	lcl|NZ_JAGGCE010000008.1_cds_WP_000052667.1_1263	25.439	228	594
WP_061208759.1	lcl|NZ_JAGGCE010000026.1_cds_WP_000184524.1_2604	26.728	217	594
WP_061208759.1	lcl|NZ_JAGGCE010000010.1_cds_WP_001288326.1_1494	27.778	216	594
WP_061208759.1	lcl|NZ_JAGGCE010000023.1_cds_WP_001049205.1_2446	28.500	200	594
WP_061208759.1	lcl|NZ_JAGGCE010000023.1_cds_WP_001049205.1_2446	26.957	230	594
WP_061208759.1	lcl|NZ_JAGGCE010000063.1_cds_WP_000675807.1_3653	25.506	247	594
WP_061208759.1	lcl|NZ_JAGGCE010000070.1_cds_WP_000054169.1_3701	23.445	209	594
WP_061208759.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000626143.1_403	28.000	200	594
WP_061208759.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000626143.1_403	21.505	186	594
