WP_002725873.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	93.902	82	106
WP_061209188.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	92.971	313	314
WP_061209188.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	58.730	63	314
WP_061209188.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	27.711	249	314
WP_061209188.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	23.385	325	314
WP_061209188.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	22.909	275	314
WP_061209188.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.875	289	314
WP_061209188.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	24.540	326	314
WP_061208759.1	lcl|NZ_AFKU01000028.1_cds_WP_000667646.1_3680	32.412	398	594
WP_061208759.1	lcl|NZ_AFKU01000346.1_cds_WP_000172202.1_1046	39.130	230	594
WP_061208759.1	lcl|NZ_AFKU01000119.1_cds_WP_000828455.1_3127	36.863	255	594
WP_061208759.1	lcl|NZ_AFKU01000213.1_cds_WP_000834715.1_1875	37.553	237	594
WP_061208759.1	lcl|NZ_AFKU01000038.1_cds_WP_001161019.1_3593	32.407	216	594
WP_061208759.1	lcl|NZ_AFKU01000331.1_cds_WP_000510777.1_1152	26.941	219	594
WP_061208759.1	lcl|NZ_AFKU01000564.1_cds_WP_001052498.1_95	25.820	244	594
WP_061208759.1	lcl|NZ_AFKU01000045.1_cds_WP_000942282.1_3529	28.509	228	594
WP_061208759.1	lcl|NZ_AFKU01000231.1_cds_WP_000619175.1_1690	29.098	244	594
WP_061208759.1	lcl|NZ_AFKU01000132.1_cds_WP_000666552.1_2906	28.099	242	594
WP_061208759.1	lcl|NZ_AFKU01000272.1_cds_WP_000603361.1_1423	29.130	230	594
WP_061208759.1	lcl|NZ_AFKU01000139.1_cds_WP_001141158.1_2789	30.942	223	594
WP_061208759.1	lcl|NZ_AFKU01000131.1_cds_WP_001089500.1_2930	29.911	224	594
WP_061208759.1	lcl|NZ_AFKU01000009.1_cds_WP_000433117.1_3835	32.927	164	594
WP_061208759.1	lcl|NZ_AFKU01000231.1_cds_WP_000218838.1_1691	28.112	249	594
WP_061208759.1	lcl|NZ_AFKU01000190.1_cds_WP_000590867.1_2127	25.943	212	594
WP_061208759.1	lcl|NZ_AFKU01000190.1_cds_WP_000590867.1_2127	24.841	157	594
WP_061208759.1	lcl|NZ_AFKU01000191.1_cds_WP_033111269.1_2118	28.095	210	594
WP_061208759.1	lcl|NZ_AFKU01000117.1_cds_WP_000052667.1_3160	25.439	228	594
WP_061208759.1	lcl|NZ_AFKU01000314.1_cds_WP_000184524.1_1331	26.728	217	594
WP_061208759.1	lcl|NZ_AFKU01000114.1_cds_WP_001288326.1_3200	27.778	216	594
WP_061208759.1	lcl|NZ_AFKU01000554.1_cds_WP_001049205.1_152	28.500	200	594
WP_061208759.1	lcl|NZ_AFKU01000554.1_cds_WP_001049205.1_152	26.957	230	594
WP_061208759.1	lcl|NZ_AFKU01000448.1_cds_WP_000675807.1_554	25.506	247	594
WP_061208759.1	lcl|NZ_AFKU01000272.1_cds_WP_025176766.1_1439	23.445	209	594
WP_061208759.1	lcl|NZ_AFKU01000446.1_cds_WP_000626144.1_558	28.000	200	594
WP_061208759.1	lcl|NZ_AFKU01000446.1_cds_WP_000626144.1_558	21.505	186	594
WP_061208759.1	lcl|NZ_AFKU01000185.1_cds_WP_000481720.1_2165	24.229	227	594
WP_061208759.1	lcl|NZ_AFKU01000185.1_cds_WP_000481720.1_2165	22.500	240	594
WP_061208759.1	lcl|NZ_AFKU01000182.1_cds_WP_000136057.1_2191	27.027	222	594
WP_061208759.1	lcl|NZ_AFKU01000028.1_cds_WP_000667646.1_3680	32.412	398	594
WP_061208759.1	lcl|NZ_AFKU01000346.1_cds_WP_000172202.1_1046	39.130	230	594
WP_061208759.1	lcl|NZ_AFKU01000119.1_cds_WP_000828455.1_3127	36.863	255	594
WP_061208759.1	lcl|NZ_AFKU01000213.1_cds_WP_000834715.1_1875	37.553	237	594
WP_061208759.1	lcl|NZ_AFKU01000038.1_cds_WP_001161019.1_3593	32.407	216	594
WP_061208759.1	lcl|NZ_AFKU01000331.1_cds_WP_000510777.1_1152	26.941	219	594
WP_061208759.1	lcl|NZ_AFKU01000564.1_cds_WP_001052498.1_95	25.820	244	594
WP_061208759.1	lcl|NZ_AFKU01000045.1_cds_WP_000942282.1_3529	28.509	228	594
WP_061208759.1	lcl|NZ_AFKU01000231.1_cds_WP_000619175.1_1690	29.098	244	594
WP_061208759.1	lcl|NZ_AFKU01000132.1_cds_WP_000666552.1_2906	28.099	242	594
WP_061208759.1	lcl|NZ_AFKU01000272.1_cds_WP_000603361.1_1423	29.130	230	594
WP_061208759.1	lcl|NZ_AFKU01000139.1_cds_WP_001141158.1_2789	30.942	223	594
WP_061208759.1	lcl|NZ_AFKU01000131.1_cds_WP_001089500.1_2930	29.911	224	594
WP_061208759.1	lcl|NZ_AFKU01000009.1_cds_WP_000433117.1_3835	32.927	164	594
WP_061208759.1	lcl|NZ_AFKU01000231.1_cds_WP_000218838.1_1691	28.112	249	594
WP_061208759.1	lcl|NZ_AFKU01000190.1_cds_WP_000590867.1_2127	25.943	212	594
WP_061208759.1	lcl|NZ_AFKU01000190.1_cds_WP_000590867.1_2127	24.841	157	594
WP_061208759.1	lcl|NZ_AFKU01000191.1_cds_WP_033111269.1_2118	28.095	210	594
WP_061208759.1	lcl|NZ_AFKU01000117.1_cds_WP_000052667.1_3160	25.439	228	594
WP_061208759.1	lcl|NZ_AFKU01000314.1_cds_WP_000184524.1_1331	26.728	217	594
WP_061208759.1	lcl|NZ_AFKU01000114.1_cds_WP_001288326.1_3200	27.778	216	594
WP_061208759.1	lcl|NZ_AFKU01000554.1_cds_WP_001049205.1_152	28.500	200	594
WP_061208759.1	lcl|NZ_AFKU01000554.1_cds_WP_001049205.1_152	26.957	230	594
WP_061208759.1	lcl|NZ_AFKU01000448.1_cds_WP_000675807.1_554	25.506	247	594
WP_061208759.1	lcl|NZ_AFKU01000272.1_cds_WP_025176766.1_1439	23.445	209	594
WP_061208759.1	lcl|NZ_AFKU01000446.1_cds_WP_000626144.1_558	28.000	200	594
WP_061208759.1	lcl|NZ_AFKU01000446.1_cds_WP_000626144.1_558	21.505	186	594
WP_061208759.1	lcl|NZ_AFKU01000185.1_cds_WP_000481720.1_2165	24.229	227	594
WP_061208759.1	lcl|NZ_AFKU01000185.1_cds_WP_000481720.1_2165	22.500	240	594
WP_061208759.1	lcl|NZ_AFKU01000182.1_cds_WP_000136057.1_2191	27.027	222	594
WP_061208754.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	31.361	338	343
WP_061208754.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	26.857	350	343
WP_061208754.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	25.959	339	343
WP_061208754.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	26.239	343	343
WP_061208754.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	23.962	313	343
WP_061208754.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	23.837	344	343
WP_061208754.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	28.017	232	343
WP_061208754.1	lcl|NZ_AFKU01000178.1_cds_WP_001074785.1_2236	27.362	307	343
WP_061208754.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	28.571	175	343
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_000132016.1_1880	40.000	230	577
WP_061208756.1	lcl|NZ_AFKU01000163.1_cds_WP_001982325.1_2408	26.136	264	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_001046757.1_1890	31.004	229	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_000675255.1_1903	26.122	245	577
WP_061208756.1	lcl|NZ_AFKU01000194.1_cds_WP_000421033.1_2070	24.092	303	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_000132016.1_1880	40.000	230	577
WP_061208756.1	lcl|NZ_AFKU01000163.1_cds_WP_001982325.1_2408	26.136	264	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_001046757.1_1890	31.004	229	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_000675255.1_1903	26.122	245	577
WP_061208756.1	lcl|NZ_AFKU01000194.1_cds_WP_000421033.1_2070	24.092	303	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_000132016.1_1880	40.000	230	577
WP_061208756.1	lcl|NZ_AFKU01000163.1_cds_WP_001982325.1_2408	26.136	264	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_001046757.1_1890	31.004	229	577
WP_061208756.1	lcl|NZ_AFKU01000213.1_cds_WP_000675255.1_1903	26.122	245	577
WP_061208756.1	lcl|NZ_AFKU01000194.1_cds_WP_000421033.1_2070	24.092	303	577
WP_061208757.1	lcl|NZ_AFKU01000157.1_cds_WP_000282880.1_2501	39.326	89	223
WP_061208757.1	lcl|NZ_AFKU01000088.1_cds_WP_000868621.1_3358	28.571	84	223
WP_061208758.1	lcl|NZ_AFKU01000213.1_cds_WP_000582618.1_1888	34.221	263	230
WP_061208758.1	lcl|NZ_AFKU01000213.1_cds_WP_001230564.1_1884	29.213	267	230
WP_061208758.1	lcl|NZ_AFKU01000127.1_cds_WP_001011675.1_2983	32.328	232	230
WP_061208429.1	lcl|NZ_AFKU01000213.1_cds_WP_000007538.1_1911	32.673	101	306
WP_061208429.1	lcl|NZ_AFKU01000395.1_cds_WP_000394787.1_727	27.049	122	306
WP_061208429.1	lcl|NZ_AFKU01000525.1_cds_WP_001244016.1_395	29.508	61	306
WP_061209096.1	lcl|NZ_AFKU01000213.1_cds_WP_000977950.1_1895	24.545	330	607
WP_061209097.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	86.322	329	332
WP_061209097.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	29.338	317	332
WP_061209097.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	29.730	296	332
WP_061209097.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	29.607	331	332
WP_061209097.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	28.182	330	332
WP_061209097.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	27.640	322	332
WP_061209097.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	25.159	314	332
WP_061209097.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	26.420	352	332
WP_061209097.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	25.368	272	332
WP_061209097.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	21.505	186	332
WP_061209097.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	20.588	204	332
WP_061209098.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	66.406	384	393
WP_061209098.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	32.624	282	393
