WP_002725873.1	lcl|NZ_AFLJ01000366.1_cds_WP_000340715.1_200	93.902	82	106
WP_061209188.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	92.971	313	314
WP_061209188.1	lcl|NZ_AFLJ01000366.1_cds_WP_000093099.1_179	58.730	63	314
WP_061209188.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	27.711	249	314
WP_061209188.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	23.385	325	314
WP_061209188.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	22.909	275	314
WP_061209188.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	23.875	289	314
WP_061209188.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	24.540	326	314
WP_061208759.1	lcl|NZ_AFLJ01000059.1_cds_WP_000667646.1_3206	32.412	398	594
WP_061208759.1	lcl|NZ_AFLJ01000056.1_cds_WP_000172202.1_3294	39.130	230	594
WP_061208759.1	lcl|NZ_AFLJ01000057.1_cds_WP_000828455.1_3263	36.863	255	594
WP_061208759.1	lcl|NZ_AFLJ01000366.1_cds_WP_000834715.1_176	37.553	237	594
WP_061208759.1	lcl|NZ_AFLJ01000072.1_cds_WP_001161019.1_2847	32.407	216	594
WP_061208759.1	lcl|NZ_AFLJ01000285.1_cds_WP_000510777.1_514	26.941	219	594
WP_061208759.1	lcl|NZ_AFLJ01000282.1_cds_WP_001052498.1_523	25.820	244	594
WP_061208759.1	lcl|NZ_AFLJ01000056.1_cds_WP_000942282.1_3280	28.509	228	594
WP_061208759.1	lcl|NZ_AFLJ01000222.1_cds_WP_000619175.1_1033	29.098	244	594
WP_061208759.1	lcl|NZ_AFLJ01000128.1_cds_WP_000666552.1_2019	28.099	242	594
WP_061208759.1	lcl|NZ_AFLJ01000200.1_cds_WP_000603361.1_1334	29.130	230	594
WP_061208759.1	lcl|NZ_AFLJ01000104.1_cds_WP_001141158.1_2353	30.942	223	594
WP_061208759.1	lcl|NZ_AFLJ01000089.1_cds_WP_000047473.1_2527	28.571	210	594
WP_061208759.1	lcl|NZ_AFLJ01000074.1_cds_WP_001089500.1_2820	29.911	224	594
WP_061208759.1	lcl|NZ_AFLJ01000074.1_cds_WP_000433117.1_2788	32.927	164	594
WP_061208759.1	lcl|NZ_AFLJ01000222.1_cds_WP_000218838.1_1032	28.112	249	594
WP_061208759.1	lcl|NZ_AFLJ01000281.1_cds_WP_000590867.1_533	25.943	212	594
WP_061208759.1	lcl|NZ_AFLJ01000281.1_cds_WP_000590867.1_533	24.841	157	594
WP_061208759.1	lcl|NZ_AFLJ01000211.1_cds_WP_000052667.1_1187	25.439	228	594
WP_061208759.1	lcl|NZ_AFLJ01000110.1_cds_WP_000184524.1_2303	26.728	217	594
WP_061208759.1	lcl|NZ_AFLJ01000188.1_cds_WP_001288326.1_1519	27.778	216	594
WP_061208759.1	lcl|NZ_AFLJ01000115.1_cds_WP_001049205.1_2216	28.500	200	594
