WP_002725873.1	lcl|NZ_AFMB02000163.1_cds_WP_000340715.1_1146	93.902	82	106
WP_061209188.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	92.971	313	314
WP_061209188.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	23.385	325	314
WP_061209188.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	27.309	249	314
WP_061209188.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	23.875	289	314
WP_061209188.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	24.540	326	314
WP_061208759.1	lcl|NZ_AFMB02000163.1_cds_WP_002080969.1_1169	52.108	593	594
WP_061208759.1	lcl|NZ_AFMB02000078.1_cds_WP_000667646.1_2718	32.412	398	594
WP_061208759.1	lcl|NZ_AFMB02000088.1_cds_WP_000172205.1_2470	37.879	264	594
WP_061208759.1	lcl|NZ_AFMB02000094.1_cds_WP_000828456.1_2327	36.863	255	594
WP_061208759.1	lcl|NZ_AFMB02000131.1_cds_WP_001161019.1_1703	32.407	216	594
WP_061208759.1	lcl|NZ_AFMB02000197.1_cds_WP_000510777.1_418	26.941	219	594
WP_061208759.1	lcl|NZ_AFMB02000095.1_cds_WP_002080691.1_2207	25.820	244	594
WP_061208759.1	lcl|NZ_AFMB02000088.1_cds_WP_000942282.1_2484	28.509	228	594
WP_061208759.1	lcl|NZ_AFMB02000121.1_cds_WP_000619173.1_1915	29.098	244	594
WP_061208759.1	lcl|NZ_AFMB02000042.1_cds_WP_000666552.1_3352	28.099	242	594
WP_061208759.1	lcl|NZ_AFMB02000138.1_cds_WP_000603361.1_1612	29.130	230	594
WP_061208759.1	lcl|NZ_AFMB02000165.1_cds_WP_001141159.1_1035	30.942	223	594
WP_061208759.1	lcl|NZ_AFMB02000070.1_cds_WP_000047473.1_2886	28.571	210	594
WP_061208759.1	lcl|NZ_AFMB02000042.1_cds_WP_001089499.1_3331	29.911	224	594
