WP_002725873.1	lcl|NZ_JADDVR010000007.1_cds_WP_002725873.1_3074	100.000	106	106
WP_061209188.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	100.000	313	314
WP_061209188.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	24.845	322	314
WP_061209188.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	26.908	249	314
WP_061209188.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	23.132	281	314
WP_061209188.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	25.723	311	314
WP_061209188.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	20.809	173	314
WP_061209188.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	24.503	151	314
WP_061209188.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740721.1_3081	24.848	330	314
WP_061208759.1	lcl|NZ_JADDVR010000001.1_cds_WP_002723347.1_927	41.228	228	594
WP_061208759.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740724.1_3100	39.167	240	594
WP_061208759.1	lcl|NZ_JADDVR010000064.1_cds_WP_002742222.1_2831	40.000	230	594
WP_061208759.1	lcl|NZ_JADDVR010000030.1_cds_WP_002741286.1_1632	31.620	389	594
WP_061208759.1	lcl|NZ_JADDVR010000007.1_cds_IP950_RS04265_3111	35.115	262	594
WP_061208759.1	lcl|NZ_JADDVR010000010.1_cds_WP_002726143.1_44	33.333	216	594
WP_061208759.1	lcl|NZ_JADDVR010000004.1_cds_WP_002739451.1_2356	25.806	217	594
WP_061208759.1	lcl|NZ_JADDVR010000006.1_cds_WP_032854486.1_2946	33.010	206	594
WP_061208759.1	lcl|NZ_JADDVR010000002.1_cds_WP_002734207.1_1519	28.017	232	594
WP_061208759.1	lcl|NZ_JADDVR010000004.1_cds_WP_002725984.1_2388	29.565	230	594
WP_061208759.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721827.1_1943	29.954	217	594
WP_061208759.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721914.1_1975	29.817	218	594
WP_061208759.1	lcl|NZ_JADDVR010000028.1_cds_WP_002729296.1_1392	27.948	229	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002724285.1_2706	30.093	216	594
WP_061208759.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728388.1_2962	29.048	210	594
WP_061208759.1	lcl|NZ_JADDVR010000011.1_cds_WP_002752475.1_114	27.197	239	594
WP_061208759.1	lcl|NZ_JADDVR010000052.1_cds_WP_002738485.1_2523	29.255	188	594
WP_061208759.1	lcl|NZ_JADDVR010000014.1_cds_WP_032853264.1_415	25.592	211	594
WP_061208759.1	lcl|NZ_JADDVR010000014.1_cds_WP_032853264.1_415	25.478	157	594
WP_061208759.1	lcl|NZ_JADDVR010000011.1_cds_WP_002729758.1_123	31.696	224	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002730493.1_2688	26.512	215	594
WP_061208759.1	lcl|NZ_JADDVR010000015.1_cds_WP_002733837.1_514	29.064	203	594
WP_061208759.1	lcl|NZ_JADDVR010000015.1_cds_WP_002733837.1_514	26.630	184	594
WP_061208759.1	lcl|NZ_JADDVR010000018.1_cds_WP_002733736.1_681	25.600	250	594
WP_061208759.1	lcl|NZ_JADDVR010000001.1_cds_WP_002735056.1_842	28.272	191	594
WP_061208759.1	lcl|NZ_JADDVR010000011.1_cds_WP_002729133.1_106	26.126	222	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002724311.1_2707	26.587	252	594
WP_061208759.1	lcl|NZ_JADDVR010000049.1_cds_WP_002739367.1_2330	23.305	236	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002734915.1_2759	24.887	221	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002734915.1_2759	22.605	261	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739909.1_2750	27.500	200	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739909.1_2750	22.581	186	594
WP_061208759.1	lcl|NZ_JADDVR010000014.1_cds_WP_002723659.1_424	29.333	225	594
WP_061208759.1	lcl|NZ_JADDVR010000001.1_cds_WP_002723347.1_927	41.228	228	594
WP_061208759.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740724.1_3100	39.167	240	594
WP_061208759.1	lcl|NZ_JADDVR010000064.1_cds_WP_002742222.1_2831	40.000	230	594
WP_061208759.1	lcl|NZ_JADDVR010000030.1_cds_WP_002741286.1_1632	31.620	389	594
WP_061208759.1	lcl|NZ_JADDVR010000007.1_cds_IP950_RS04265_3111	35.115	262	594
WP_061208759.1	lcl|NZ_JADDVR010000010.1_cds_WP_002726143.1_44	33.333	216	594
WP_061208759.1	lcl|NZ_JADDVR010000004.1_cds_WP_002739451.1_2356	25.806	217	594
WP_061208759.1	lcl|NZ_JADDVR010000006.1_cds_WP_032854486.1_2946	33.010	206	594
WP_061208759.1	lcl|NZ_JADDVR010000002.1_cds_WP_002734207.1_1519	28.017	232	594
WP_061208759.1	lcl|NZ_JADDVR010000004.1_cds_WP_002725984.1_2388	29.565	230	594
WP_061208759.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721827.1_1943	29.954	217	594
WP_061208759.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721914.1_1975	29.817	218	594
WP_061208759.1	lcl|NZ_JADDVR010000028.1_cds_WP_002729296.1_1392	27.948	229	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002724285.1_2706	30.093	216	594
WP_061208759.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728388.1_2962	29.048	210	594
WP_061208759.1	lcl|NZ_JADDVR010000011.1_cds_WP_002752475.1_114	27.197	239	594
WP_061208759.1	lcl|NZ_JADDVR010000052.1_cds_WP_002738485.1_2523	29.255	188	594
WP_061208759.1	lcl|NZ_JADDVR010000014.1_cds_WP_032853264.1_415	25.592	211	594
WP_061208759.1	lcl|NZ_JADDVR010000014.1_cds_WP_032853264.1_415	25.478	157	594
WP_061208759.1	lcl|NZ_JADDVR010000011.1_cds_WP_002729758.1_123	31.696	224	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002730493.1_2688	26.512	215	594
WP_061208759.1	lcl|NZ_JADDVR010000015.1_cds_WP_002733837.1_514	29.064	203	594
WP_061208759.1	lcl|NZ_JADDVR010000015.1_cds_WP_002733837.1_514	26.630	184	594
WP_061208759.1	lcl|NZ_JADDVR010000018.1_cds_WP_002733736.1_681	25.600	250	594
WP_061208759.1	lcl|NZ_JADDVR010000001.1_cds_WP_002735056.1_842	28.272	191	594
WP_061208759.1	lcl|NZ_JADDVR010000011.1_cds_WP_002729133.1_106	26.126	222	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002724311.1_2707	26.587	252	594
WP_061208759.1	lcl|NZ_JADDVR010000049.1_cds_WP_002739367.1_2330	23.305	236	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002734915.1_2759	24.887	221	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002734915.1_2759	22.605	261	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739909.1_2750	27.500	200	594
WP_061208759.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739909.1_2750	22.581	186	594
WP_061208759.1	lcl|NZ_JADDVR010000014.1_cds_WP_002723659.1_424	29.333	225	594
WP_061208753.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740938.1_3106	25.185	135	359
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	31.657	338	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	26.857	350	343
WP_061208754.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	25.959	339	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733638.1_3115	28.212	358	343
WP_061208754.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	24.513	359	343
WP_061208754.1	lcl|NZ_JADDVR010000073.1_cds_WP_002741146.1_3044	24.425	348	343
WP_061208754.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	23.284	335	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	28.740	254	343
WP_061208754.1	lcl|NZ_JADDVR010000056.1_cds_WP_002740236.1_2582	27.801	241	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740721.1_3081	28.571	231	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_002744551.1_3109	28.926	242	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733757.1_3142	25.269	186	343
WP_061208754.1	lcl|NZ_JADDVR010000007.1_cds_IP950_RS04275_3113	60.000	25	343
WP_061208755.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733548.1_3114	26.889	450	422
