WP_002725873.1	lcl|NZ_AHOK02000014.1_cds_WP_004462903.1_2236	97.561	82	106
WP_061209188.1	lcl|NZ_AHOK02000014.1_cds_WP_004477867.1_2237	91.987	312	314
WP_061209188.1	lcl|NZ_AHOK02000022.1_cds_WP_004476620.1_1260	24.224	322	314
WP_061209188.1	lcl|NZ_AHOK02000014.1_cds_WP_004483438.1_2256	22.101	276	314
WP_061209188.1	lcl|NZ_AHOK02000005.1_cds_WP_004483044.1_3149	23.132	281	314
WP_061209188.1	lcl|NZ_AHOK02000010.1_cds_WP_004461234.1_2764	25.087	287	314
WP_061209188.1	lcl|NZ_AHOK02000021.1_cds_WP_004468319.1_1532	20.710	169	314
WP_061208759.1	lcl|NZ_AHOK02000014.1_cds_WP_004477754.1_2240	82.601	592	594
WP_061208759.1	lcl|NZ_AHOK02000010.1_cds_WP_017863782.1_2940	32.061	393	594
WP_061208759.1	lcl|NZ_AHOK02000040.1_cds_WP_004457781.1_260	41.304	230	594
WP_061208759.1	lcl|NZ_AHOK02000022.1_cds_WP_004459265.1_1415	31.620	389	594
WP_061208759.1	lcl|NZ_AHOK02000028.1_cds_WP_004457911.1_1022	35.266	207	594
WP_061208759.1	lcl|NZ_AHOK02000014.1_cds_WP_004461439.1_2043	25.806	217	594
WP_061208759.1	lcl|NZ_AHOK02000029.1_cds_WP_004480113.1_927	29.258	229	594
WP_061208759.1	lcl|NZ_AHOK02000010.1_cds_WP_004478579.1_3055	31.818	220	594
WP_061208759.1	lcl|NZ_AHOK02000022.1_cds_WP_004473839.1_1386	26.891	238	594
WP_061208759.1	lcl|NZ_AHOK02000004.1_cds_WP_004477375.1_3415	29.911	224	594
WP_061208759.1	lcl|NZ_AHOK02000014.1_cds_WP_004466161.1_1999	29.130	230	594
WP_061208759.1	lcl|NZ_AHOK02000005.1_cds_WP_004474625.1_3263	31.553	206	594
WP_061208759.1	lcl|NZ_AHOK02000004.1_cds_WP_004460086.1_3450	29.358	218	594
