WP_002725873.1	lcl|NZ_ANIK01000093.1_cds_WP_020774736.1_3258	96.341	82	106
WP_061209188.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	90.645	310	314
WP_061209188.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	26.908	249	314
WP_061209188.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	24.149	323	314
WP_061209188.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	24.194	186	314
WP_061209188.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	23.045	243	314
WP_061209188.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	20.238	168	314
WP_061209188.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	24.424	217	314
WP_061208759.1	lcl|NZ_ANIK01000008.1_cds_WP_020772142.1_447	31.807	393	594
WP_061208759.1	lcl|NZ_ANIK01000092.1_cds_WP_020774675.1_3238	39.556	225	594
WP_061208759.1	lcl|NZ_ANIK01000093.1_cds_WP_020774734.1_3281	39.344	244	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_020771820.1_288	36.863	255	594
WP_061208759.1	lcl|NZ_ANIK01000027.1_cds_WP_017807632.1_1103	32.870	216	594
WP_061208759.1	lcl|NZ_ANIK01000077.1_cds_WP_020774460.1_2963	26.293	232	594
WP_061208759.1	lcl|NZ_ANIK01000109.1_cds_WP_020774955.1_3548	28.947	228	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_020771995.1_233	29.493	217	594
WP_061208759.1	lcl|NZ_ANIK01000028.1_cds_WP_020772814.1_1246	30.804	224	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_021064499.1_82	25.306	245	594
WP_061208759.1	lcl|NZ_ANIK01000071.1_cds_WP_020774263.1_2800	30.732	205	594
WP_061208759.1	lcl|NZ_ANIK01000028.1_cds_WP_017808979.1_1265	27.511	229	594
WP_061208759.1	lcl|NZ_ANIK01000059.1_cds_WP_020773964.1_2450	29.787	188	594
WP_061208759.1	lcl|NZ_ANIK01000034.1_cds_WP_020773130.1_1514	29.048	210	594
WP_061208759.1	lcl|NZ_ANIK01000116.1_cds_WP_020775191.1_3718	31.658	199	594
WP_061208759.1	lcl|NZ_ANIK01000026.1_cds_WP_020772697.1_1058	27.004	237	594
WP_061208759.1	lcl|NZ_ANIK01000095.1_cds_WP_020774796.1_3356	29.825	228	594
WP_061208759.1	lcl|NZ_ANIK01000095.1_cds_WP_020774785.1_3370	26.066	211	594
WP_061208759.1	lcl|NZ_ANIK01000028.1_cds_WP_020772906.1_1212	28.311	219	594
WP_061208759.1	lcl|NZ_ANIK01000071.1_cds_WP_020774389.1_2873	24.898	245	594
WP_061208759.1	lcl|NZ_ANIK01000109.1_cds_WP_020774979.1_3561	26.180	233	594
WP_061208759.1	lcl|NZ_ANIK01000045.1_cds_WP_020773562.1_2005	27.143	210	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_020771751.1_232	28.226	248	594
WP_061208759.1	lcl|NZ_ANIK01000070.1_cds_WP_020774244.1_2753	27.094	203	594
WP_061208759.1	lcl|NZ_ANIK01000070.1_cds_WP_020774244.1_2753	25.110	227	594
WP_061208759.1	lcl|NZ_ANIK01000077.1_cds_WP_020774455.1_3004	23.982	221	594
WP_061208759.1	lcl|NZ_ANIK01000092.1_cds_WP_020774673.1_3234	28.643	199	594
WP_061208759.1	lcl|NZ_ANIK01000092.1_cds_WP_020774673.1_3234	22.581	186	594
WP_061208759.1	lcl|NZ_ANIK01000008.1_cds_WP_036040888.1_458	23.041	217	594
WP_061208759.1	lcl|NZ_ANIK01000008.1_cds_WP_036040888.1_458	22.088	249	594
WP_061208759.1	lcl|NZ_ANIK01000095.1_cds_WP_020774788.1_3339	27.027	222	594
WP_061208759.1	lcl|NZ_ANIK01000008.1_cds_WP_020772142.1_447	31.807	393	594
WP_061208759.1	lcl|NZ_ANIK01000092.1_cds_WP_020774675.1_3238	39.556	225	594
WP_061208759.1	lcl|NZ_ANIK01000093.1_cds_WP_020774734.1_3281	39.344	244	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_020771820.1_288	36.863	255	594
WP_061208759.1	lcl|NZ_ANIK01000027.1_cds_WP_017807632.1_1103	32.870	216	594
WP_061208759.1	lcl|NZ_ANIK01000077.1_cds_WP_020774460.1_2963	26.293	232	594
WP_061208759.1	lcl|NZ_ANIK01000109.1_cds_WP_020774955.1_3548	28.947	228	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_020771995.1_233	29.493	217	594
WP_061208759.1	lcl|NZ_ANIK01000028.1_cds_WP_020772814.1_1246	30.804	224	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_021064499.1_82	25.306	245	594
WP_061208759.1	lcl|NZ_ANIK01000071.1_cds_WP_020774263.1_2800	30.732	205	594
WP_061208759.1	lcl|NZ_ANIK01000028.1_cds_WP_017808979.1_1265	27.511	229	594
WP_061208759.1	lcl|NZ_ANIK01000059.1_cds_WP_020773964.1_2450	29.787	188	594
WP_061208759.1	lcl|NZ_ANIK01000034.1_cds_WP_020773130.1_1514	29.048	210	594
WP_061208759.1	lcl|NZ_ANIK01000116.1_cds_WP_020775191.1_3718	31.658	199	594
WP_061208759.1	lcl|NZ_ANIK01000026.1_cds_WP_020772697.1_1058	27.004	237	594
WP_061208759.1	lcl|NZ_ANIK01000095.1_cds_WP_020774796.1_3356	29.825	228	594
WP_061208759.1	lcl|NZ_ANIK01000095.1_cds_WP_020774785.1_3370	26.066	211	594
WP_061208759.1	lcl|NZ_ANIK01000028.1_cds_WP_020772906.1_1212	28.311	219	594
WP_061208759.1	lcl|NZ_ANIK01000071.1_cds_WP_020774389.1_2873	24.898	245	594
WP_061208759.1	lcl|NZ_ANIK01000109.1_cds_WP_020774979.1_3561	26.180	233	594
WP_061208759.1	lcl|NZ_ANIK01000045.1_cds_WP_020773562.1_2005	27.143	210	594
WP_061208759.1	lcl|NZ_ANIK01000003.1_cds_WP_020771751.1_232	28.226	248	594
WP_061208759.1	lcl|NZ_ANIK01000070.1_cds_WP_020774244.1_2753	27.094	203	594
WP_061208759.1	lcl|NZ_ANIK01000070.1_cds_WP_020774244.1_2753	25.110	227	594
WP_061208759.1	lcl|NZ_ANIK01000077.1_cds_WP_020774455.1_3004	23.982	221	594
WP_061208759.1	lcl|NZ_ANIK01000092.1_cds_WP_020774673.1_3234	28.643	199	594
WP_061208759.1	lcl|NZ_ANIK01000092.1_cds_WP_020774673.1_3234	22.581	186	594
WP_061208759.1	lcl|NZ_ANIK01000008.1_cds_WP_036040888.1_458	23.041	217	594
WP_061208759.1	lcl|NZ_ANIK01000008.1_cds_WP_036040888.1_458	22.088	249	594
WP_061208759.1	lcl|NZ_ANIK01000095.1_cds_WP_020774788.1_3339	27.027	222	594
WP_061208754.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	32.143	336	343
WP_061208754.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	27.246	345	343
WP_061208754.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	26.686	341	343
WP_061208754.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	26.648	349	343
WP_061208754.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	23.876	356	343
WP_061208754.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	24.855	346	343
WP_061208754.1	lcl|NZ_ANIK01000034.1_cds_WP_020773134.1_1583	26.136	352	343
WP_061208754.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	29.744	195	343
WP_061208754.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	27.347	245	343
WP_061208754.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	28.685	251	343
WP_061208754.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	22.881	236	343
WP_061208754.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	26.250	240	343
WP_061208754.1	lcl|NZ_ANIK01000017.1_cds_WP_020772564.1_927	24.444	180	343
WP_061208756.1	lcl|NZ_ANIK01000093.1_cds_WP_020774707.1_3291	39.474	228	577
WP_061208756.1	lcl|NZ_ANIK01000071.1_cds_WP_020774383.1_2827	25.758	264	577
WP_061208756.1	lcl|NZ_ANIK01000093.1_cds_WP_017810303.1_3301	30.901	233	577
WP_061208756.1	lcl|NZ_ANIK01000017.1_cds_WP_020772545.1_930	24.590	244	577
WP_061208756.1	lcl|NZ_ANIK01000035.1_cds_WP_020773244.1_1716	26.374	273	577
WP_061208756.1	lcl|NZ_ANIK01000017.1_cds_WP_021064599.1_934	30.508	59	577
WP_061208756.1	lcl|NZ_ANIK01000093.1_cds_WP_020774707.1_3291	39.474	228	577
WP_061208756.1	lcl|NZ_ANIK01000071.1_cds_WP_020774383.1_2827	25.758	264	577
WP_061208756.1	lcl|NZ_ANIK01000093.1_cds_WP_017810303.1_3301	30.901	233	577
WP_061208756.1	lcl|NZ_ANIK01000017.1_cds_WP_020772545.1_930	24.590	244	577
WP_061208756.1	lcl|NZ_ANIK01000035.1_cds_WP_020773244.1_1716	26.374	273	577
WP_061208756.1	lcl|NZ_ANIK01000017.1_cds_WP_021064599.1_934	30.508	59	577
WP_061208756.1	lcl|NZ_ANIK01000093.1_cds_WP_020774707.1_3291	39.474	228	577
WP_061208756.1	lcl|NZ_ANIK01000071.1_cds_WP_020774383.1_2827	25.758	264	577
WP_061208756.1	lcl|NZ_ANIK01000093.1_cds_WP_017810303.1_3301	30.901	233	577
WP_061208756.1	lcl|NZ_ANIK01000017.1_cds_WP_020772545.1_930	24.590	244	577
WP_061208756.1	lcl|NZ_ANIK01000035.1_cds_WP_020773244.1_1716	26.374	273	577
WP_061208756.1	lcl|NZ_ANIK01000017.1_cds_WP_021064599.1_934	30.508	59	577
WP_061208757.1	lcl|NZ_ANIK01000071.1_cds_WP_036043190.1_2919	37.647	85	223
WP_061208757.1	lcl|NZ_ANIK01000064.1_cds_WP_017809016.1_2599	28.736	87	223
WP_061208757.1	lcl|NZ_ANIK01000017.1_cds_WP_020772569.1_924	31.395	86	223
WP_061208757.1	lcl|NZ_ANIK01000049.1_cds_WP_020773652.1_2113	32.530	83	223
WP_061208757.1	lcl|NZ_ANIK01000052.1_cds_WP_020773671.1_2143	27.381	84	223
WP_061208758.1	lcl|NZ_ANIK01000093.1_cds_WP_020774706.1_3299	33.712	264	230
WP_061208758.1	lcl|NZ_ANIK01000093.1_cds_WP_020774709.1_3295	28.897	263	230
WP_061208758.1	lcl|NZ_ANIK01000070.1_cds_WP_020774248.1_2784	30.328	244	230
WP_061208429.1	lcl|NZ_ANIK01000017.1_cds_WP_020772550.1_922	20.913	263	306
WP_061208429.1	lcl|NZ_ANIK01000028.1_cds_WP_020772812.1_1363	25.000	120	306
WP_061208429.1	lcl|NZ_ANIK01000021.1_cds_WP_020772597.1_994	31.148	61	306
WP_061209096.1	lcl|NZ_ANIK01000093.1_cds_WP_020774700.1_3310	26.117	291	607
WP_061209097.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	75.988	329	332
WP_061209097.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	29.766	299	332
WP_061209097.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	29.393	313	332
WP_061209097.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	30.120	332	332
WP_061209097.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	28.571	329	332
WP_061209097.1	lcl|NZ_ANIK01000052.1_cds_WP_036042477.1_2193	27.640	322	332
WP_061209097.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	26.000	300	332
WP_061209097.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	25.466	322	332
WP_061209097.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	26.022	269	332
WP_061209097.1	lcl|NZ_ANIK01000017.1_cds_WP_020772564.1_927	26.479	355	332
WP_061209097.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	21.505	186	332
WP_061209097.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	21.695	295	332
WP_061209097.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	26.857	175	332
WP_061209097.1	lcl|NZ_ANIK01000114.1_cds_WP_020775079.1_3650	28.364	275	332
WP_061209098.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	65.625	384	393
WP_061209098.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	32.390	318	393
WP_061209098.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	26.506	249	393
WP_061209098.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	26.523	279	393
WP_061209098.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	28.249	177	393
WP_061209098.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	26.129	310	393
WP_061209098.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	21.927	301	393
WP_061209099.1	lcl|NZ_ANIK01000093.1_cds_WP_020774703.1_3294	53.234	201	203
WP_061209099.1	lcl|NZ_ANIK01000001.1_cds_WP_020771690.1_27	27.619	105	203
WP_061209099.1	lcl|NZ_ANIK01000001.1_cds_WP_020771690.1_27	25.000	64	203
WP_061209100.1	lcl|NZ_ANIK01000093.1_cds_WP_020774709.1_3295	64.583	336	334
WP_061209100.1	lcl|NZ_ANIK01000093.1_cds_WP_020774706.1_3299	38.138	333	334
WP_061209100.1	lcl|NZ_ANIK01000070.1_cds_WP_020774248.1_2784	35.000	320	334
WP_061209100.1	lcl|NZ_ANIK01000093.1_cds_WP_020774709.1_3295	64.583	336	334
WP_061209100.1	lcl|NZ_ANIK01000093.1_cds_WP_020774706.1_3299	38.138	333	334
WP_061209100.1	lcl|NZ_ANIK01000070.1_cds_WP_020774248.1_2784	35.000	320	334
WP_061209101.1	lcl|NZ_ANIK01000093.1_cds_WP_021064604.1_3296	62.953	386	386
WP_061209102.1	lcl|NZ_ANIK01000093.1_cds_WP_020774727.1_3297	40.950	337	348
WP_061209102.1	lcl|NZ_ANIK01000017.1_cds_WP_020772563.1_928	32.161	199	348
WP_061209102.1	lcl|NZ_ANIK01000093.1_cds_WP_021064582.1_3263	27.572	243	348
WP_061209102.1	lcl|NZ_ANIK01000120.1_cds_WP_081605152.1_3850	25.306	245	348
WP_061209102.1	lcl|NZ_ANIK01000071.1_cds_WP_020774369.1_2914	28.743	167	348
WP_061209102.1	lcl|NZ_ANIK01000047.1_cds_WP_020773607.1_2067	27.273	198	348
WP_061209102.1	lcl|NZ_ANIK01000120.1_cds_WP_020775276.1_3858	26.667	105	348
WP_061209104.1	lcl|NZ_ANIK01000044.1_cds_WP_020773450.1_1907	42.742	248	256
WP_061209104.1	lcl|NZ_ANIK01000003.1_cds_WP_020771912.1_267	26.471	204	256
WP_061209105.1	lcl|NZ_ANIK01000003.1_cds_WP_036040546.1_266	36.239	218	215
WP_061209106.1	lcl|NZ_ANIK01000093.1_cds_WP_020774707.1_3291	41.850	227	231
WP_061209106.1	lcl|NZ_ANIK01000093.1_cds_WP_017810303.1_3301	35.965	228	231
WP_061209106.1	lcl|NZ_ANIK01000053.1_cds_WP_017810129.1_2267	28.455	123	231
WP_061209106.1	lcl|NZ_ANIK01000017.1_cds_WP_021064599.1_934	23.009	113	231
WP_228008733.1	lcl|NZ_ANIK01000093.1_cds_WP_021064596.1_3298	35.401	387	402
WP_061209107.1	lcl|NZ_ANIK01000093.1_cds_WP_020774707.1_3291	34.978	223	233
WP_061209107.1	lcl|NZ_ANIK01000093.1_cds_WP_017810303.1_3301	29.237	236	233
WP_061209107.1	lcl|NZ_ANIK01000065.1_cds_WP_020774145.1_2681	28.030	132	233
WP_061209108.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	35.038	391	390
WP_061209108.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	28.721	383	390
WP_061209108.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	28.996	269	390
WP_061209108.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	27.419	372	390
WP_061209108.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	24.611	386	390
WP_061209108.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	25.683	366	390
WP_061209108.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	26.554	354	390
WP_257945213.1	lcl|NZ_ANIK01000051.1_cds_LEP1GSC194_RS11020_2130	88.663	344	364
WP_257945213.1	lcl|NZ_ANIK01000058.1_cds_WP_036042672.1_2442	90.452	199	364
WP_257945213.1	lcl|NZ_ANIK01000095.1_cds_WP_036040695.1_3386	96.850	127	364
WP_257945213.1	lcl|NZ_ANIK01000086.1_cds_WP_036040695.1_3161	96.850	127	364
WP_257945213.1	lcl|NZ_ANIK01000049.1_cds_WP_036040695.1_2103	96.850	127	364
WP_257945213.1	lcl|NZ_ANIK01000045.1_cds_WP_036040695.1_2030	96.850	127	364
WP_257945213.1	lcl|NZ_ANIK01000031.1_cds_WP_036040695.1_1474	96.850	127	364
WP_257945213.1	lcl|NZ_ANIK01000005.1_cds_WP_036040695.1_325	96.850	127	364
WP_257945213.1	lcl|NZ_ANIK01000026.1_cds_WP_020772667.1_1084	89.320	103	364
WP_257945213.1	lcl|NZ_ANIK01000119.1_cds_WP_020775249.1_3837	89.109	101	364
WP_257945213.1	lcl|NZ_ANIK01000008.1_cds_WP_020772106.1_537	88.000	100	364
WP_257945213.1	lcl|NZ_ANIK01000109.1_cds_WP_020774978.1_3569	88.660	97	364
WP_257945213.1	lcl|NZ_ANIK01000114.1_cds_WP_020775089.1_3662	87.356	87	364
WP_257945213.1	lcl|NZ_ANIK01000012.1_cds_WP_020772230.1_612	87.059	85	364
WP_257945213.1	lcl|NZ_ANIK01000033.1_cds_WP_020773080.1_1500	87.654	81	364
WP_257945213.1	lcl|NZ_ANIK01000033.1_cds_WP_020773080.1_1494	87.654	81	364
WP_257945213.1	lcl|NZ_ANIK01000032.1_cds_LEP1GSC194_RS22200_1493	88.312	77	364
WP_257945213.1	lcl|NZ_ANIK01000067.1_cds_LEP1GSC194_RS22370_2724	88.158	76	364
WP_257945213.1	lcl|NZ_ANIK01000093.1_cds_LEP1GSC194_RS22415_3311	88.000	75	364
WP_257945213.1	lcl|NZ_ANIK01000048.1_cds_LEP1GSC194_RS22280_2102	88.889	72	364
WP_257945213.1	lcl|NZ_ANIK01000083.1_cds_LEP1GSC194_RS22400_3083	88.889	72	364
WP_257945213.1	lcl|NZ_ANIK01000109.1_cds_LEP1GSC194_RS22765_3529	80.645	31	364
WP_257945213.1	lcl|NZ_ANIK01000109.1_cds_LEP1GSC194_RS22765_3529	70.588	17	364
WP_257945213.1	lcl|NZ_ANIK01000121.1_cds_WP_036040806.1_3872	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000092.1_cds_WP_036040806.1_3251	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000091.1_cds_WP_036040806.1_3233	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000070.1_cds_WP_036040806.1_2787	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000044.1_cds_WP_036040806.1_1893	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000036.1_cds_WP_036040806.1_1815	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000024.1_cds_WP_036040806.1_1010	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000021.1_cds_WP_036040806.1_997	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000007.1_cds_WP_036040806.1_426	29.268	123	364
WP_257945213.1	lcl|NZ_ANIK01000098.1_cds_WP_020772462.1_3399	27.103	107	364
WP_257945213.1	lcl|NZ_ANIK01000016.1_cds_WP_020772462.1_911	27.103	107	364
WP_308339668.1	lcl|NZ_ANIK01000058.1_cds_WP_017810296.1_2423	26.766	269	271
WP_308339668.1	lcl|NZ_ANIK01000091.1_cds_WP_232424467.1_3221	32.184	87	271
WP_308339668.1	lcl|NZ_ANIK01000061.1_cds_WP_232424467.1_2498	32.184	87	271
WP_308339668.1	lcl|NZ_ANIK01000103.1_cds_WP_020774904.1_3471	41.429	70	271
WP_308339668.1	lcl|NZ_ANIK01000010.1_cds_WP_021064802.1_548	40.000	70	271
WP_308339668.1	lcl|NZ_ANIK01000010.1_cds_WP_081605022.1_546	34.545	55	271
WP_228008661.1	lcl|NZ_ANIK01000024.1_cds_WP_036041491.1_1014	25.455	165	202
WP_228008661.1	lcl|NZ_ANIK01000029.1_cds_WP_021064652.1_1391	26.829	205	202
WP_228008661.1	lcl|NZ_ANIK01000003.1_cds_WP_017810137.1_217	33.333	96	202
WP_228008661.1	lcl|NZ_ANIK01000007.1_cds_WP_020772074.1_409	25.352	142	202
WP_228008661.1	lcl|NZ_ANIK01000029.1_cds_WP_020772964.1_1390	30.612	98	202
WP_228008661.1	lcl|NZ_ANIK01000087.1_cds_WP_020774612.1_3170	29.126	103	202
WP_061208040.1	lcl|NZ_ANIK01000093.1_cds_WP_020774709.1_3295	34.796	319	338
WP_061208040.1	lcl|NZ_ANIK01000093.1_cds_WP_020774706.1_3299	31.792	346	338
WP_061208040.1	lcl|NZ_ANIK01000070.1_cds_WP_020774248.1_2784	36.735	245	338
WP_061208040.1	lcl|NZ_ANIK01000093.1_cds_WP_020774709.1_3295	34.796	319	338
WP_061208040.1	lcl|NZ_ANIK01000093.1_cds_WP_020774706.1_3299	31.792	346	338
WP_061208040.1	lcl|NZ_ANIK01000070.1_cds_WP_020774248.1_2784	36.735	245	338
WP_081101349.1	lcl|NZ_ANIK01000093.1_cds_WP_021064579.1_3275	27.426	237	381
WP_081101349.1	lcl|NZ_ANIK01000093.1_cds_WP_021064577.1_3277	23.229	353	381
WP_081101349.1	lcl|NZ_ANIK01000007.1_cds_WP_020772074.1_409	27.778	162	381
WP_061208039.1	lcl|NZ_ANIK01000059.1_cds_WP_020773931.1_2481	25.763	295	403
WP_061208039.1	lcl|NZ_ANIK01000059.1_cds_WP_020773931.1_2481	25.763	295	403
WP_061208038.1	lcl|NZ_ANIK01000034.1_cds_WP_020773091.1_1564	36.364	121	334
WP_061208038.1	lcl|NZ_ANIK01000032.1_cds_WP_020773078.1_1485	34.286	105	334
