WP_002725873.1	lcl|NZ_RQFG01000019.1_cds_WP_135633099.1_1550	63.514	74	106
WP_061209188.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	80.968	310	314
WP_061209188.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	24.062	320	314
WP_061209188.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	25.915	328	314
WP_061209188.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	26.738	187	314
WP_061209188.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	20.818	269	314
WP_061209188.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	22.590	332	314
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135633093.1_1553	47.986	571	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135636913.1_232	44.395	223	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135634674.1_1083	40.343	233	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635240.1_767	32.967	273	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135634572.1_1146	38.261	230	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635244.1_765	34.892	278	594
WP_061208759.1	lcl|NZ_RQFG01000012.1_cds_WP_135636071.1_3070	31.169	231	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631558.1_2866	27.586	232	594
WP_061208759.1	lcl|NZ_RQFG01000001.1_cds_WP_135637428.1_3638	28.311	219	594
WP_061208759.1	lcl|NZ_RQFG01000018.1_cds_WP_135633837.1_2530	31.250	208	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635048.1_859	30.435	230	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635193.1_795	31.731	208	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632177.1_1735	31.050	219	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632378.1_1974	27.143	210	594
WP_061208759.1	lcl|NZ_RQFG01000022.1_cds_WP_135631779.1_3762	27.083	240	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135592366.1_1947	28.251	223	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632488.1_2110	27.632	228	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632120.1_1668	27.386	241	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631402.1_2770	30.374	214	594
WP_061208759.1	lcl|NZ_RQFG01000022.1_cds_WP_135631806.1_3781	27.500	240	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632139.1_1694	28.440	218	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631662.1_2947	27.230	213	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631662.1_2947	25.926	162	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135636760.1_320	29.952	207	594
WP_061208759.1	lcl|NZ_RQFG01000012.1_cds_WP_135635636.1_3327	25.000	204	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631418.1_2778	27.451	204	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135634921.1_932	27.228	202	594
WP_061208759.1	lcl|NZ_RQFG01000018.1_cds_WP_135633407.1_2698	25.446	224	594
WP_061208759.1	lcl|NZ_RQFG01000012.1_cds_WP_244242032.1_3218	26.786	224	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635191.1_796	26.496	234	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135637050.1_145	22.897	214	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135636658.1_373	26.554	177	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135636658.1_373	29.348	184	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632693.1_2245	27.684	177	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631578.1_2878	25.806	186	594
WP_061208759.1	lcl|NZ_RQFG01000010.1_cds_WP_135631578.1_2878	25.652	230	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635274.1_747	22.543	173	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135635064.1_851	23.047	256	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135632122.1_1670	23.810	210	594
WP_061208759.1	lcl|NZ_RQFG01000019.1_cds_WP_135633093.1_1553	47.986	571	594
WP_061208759.1	lcl|NZ_RQFG01000005.1_cds_WP_135636913.1_232	44.395	223	594
