WP_002725873.1	lcl|NZ_JQPU01000035.1_cds_WP_000340715.1_825	93.902	82	106
WP_061209188.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	93.291	313	314
WP_061209188.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	23.385	325	314
WP_061209188.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	27.309	249	314
WP_061209188.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	22.909	275	314
WP_061209188.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	23.875	289	314
WP_061209188.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	24.540	326	314
WP_061209188.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	21.981	323	314
WP_061208759.1	lcl|NZ_JQPU01000024.1_cds_WP_000667646.1_485	32.412	398	594
WP_061208759.1	lcl|NZ_JQPU01000128.1_cds_WP_000172205.1_2558	37.879	264	594
WP_061208759.1	lcl|NZ_JQPU01000100.1_cds_WP_000828456.1_2099	36.863	255	594
WP_061208759.1	lcl|NZ_JQPU01000035.1_cds_WP_000797356.1_795	38.559	236	594
WP_061208759.1	lcl|NZ_JQPU01000072.1_cds_WP_001161019.1_1589	32.407	216	594
WP_061208759.1	lcl|NZ_JQPU01000243.1_cds_WP_000510776.1_3701	26.606	218	594
WP_061208759.1	lcl|NZ_JQPU01000073.1_cds_WP_001052496.1_1652	25.820	244	594
WP_061208759.1	lcl|NZ_JQPU01000001.1_cds_WP_061270025.1_3	28.509	228	594
WP_061208759.1	lcl|NZ_JQPU01000083.1_cds_WP_000619182.1_1803	29.098	244	594
WP_061208759.1	lcl|NZ_JQPU01000114.1_cds_WP_000666552.1_2361	28.099	242	594
WP_061208759.1	lcl|NZ_JQPU01000185.1_cds_WP_000603361.1_3351	29.130	230	594
WP_061208759.1	lcl|NZ_JQPU01000133.1_cds_WP_001141162.1_2654	29.646	226	594
WP_061208759.1	lcl|NZ_JQPU01000113.1_cds_WP_061272947.1_2333	27.273	209	594
WP_061208759.1	lcl|NZ_JQPU01000045.1_cds_WP_001089499.1_1044	29.911	224	594
WP_061208759.1	lcl|NZ_JQPU01000045.1_cds_WP_000433117.1_1012	32.927	164	594
WP_061208759.1	lcl|NZ_JQPU01000083.1_cds_WP_000218838.1_1802	28.112	249	594
WP_061208759.1	lcl|NZ_JQPU01000191.1_cds_WP_000590871.1_3404	25.943	212	594
WP_061208759.1	lcl|NZ_JQPU01000191.1_cds_WP_000590871.1_3404	24.841	157	594
WP_061208759.1	lcl|NZ_JQPU01000217.1_cds_WP_000052667.1_3572	25.439	228	594
WP_061208759.1	lcl|NZ_JQPU01000121.1_cds_WP_000184524.1_2453	26.728	217	594
WP_061208759.1	lcl|NZ_JQPU01000048.1_cds_WP_001288326.1_1120	27.778	216	594
WP_061208759.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	28.500	200	594
WP_061208759.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	26.638	229	594
WP_061208759.1	lcl|NZ_JQPU01000052.1_cds_WP_000651459.1_1279	25.703	249	594
WP_061208759.1	lcl|NZ_JQPU01000062.1_cds_WP_000054165.1_1435	23.445	209	594
WP_061208759.1	lcl|NZ_JQPU01000128.1_cds_WP_000626143.1_2563	28.000	200	594
WP_061208759.1	lcl|NZ_JQPU01000128.1_cds_WP_000626143.1_2563	21.505	186	594
WP_061208759.1	lcl|NZ_JQPU01000222.1_cds_WP_000481723.1_3600	24.229	227	594
WP_061208759.1	lcl|NZ_JQPU01000222.1_cds_WP_000481723.1_3600	22.500	240	594
WP_061208759.1	lcl|NZ_JQPU01000099.1_cds_WP_000136057.1_2081	27.027	222	594
WP_061208759.1	lcl|NZ_JQPU01000024.1_cds_WP_000667646.1_485	32.412	398	594
WP_061208759.1	lcl|NZ_JQPU01000128.1_cds_WP_000172205.1_2558	37.879	264	594
WP_061208759.1	lcl|NZ_JQPU01000100.1_cds_WP_000828456.1_2099	36.863	255	594
WP_061208759.1	lcl|NZ_JQPU01000035.1_cds_WP_000797356.1_795	38.559	236	594
WP_061208759.1	lcl|NZ_JQPU01000072.1_cds_WP_001161019.1_1589	32.407	216	594
WP_061208759.1	lcl|NZ_JQPU01000243.1_cds_WP_000510776.1_3701	26.606	218	594
WP_061208759.1	lcl|NZ_JQPU01000073.1_cds_WP_001052496.1_1652	25.820	244	594
WP_061208759.1	lcl|NZ_JQPU01000001.1_cds_WP_061270025.1_3	28.509	228	594
WP_061208759.1	lcl|NZ_JQPU01000083.1_cds_WP_000619182.1_1803	29.098	244	594
WP_061208759.1	lcl|NZ_JQPU01000114.1_cds_WP_000666552.1_2361	28.099	242	594
WP_061208759.1	lcl|NZ_JQPU01000185.1_cds_WP_000603361.1_3351	29.130	230	594
WP_061208759.1	lcl|NZ_JQPU01000133.1_cds_WP_001141162.1_2654	29.646	226	594
WP_061208759.1	lcl|NZ_JQPU01000113.1_cds_WP_061272947.1_2333	27.273	209	594
WP_061208759.1	lcl|NZ_JQPU01000045.1_cds_WP_001089499.1_1044	29.911	224	594
WP_061208759.1	lcl|NZ_JQPU01000045.1_cds_WP_000433117.1_1012	32.927	164	594
WP_061208759.1	lcl|NZ_JQPU01000083.1_cds_WP_000218838.1_1802	28.112	249	594
WP_061208759.1	lcl|NZ_JQPU01000191.1_cds_WP_000590871.1_3404	25.943	212	594
WP_061208759.1	lcl|NZ_JQPU01000191.1_cds_WP_000590871.1_3404	24.841	157	594
WP_061208759.1	lcl|NZ_JQPU01000217.1_cds_WP_000052667.1_3572	25.439	228	594
WP_061208759.1	lcl|NZ_JQPU01000121.1_cds_WP_000184524.1_2453	26.728	217	594
WP_061208759.1	lcl|NZ_JQPU01000048.1_cds_WP_001288326.1_1120	27.778	216	594
WP_061208759.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	28.500	200	594
WP_061208759.1	lcl|NZ_JQPU01000043.1_cds_WP_001049213.1_987	26.638	229	594
WP_061208759.1	lcl|NZ_JQPU01000052.1_cds_WP_000651459.1_1279	25.703	249	594
WP_061208759.1	lcl|NZ_JQPU01000062.1_cds_WP_000054165.1_1435	23.445	209	594
WP_061208759.1	lcl|NZ_JQPU01000128.1_cds_WP_000626143.1_2563	28.000	200	594
WP_061208759.1	lcl|NZ_JQPU01000128.1_cds_WP_000626143.1_2563	21.505	186	594
WP_061208759.1	lcl|NZ_JQPU01000222.1_cds_WP_000481723.1_3600	24.229	227	594
WP_061208759.1	lcl|NZ_JQPU01000222.1_cds_WP_000481723.1_3600	22.500	240	594
WP_061208759.1	lcl|NZ_JQPU01000099.1_cds_WP_000136057.1_2081	27.027	222	594
WP_061208753.1	lcl|NZ_JQPU01000035.1_cds_WP_000406289.1_800	24.845	161	359
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	31.953	338	343
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	26.857	350	343
WP_061208754.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	25.959	339	343
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	26.239	343	343
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	28.458	253	343
WP_061208754.1	lcl|NZ_JQPU01000140.1_cds_WP_002064390.1_2769	23.642	313	343
WP_061208754.1	lcl|NZ_JQPU01000156.1_cds_WP_000649924.1_2947	23.837	344	343
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	28.017	232	343
WP_061208754.1	lcl|NZ_JQPU01000006.1_cds_WP_001074779.1_82	27.036	307	343
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_002079020.1_797	27.686	242	343
WP_061208754.1	lcl|NZ_JQPU01000035.1_cds_WP_000487322.1_766	28.571	175	343
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_000132017.1_794	40.000	230	577
WP_061208756.1	lcl|NZ_JQPU01000145.1_cds_WP_001982325.1_2811	26.136	264	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_001046757.1_782	31.004	229	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_000675255.1_769	26.122	245	577
WP_061208756.1	lcl|NZ_JQPU01000033.1_cds_WP_000421042.1_710	24.252	301	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_000132017.1_794	40.000	230	577
WP_061208756.1	lcl|NZ_JQPU01000145.1_cds_WP_001982325.1_2811	26.136	264	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_001046757.1_782	31.004	229	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_000675255.1_769	26.122	245	577
WP_061208756.1	lcl|NZ_JQPU01000033.1_cds_WP_000421042.1_710	24.252	301	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_000132017.1_794	40.000	230	577
WP_061208756.1	lcl|NZ_JQPU01000145.1_cds_WP_001982325.1_2811	26.136	264	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_001046757.1_782	31.004	229	577
WP_061208756.1	lcl|NZ_JQPU01000035.1_cds_WP_000675255.1_769	26.122	245	577
WP_061208756.1	lcl|NZ_JQPU01000033.1_cds_WP_000421042.1_710	24.252	301	577
WP_061208757.1	lcl|NZ_JQPU01000035.1_cds_WP_061269946.1_742	39.326	89	223
