WP_002725873.1	lcl|NZ_JASEXG010000002.1_cds_WP_004462903.1_314	97.561	82	106
WP_061209188.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472299.1_313	91.935	310	314
WP_061209188.1	lcl|NZ_JASEXG010000011.1_cds_WP_004471108.1_1761	24.224	322	314
WP_061209188.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967932.1_310	26.908	249	314
WP_061209188.1	lcl|NZ_JASEXG010000025.1_cds_WP_004465060.1_2918	23.132	281	314
WP_061209188.1	lcl|NZ_JASEXG010000003.1_cds_WP_004461234.1_517	25.087	287	314
WP_061209188.1	lcl|NZ_JASEXG010000002.1_cds_WP_046951346.1_307	22.910	323	314
WP_061208759.1	lcl|NZ_JASEXG010000035.1_cds_WP_004467560.1_3299	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXG010000031.1_cds_WP_004457781.1_3194	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968183.1_279	38.136	236	594
WP_061208759.1	lcl|NZ_JASEXG010000004.1_cds_WP_282967674.1_698	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXG010000006.1_cds_WP_004464005.1_1141	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXG010000026.1_cds_WP_004461439.1_2966	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXG010000007.1_cds_WP_282964797.1_1186	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXG010000005.1_cds_WP_061205418.1_869	29.911	224	594
WP_061208759.1	lcl|NZ_JASEXG010000029.1_cds_WP_004466161.1_3123	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXG010000039.1_cds_WP_004467144.1_3387	26.141	241	594
WP_061208759.1	lcl|NZ_JASEXG010000017.1_cds_WP_016753706.1_2301	31.553	206	594
WP_061208759.1	lcl|NZ_JASEXG010000005.1_cds_WP_004460086.1_836	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXG010000013.1_cds_WP_004467557.1_1989	31.507	219	594
WP_061208759.1	lcl|NZ_JASEXG010000005.1_cds_WP_004470658.1_888	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXG010000006.1_cds_WP_004464119.1_1059	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXG010000015.1_cds_WP_282967938.1_2166	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXG010000008.1_cds_WP_004466497.1_1366	26.609	233	594
WP_061208759.1	lcl|NZ_JASEXG010000008.1_cds_WP_004466635.1_1345	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXG010000032.1_cds_WP_004461802.1_3230	23.984	246	594
WP_061208759.1	lcl|NZ_JASEXG010000032.1_cds_WP_004461802.1_3230	26.115	157	594
WP_061208759.1	lcl|NZ_JASEXG010000003.1_cds_WP_004467270.1_594	26.923	208	594
WP_061208759.1	lcl|NZ_JASEXG010000017.1_cds_WP_282965970.1_2378	24.691	243	594
WP_061208759.1	lcl|NZ_JASEXG010000012.1_cds_WP_061205548.1_1804	28.139	231	594
WP_061208759.1	lcl|NZ_JASEXG010000012.1_cds_WP_061205548.1_1804	27.869	183	594
WP_061208759.1	lcl|NZ_JASEXG010000013.1_cds_WP_004467532.1_1988	26.378	254	594
WP_061208759.1	lcl|NZ_JASEXG010000008.1_cds_WP_004466296.1_1373	24.658	219	594
WP_061208759.1	lcl|NZ_JASEXG010000002.1_cds_WP_004487067.1_418	22.727	220	594
WP_061208759.1	lcl|NZ_JASEXG010000013.1_cds_WP_004467533.1_1887	23.982	221	594
WP_061208759.1	lcl|NZ_JASEXG010000013.1_cds_WP_004467533.1_1887	22.892	249	594
WP_061208759.1	lcl|NZ_JASEXG010000004.1_cds_WP_004459333.1_738	27.000	200	594
WP_061208759.1	lcl|NZ_JASEXG010000004.1_cds_WP_004459333.1_738	22.043	186	594
WP_061208759.1	lcl|NZ_JASEXG010000035.1_cds_WP_004467560.1_3299	32.061	393	594
