WP_002725873.1	lcl|NZ_JQRB01000028.1_cds_WP_004421256.1_451	92.683	82	106
WP_061209188.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	91.961	311	314
WP_061209188.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	24.308	325	314
WP_061209188.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	27.309	249	314
WP_061209188.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	23.103	290	314
WP_061209188.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	25.000	276	314
WP_061208759.1	lcl|NZ_JQRB01000273.1_cds_WP_061251517.1_2872	53.885	592	594
WP_061208759.1	lcl|NZ_JQRB01000247.1_cds_WP_061251446.1_2644	32.161	398	594
WP_061208759.1	lcl|NZ_JQRB01000030.1_cds_WP_082288699.1_465	40.870	230	594
WP_061208759.1	lcl|NZ_JQRB01000168.1_cds_WP_061251246.1_1992	36.863	255	594
WP_061208759.1	lcl|NZ_JQRB01000262.1_cds_WP_016560303.1_2808	31.944	216	594
WP_061208759.1	lcl|NZ_JQRB01000054.1_cds_WP_004436116.1_807	26.977	215	594
WP_061208759.1	lcl|NZ_JQRB01000419.1_cds_WP_061251715.1_3522	30.396	227	594
WP_061208759.1	lcl|NZ_JQRB01000342.1_cds_WP_061232018.1_3250	31.019	216	594
WP_061208759.1	lcl|NZ_JQRB01000085.1_cds_WP_004438194.1_1130	25.000	240	594
WP_061208759.1	lcl|NZ_JQRB01000308.1_cds_WP_002147909.1_3077	29.130	230	594
WP_061208759.1	lcl|NZ_JQRB01000019.1_cds_WP_004451265.1_311	28.216	241	594
WP_061208759.1	lcl|NZ_JQRB01000161.1_cds_WP_061251229.1_1919	30.804	224	594
WP_061208759.1	lcl|NZ_JQRB01000368.1_cds_WP_036063094.1_3358	29.048	210	594
WP_061208759.1	lcl|NZ_JQRB01000060.1_cds_WP_061250907.1_864	29.464	224	594
WP_061208759.1	lcl|NZ_JQRB01000053.1_cds_WP_004423835.1_781	33.951	162	594
WP_061208759.1	lcl|NZ_JQRB01000175.1_cds_WP_004423306.1_2041	25.714	210	594
WP_061208759.1	lcl|NZ_JQRB01000342.1_cds_WP_061232019.1_3251	28.395	243	594
WP_061208759.1	lcl|NZ_JQRB01000338.1_cds_WP_004419703.1_3233	28.054	221	594
WP_061208759.1	lcl|NZ_JQRB01000079.1_cds_WP_004421997.1_1064	27.660	188	594
WP_061208759.1	lcl|NZ_JQRB01000228.1_cds_WP_061251390.1_2483	25.943	212	594
WP_061208759.1	lcl|NZ_JQRB01000228.1_cds_WP_061251390.1_2483	24.841	157	594
WP_061208759.1	lcl|NZ_JQRB01000096.1_cds_WP_004455915.1_1265	23.810	252	594
WP_061208759.1	lcl|NZ_JQRB01000332.1_cds_WP_004422913.1_3209	28.358	201	594
