WP_002725873.1	lcl|NZ_RQHF01000008.1_cds_WP_002983174.1_3267	59.701	67	106
WP_061209188.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	81.290	310	314
WP_061209188.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	27.157	313	314
WP_061209188.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	22.936	327	314
WP_061209188.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	21.354	192	314
WP_061209188.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	22.741	321	314
WP_061208759.1	lcl|NZ_RQHF01000008.1_cds_WP_135656836.1_3264	44.991	549	594
WP_061208759.1	lcl|NZ_RQHF01000012.1_cds_WP_039926820.1_879	41.102	236	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659537.1_450	41.202	233	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659598.1_511	38.696	230	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659215.1_173	34.066	273	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659213.1_171	33.813	278	594
WP_061208759.1	lcl|NZ_RQHF01000007.1_cds_WP_002976370.1_1562	32.468	231	594
WP_061208759.1	lcl|NZ_RQHF01000026.1_cds_WP_039926317.1_3473	28.311	219	594
WP_061208759.1	lcl|NZ_RQHF01000035.1_cds_WP_002979111.1_1235	32.889	225	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_135657160.1_2306	28.017	232	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659308.1_261	30.088	226	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659694.1_196	32.212	208	594
WP_061208759.1	lcl|NZ_RQHF01000030.1_cds_WP_135659763.1_1908	28.632	234	594
WP_061208759.1	lcl|NZ_RQHF01000043.1_cds_WP_002976499.1_3508	28.333	240	594
WP_061208759.1	lcl|NZ_RQHF01000030.1_cds_WP_002982978.1_1971	30.594	219	594
WP_061208759.1	lcl|NZ_RQHF01000025.1_cds_WP_039927115.1_2481	28.251	223	594
WP_061208759.1	lcl|NZ_RQHF01000025.1_cds_WP_135658470.1_2508	27.426	237	594
WP_061208759.1	lcl|NZ_RQHF01000025.1_cds_WP_135658694.1_2657	28.070	228	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_135657095.1_2238	26.484	219	594
WP_061208759.1	lcl|NZ_RQHF01000012.1_cds_WP_002984142.1_794	29.825	228	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_002978270.1_2400	30.729	192	594
WP_061208759.1	lcl|NZ_RQHF01000030.1_cds_WP_135659800.1_1934	27.982	218	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_002978548.1_2392	27.000	200	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_135657094.1_2237	25.943	212	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_135657094.1_2237	25.466	161	594
WP_061208759.1	lcl|NZ_RQHF01000016.1_cds_WP_135658335.1_3569	23.288	219	594
WP_061208759.1	lcl|NZ_RQHF01000043.1_cds_WP_135661117.1_3537	27.273	242	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659238.1_197	27.823	248	594
WP_061208759.1	lcl|NZ_RQHF01000012.1_cds_WP_135657534.1_740	26.570	207	594
WP_061208759.1	lcl|NZ_RQHF01000012.1_cds_WP_135657534.1_740	27.717	184	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659197.1_154	24.419	172	594
WP_061208759.1	lcl|NZ_RQHF01000012.1_cds_WP_135657800.1_966	24.528	212	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_002978170.1_2294	26.087	230	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_002978170.1_2294	23.626	182	594
WP_061208759.1	lcl|NZ_RQHF01000030.1_cds_WP_135659766.1_1910	24.762	210	594
WP_061208759.1	lcl|NZ_RQHF01000015.1_cds_WP_135658114.1_2795	27.429	175	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_244934603.1_314	22.170	212	594
WP_061208759.1	lcl|NZ_RQHF01000007.1_cds_WP_135656528.1_1705	22.340	188	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659300.1_253	24.490	245	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659300.1_253	25.200	250	594
WP_061208759.1	lcl|NZ_RQHF01000008.1_cds_WP_135656836.1_3264	44.991	549	594
WP_061208759.1	lcl|NZ_RQHF01000012.1_cds_WP_039926820.1_879	41.102	236	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659537.1_450	41.202	233	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659598.1_511	38.696	230	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659215.1_173	34.066	273	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659213.1_171	33.813	278	594
WP_061208759.1	lcl|NZ_RQHF01000007.1_cds_WP_002976370.1_1562	32.468	231	594
WP_061208759.1	lcl|NZ_RQHF01000026.1_cds_WP_039926317.1_3473	28.311	219	594
WP_061208759.1	lcl|NZ_RQHF01000035.1_cds_WP_002979111.1_1235	32.889	225	594
WP_061208759.1	lcl|NZ_RQHF01000009.1_cds_WP_135657160.1_2306	28.017	232	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659308.1_261	30.088	226	594
WP_061208759.1	lcl|NZ_RQHF01000028.1_cds_WP_135659694.1_196	32.212	208	594
WP_061208759.1	lcl|NZ_RQHF01000030.1_cds_WP_135659763.1_1908	28.632	234	594
WP_061208759.1	lcl|NZ_RQHF01000043.1_cds_WP_002976499.1_3508	28.333	240	594
WP_061208759.1	lcl|NZ_RQHF01000030.1_cds_WP_002982978.1_1971	30.594	219	594
