WP_002725873.1	lcl|NZ_JAMQQE010000003.1_cds_WP_108958675.1_2653	62.162	74	106
WP_061209188.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356155.1_2652	83.548	310	314
WP_061209188.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356025.1_2607	24.922	321	314
WP_061209188.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	23.313	326	314
WP_061209188.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	24.625	333	314
WP_061209188.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	27.347	245	314
WP_061209188.1	lcl|NZ_JAMQQE010000006.1_cds_WP_100715920.1_3542	22.619	168	314
WP_061209188.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	23.839	323	314
WP_061209188.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356007.1_2625	21.983	232	314
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355985.1_2649	46.561	567	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355455.1_1523	42.616	237	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100716163.1_468	41.525	236	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100725618.1_529	40.444	225	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355611.1_185	34.317	271	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355610.1_183	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQQE010000005.1_cds_WP_135687279.1_3075	29.304	273	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_100717653.1_2928	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355355.1_1851	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100728022.1_2416	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355915.1_210	32.110	218	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135592251.1_2518	31.356	236	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653122.1_277	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135605817.1_941	30.531	226	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356057.1_2492	29.817	218	594
WP_061208759.1	lcl|NZ_JAMQQE010000009.1_cds_WP_265356515.1_3765	28.444	225	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100717123.1_2199	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_100718973.1_3019	29.384	211	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_239671187.1_2172	26.636	214	594
WP_061208759.1	lcl|NZ_JAMQQE010000007.1_cds_WP_100716774.1_3616	26.609	233	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100720566.1_1096	25.000	220	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_135688931.1_2850	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_135688931.1_2850	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_100718385.1_1436	28.378	222	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_100718965.1_3011	29.412	204	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355607.1_167	28.481	158	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_135651725.1_1604	26.027	219	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355908.1_1394	28.218	202	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355908.1_1394	26.437	174	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355619.1_211	26.549	226	594
WP_061208759.1	lcl|NZ_JAMQQE010000005.1_cds_WP_135652444.1_3219	24.737	190	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_265356216.1_2916	26.344	186	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_265356216.1_2916	25.764	229	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355642.1_332	24.257	202	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355894.1_2007	27.011	174	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355985.1_2649	46.561	567	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355455.1_1523	42.616	237	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100716163.1_468	41.525	236	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100725618.1_529	40.444	225	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355611.1_185	34.317	271	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355610.1_183	34.496	258	594
WP_061208759.1	lcl|NZ_JAMQQE010000005.1_cds_WP_135687279.1_3075	29.304	273	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_100717653.1_2928	28.326	233	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355355.1_1851	27.982	218	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100728022.1_2416	29.204	226	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355915.1_210	32.110	218	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135592251.1_2518	31.356	236	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653122.1_277	28.879	232	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135605817.1_941	30.531	226	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356057.1_2492	29.817	218	594
WP_061208759.1	lcl|NZ_JAMQQE010000009.1_cds_WP_265356515.1_3765	28.444	225	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_100717123.1_2199	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_100718973.1_3019	29.384	211	594
WP_061208759.1	lcl|NZ_JAMQQE010000003.1_cds_WP_239671187.1_2172	26.636	214	594
WP_061208759.1	lcl|NZ_JAMQQE010000007.1_cds_WP_100716774.1_3616	26.609	233	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100720566.1_1096	25.000	220	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_135688931.1_2850	26.961	204	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_135688931.1_2850	26.087	161	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_100718385.1_1436	28.378	222	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_100718965.1_3011	29.412	204	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355607.1_167	28.481	158	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_135651725.1_1604	26.027	219	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355908.1_1394	28.218	202	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355908.1_1394	26.437	174	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355619.1_211	26.549	226	594
WP_061208759.1	lcl|NZ_JAMQQE010000005.1_cds_WP_135652444.1_3219	24.737	190	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_265356216.1_2916	26.344	186	594
WP_061208759.1	lcl|NZ_JAMQQE010000004.1_cds_WP_265356216.1_2916	25.764	229	594
WP_061208759.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355642.1_332	24.257	202	594
WP_061208759.1	lcl|NZ_JAMQQE010000002.1_cds_WP_265355894.1_2007	27.011	174	594
WP_061208754.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	29.586	338	343
WP_061208754.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	23.599	339	343
WP_061208754.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	25.862	348	343
