WP_002725873.1	lcl|NZ_AOVH01000160.1_cds_WP_000340715.1_3618	93.902	82	106
WP_061209188.1	lcl|NZ_AOVH01000160.1_cds_WP_000410273.1_3617	92.971	313	314
WP_061209188.1	lcl|NZ_AOVH01000160.1_cds_WP_000093099.1_3597	58.730	63	314
WP_061209188.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	27.711	249	314
WP_061209188.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	23.385	325	314
WP_061209188.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	22.909	275	314
WP_061209188.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	23.875	289	314
WP_061209188.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	24.540	326	314
WP_061208759.1	lcl|NZ_AOVH01000034.1_cds_WP_000667646.1_530	32.412	398	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000172202.1_3078	39.130	230	594
WP_061208759.1	lcl|NZ_AOVH01000132.1_cds_WP_000828455.1_2449	36.863	255	594
WP_061208759.1	lcl|NZ_AOVH01000160.1_cds_WP_000834715.1_3594	37.553	237	594
WP_061208759.1	lcl|NZ_AOVH01000052.1_cds_WP_001161019.1_760	32.407	216	594
WP_061208759.1	lcl|NZ_AOVH01000068.1_cds_WP_000510777.1_1008	26.941	219	594
WP_061208759.1	lcl|NZ_AOVH01000148.1_cds_WP_001052498.1_2884	25.820	244	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000942282.1_3092	28.509	228	594
WP_061208759.1	lcl|NZ_AOVH01000023.1_cds_WP_000619175.1_267	29.098	244	594
WP_061208759.1	lcl|NZ_AOVH01000155.1_cds_WP_000666552.1_3294	28.099	242	594
WP_061208759.1	lcl|NZ_AOVH01000120.1_cds_WP_000603361.1_2094	29.130	230	594
WP_061208759.1	lcl|NZ_AOVH01000040.1_cds_WP_001141158.1_672	30.942	223	594
WP_061208759.1	lcl|NZ_AOVH01000083.1_cds_WP_000047473.1_1322	28.571	210	594
WP_061208759.1	lcl|NZ_AOVH01000009.1_cds_WP_001089500.1_80	29.911	224	594
WP_061208759.1	lcl|NZ_AOVH01000161.1_cds_WP_000433117.1_3715	32.927	164	594
WP_061208759.1	lcl|NZ_AOVH01000023.1_cds_WP_000218838.1_268	28.112	249	594
WP_061208759.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	25.943	212	594
WP_061208759.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	24.841	157	594
WP_061208759.1	lcl|NZ_AOVH01000012.1_cds_WP_000052667.1_111	25.439	228	594
WP_061208759.1	lcl|NZ_AOVH01000149.1_cds_WP_000184524.1_2891	26.728	217	594
WP_061208759.1	lcl|NZ_AOVH01000057.1_cds_WP_001288326.1_850	27.778	216	594
WP_061208759.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	28.500	200	594
WP_061208759.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	26.957	230	594
WP_061208759.1	lcl|NZ_AOVH01000138.1_cds_WP_000675807.1_2591	25.506	247	594
WP_061208759.1	lcl|NZ_AOVH01000120.1_cds_WP_000054169.1_2110	23.445	209	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	28.000	200	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	21.505	186	594
WP_061208759.1	lcl|NZ_AOVH01000035.1_cds_WP_000136057.1_579	27.027	222	594
WP_061208759.1	lcl|NZ_AOVH01000034.1_cds_WP_000667646.1_530	32.412	398	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000172202.1_3078	39.130	230	594
WP_061208759.1	lcl|NZ_AOVH01000132.1_cds_WP_000828455.1_2449	36.863	255	594
WP_061208759.1	lcl|NZ_AOVH01000160.1_cds_WP_000834715.1_3594	37.553	237	594
WP_061208759.1	lcl|NZ_AOVH01000052.1_cds_WP_001161019.1_760	32.407	216	594
WP_061208759.1	lcl|NZ_AOVH01000068.1_cds_WP_000510777.1_1008	26.941	219	594
WP_061208759.1	lcl|NZ_AOVH01000148.1_cds_WP_001052498.1_2884	25.820	244	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000942282.1_3092	28.509	228	594
WP_061208759.1	lcl|NZ_AOVH01000023.1_cds_WP_000619175.1_267	29.098	244	594
WP_061208759.1	lcl|NZ_AOVH01000155.1_cds_WP_000666552.1_3294	28.099	242	594
WP_061208759.1	lcl|NZ_AOVH01000120.1_cds_WP_000603361.1_2094	29.130	230	594
WP_061208759.1	lcl|NZ_AOVH01000040.1_cds_WP_001141158.1_672	30.942	223	594
WP_061208759.1	lcl|NZ_AOVH01000083.1_cds_WP_000047473.1_1322	28.571	210	594
WP_061208759.1	lcl|NZ_AOVH01000009.1_cds_WP_001089500.1_80	29.911	224	594
WP_061208759.1	lcl|NZ_AOVH01000161.1_cds_WP_000433117.1_3715	32.927	164	594
WP_061208759.1	lcl|NZ_AOVH01000023.1_cds_WP_000218838.1_268	28.112	249	594
WP_061208759.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	25.943	212	594
WP_061208759.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	24.841	157	594
WP_061208759.1	lcl|NZ_AOVH01000012.1_cds_WP_000052667.1_111	25.439	228	594
WP_061208759.1	lcl|NZ_AOVH01000149.1_cds_WP_000184524.1_2891	26.728	217	594
WP_061208759.1	lcl|NZ_AOVH01000057.1_cds_WP_001288326.1_850	27.778	216	594
WP_061208759.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	28.500	200	594
WP_061208759.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	26.957	230	594
WP_061208759.1	lcl|NZ_AOVH01000138.1_cds_WP_000675807.1_2591	25.506	247	594
WP_061208759.1	lcl|NZ_AOVH01000120.1_cds_WP_000054169.1_2110	23.445	209	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	28.000	200	594
WP_061208759.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	21.505	186	594
WP_061208759.1	lcl|NZ_AOVH01000035.1_cds_WP_000136057.1_579	27.027	222	594
WP_061208754.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	31.657	338	343
WP_061208754.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	26.857	350	343
WP_061208754.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	25.959	339	343
WP_061208754.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	26.239	343	343
WP_061208754.1	lcl|NZ_AOVH01000089.1_cds_WP_001984071.1_1426	23.962	313	343
WP_061208754.1	lcl|NZ_AOVH01000100.1_cds_WP_000649925.1_1718	23.837	344	343
WP_061208754.1	lcl|NZ_AOVH01000160.1_cds_WP_001067557.1_3611	28.017	232	343
WP_061208754.1	lcl|NZ_AOVH01000155.1_cds_WP_001074785.1_3110	27.362	307	343
WP_061208754.1	lcl|NZ_AOVH01000160.1_cds_WP_000487322.1_3563	28.571	175	343
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_000132016.1_3589	40.000	230	577
WP_061208756.1	lcl|NZ_AOVH01000090.1_cds_WP_001982325.1_1486	26.136	264	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_001046757.1_3579	31.004	229	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_000675255.1_3566	26.122	245	577
WP_061208756.1	lcl|NZ_AOVH01000162.1_cds_WP_000421034.1_3754	24.252	301	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_000132016.1_3589	40.000	230	577
WP_061208756.1	lcl|NZ_AOVH01000090.1_cds_WP_001982325.1_1486	26.136	264	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_001046757.1_3579	31.004	229	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_000675255.1_3566	26.122	245	577
WP_061208756.1	lcl|NZ_AOVH01000162.1_cds_WP_000421034.1_3754	24.252	301	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_000132016.1_3589	40.000	230	577
WP_061208756.1	lcl|NZ_AOVH01000090.1_cds_WP_001982325.1_1486	26.136	264	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_001046757.1_3579	31.004	229	577
WP_061208756.1	lcl|NZ_AOVH01000160.1_cds_WP_000675255.1_3566	26.122	245	577
WP_061208756.1	lcl|NZ_AOVH01000162.1_cds_WP_000421034.1_3754	24.252	301	577
WP_061208757.1	lcl|NZ_AOVH01000160.1_cds_WP_000282880.1_3539	39.326	89	223
WP_061208757.1	lcl|NZ_AOVH01000095.1_cds_WP_000868621.1_1577	28.571	84	223
WP_061208758.1	lcl|NZ_AOVH01000160.1_cds_WP_000582618.1_3581	34.221	263	230
WP_061208758.1	lcl|NZ_AOVH01000160.1_cds_WP_001230564.1_3585	29.213	267	230
WP_061208758.1	lcl|NZ_AOVH01000121.1_cds_WP_001011675.1_2161	32.328	232	230
WP_061208429.1	lcl|NZ_AOVH01000160.1_cds_WP_000007538.1_3558	32.673	101	306
WP_061208429.1	lcl|NZ_AOVH01000129.1_cds_WP_000394787.1_2334	27.049	122	306
WP_061208429.1	lcl|NZ_AOVH01000156.1_cds_WP_001244016.1_3366	29.508	61	306
WP_061209096.1	lcl|NZ_AOVH01000160.1_cds_WP_000977950.1_3574	24.545	330	607
WP_061209097.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	86.322	329	332
WP_061209097.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	30.100	299	332
WP_061209097.1	lcl|NZ_AOVH01000100.1_cds_WP_000649925.1_1718	29.338	317	332
WP_061209097.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	29.607	331	332
WP_061209097.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	28.182	330	332
WP_061209097.1	lcl|NZ_AOVH01000014.1_cds_WP_000709511.1_153	27.640	322	332
WP_061209097.1	lcl|NZ_AOVH01000089.1_cds_WP_001984071.1_1426	25.159	314	332
WP_061209097.1	lcl|NZ_AOVH01000160.1_cds_WP_000487322.1_3563	26.420	352	332
