WP_002725873.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725873.1_2147	100.000	106	106
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	99.677	310	314
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	24.534	322	314
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	22.277	202	314
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	25.275	182	314
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	23.868	243	314
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	25.723	311	314
WP_061209188.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	20.809	173	314
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669275.1_412	41.667	228	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669421.1_612	40.435	230	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671171.1_3069	31.795	390	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669933.1_2120	33.333	228	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670503.1_2216	32.870	216	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670593.1_1102	25.806	217	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670275.1_1795	31.553	206	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725984.1_1074	29.565	230	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669511.1_716	28.017	232	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670070.1_1351	29.954	217	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002721914.1_1319	29.817	218	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670085.1_1370	27.948	229	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724285.1_358	30.093	216	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670265.1_1811	29.524	210	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669577.1_809	25.592	211	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669577.1_809	25.478	157	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670766.1_2525	31.696	224	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670431.1_1584	29.064	203	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670431.1_1584	27.174	184	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_307898175.1_1185	29.101	189	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669346.1_536	28.272	191	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670779.1_2543	26.147	218	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724311.1_359	26.587	252	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670548.1_1135	21.973	223	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669271.1_2745	24.887	221	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669271.1_2745	22.222	261	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_MKT69_RS01705_340	30.682	88	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002759225.1_403	27.500	200	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002759225.1_403	22.581	186	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669571.1_800	29.333	225	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669275.1_412	41.667	228	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669421.1_612	40.435	230	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671171.1_3069	31.795	390	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669933.1_2120	33.333	228	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670503.1_2216	32.870	216	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670593.1_1102	25.806	217	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670275.1_1795	31.553	206	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725984.1_1074	29.565	230	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669511.1_716	28.017	232	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670070.1_1351	29.954	217	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002721914.1_1319	29.817	218	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670085.1_1370	27.948	229	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724285.1_358	30.093	216	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670265.1_1811	29.524	210	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669577.1_809	25.592	211	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669577.1_809	25.478	157	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670766.1_2525	31.696	224	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670431.1_1584	29.064	203	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670431.1_1584	27.174	184	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_307898175.1_1185	29.101	189	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669346.1_536	28.272	191	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670779.1_2543	26.147	218	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724311.1_359	26.587	252	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670548.1_1135	21.973	223	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669271.1_2745	24.887	221	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669271.1_2745	22.222	261	594
WP_061208759.1	lcl|NZ_JAKUHP010000002.1_cds_MKT69_RS01705_340	30.682	88	594
