WP_002725873.1	lcl|NZ_JQPW01000003.1_cds_WP_000340715.1_94	93.902	82	106
WP_061209188.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	92.971	313	314
WP_061209188.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	23.385	325	314
WP_061209188.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	27.309	249	314
WP_061209188.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.875	289	314
WP_061209188.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	24.540	326	314
WP_061208759.1	lcl|NZ_JQPW01000003.1_cds_WP_002106376.1_117	51.771	593	594
WP_061208759.1	lcl|NZ_JQPW01000093.1_cds_WP_000667646.1_2529	32.412	398	594
WP_061208759.1	lcl|NZ_JQPW01000017.1_cds_WP_000172203.1_761	39.565	230	594
WP_061208759.1	lcl|NZ_JQPW01000069.1_cds_WP_000828456.1_2145	36.863	255	594
WP_061208759.1	lcl|NZ_JQPW01000008.1_cds_WP_001161018.1_439	32.407	216	594
WP_061208759.1	lcl|NZ_JQPW01000192.1_cds_WP_000510777.1_3740	26.941	219	594
WP_061208759.1	lcl|NZ_JQPW01000007.1_cds_WP_001052496.1_336	25.820	244	594
WP_061208759.1	lcl|NZ_JQPW01000108.1_cds_WP_061237040.1_2814	29.098	244	594
WP_061208759.1	lcl|NZ_JQPW01000017.1_cds_WP_002071818.1_747	28.070	228	594
WP_061208759.1	lcl|NZ_JQPW01000043.1_cds_WP_000666554.1_1497	28.099	242	594
WP_061208759.1	lcl|NZ_JQPW01000079.1_cds_WP_000603361.1_2344	29.130	230	594
WP_061208759.1	lcl|NZ_JQPW01000266.1_cds_WP_001141162.1_3964	29.646	226	594
WP_061208759.1	lcl|NZ_JQPW01000029.1_cds_WP_000047473.1_1162	28.571	210	594
WP_061208759.1	lcl|NZ_JQPW01000074.1_cds_WP_001089499.1_2230	29.911	224	594
WP_061208759.1	lcl|NZ_JQPW01000074.1_cds_WP_000433117.1_2262	32.927	164	594
WP_061208759.1	lcl|NZ_JQPW01000108.1_cds_WP_000218838.1_2815	28.112	249	594
WP_061208759.1	lcl|NZ_JQPW01000012.1_cds_WP_000590871.1_627	25.943	212	594
WP_061208759.1	lcl|NZ_JQPW01000012.1_cds_WP_000590871.1_627	24.841	157	594
WP_061208759.1	lcl|NZ_JQPW01000005.1_cds_WP_000052667.1_256	25.439	228	594
WP_061208759.1	lcl|NZ_JQPW01000104.1_cds_WP_000184524.1_2756	26.728	217	594
WP_061208759.1	lcl|NZ_JQPW01000154.1_cds_WP_000651462.1_3522	26.104	249	594
WP_061208759.1	lcl|NZ_JQPW01000022.1_cds_WP_001288326.1_875	27.778	216	594
WP_061208759.1	lcl|NZ_JQPW01000036.1_cds_WP_001049210.1_1353	28.500	200	594
WP_061208759.1	lcl|NZ_JQPW01000036.1_cds_WP_001049210.1_1353	25.551	227	594
WP_061208759.1	lcl|NZ_JQPW01000053.1_cds_WP_000054169.1_1803	23.445	209	594
WP_061208759.1	lcl|NZ_JQPW01000017.1_cds_WP_000626143.1_766	28.000	200	594
WP_061208759.1	lcl|NZ_JQPW01000017.1_cds_WP_000626143.1_766	21.505	186	594
WP_061208759.1	lcl|NZ_JQPW01000035.1_cds_WP_000481723.1_1329	24.229	227	594
WP_061208759.1	lcl|NZ_JQPW01000035.1_cds_WP_000481723.1_1329	22.500	240	594
WP_061208759.1	lcl|NZ_JQPW01000129.1_cds_WP_061230578.1_3195	27.027	222	594
WP_061208759.1	lcl|NZ_JQPW01000003.1_cds_WP_002106376.1_117	51.771	593	594
WP_061208759.1	lcl|NZ_JQPW01000093.1_cds_WP_000667646.1_2529	32.412	398	594
WP_061208759.1	lcl|NZ_JQPW01000017.1_cds_WP_000172203.1_761	39.565	230	594
WP_061208759.1	lcl|NZ_JQPW01000069.1_cds_WP_000828456.1_2145	36.863	255	594
