WP_002725873.1	lcl|NZ_AFLI01000200.1_cds_WP_000340715.1_971	93.902	82	106
WP_061209188.1	lcl|NZ_AFLI01000200.1_cds_WP_000410273.1_970	92.971	313	314
WP_061209188.1	lcl|NZ_AFLI01000007.1_cds_WP_000093099.1_3640	58.730	63	314
WP_061209188.1	lcl|NZ_AFLI01000200.1_cds_WP_000646250.1_967	27.711	249	314
WP_061209188.1	lcl|NZ_AFLI01000166.1_cds_WP_000744700.1_1426	23.385	325	314
WP_061209188.1	lcl|NZ_AFLI01000009.1_cds_WP_000600889.1_3622	22.909	275	314
WP_061209188.1	lcl|NZ_AFLI01000344.1_cds_WP_000723090.1_73	23.875	289	314
WP_061209188.1	lcl|NZ_AFLI01000007.1_cds_WP_001067557.1_3654	24.540	326	314
WP_061208759.1	lcl|NZ_AFLI01000178.1_cds_WP_000667646.1_1224	32.412	398	594
WP_061208759.1	lcl|NZ_AFLI01000105.1_cds_WP_000172202.1_2157	39.130	230	594
WP_061208759.1	lcl|NZ_AFLI01000009.1_cds_WP_000663121.1_3628	37.553	237	594
WP_061208759.1	lcl|NZ_AFLI01000013.1_cds_WP_000828455.1_3466	36.863	255	594
WP_061208759.1	lcl|NZ_AFLI01000058.1_cds_WP_001161019.1_2891	32.407	216	594
WP_061208759.1	lcl|NZ_AFLI01000252.1_cds_WP_000510777.1_488	26.941	219	594
WP_061208759.1	lcl|NZ_AFLI01000158.1_cds_WP_001052498.1_1636	25.820	244	594
WP_061208759.1	lcl|NZ_AFLI01000105.1_cds_WP_000942282.1_2171	28.509	228	594
WP_061208759.1	lcl|NZ_AFLI01000118.1_cds_WP_000619175.1_1905	29.098	244	594
WP_061208759.1	lcl|NZ_AFLI01000208.1_cds_WP_000666552.1_886	28.099	242	594
WP_061208759.1	lcl|NZ_AFLI01000239.1_cds_WP_000603361.1_559	29.130	230	594
WP_061208759.1	lcl|NZ_AFLI01000067.1_cds_WP_001141158.1_2652	30.942	223	594
