WP_002725873.1	lcl|NZ_RQFC01000028.1_cds_WP_135590643.1_496	89.024	82	106
WP_061209188.1	lcl|NZ_RQFC01000028.1_cds_WP_135590644.1_497	78.205	312	314
WP_061209188.1	lcl|NZ_RQFC01000028.1_cds_WP_135590646.1_499	22.455	334	314
WP_061209188.1	lcl|NZ_RQFC01000092.1_cds_WP_135593681.1_189	23.602	322	314
WP_061209188.1	lcl|NZ_RQFC01000028.1_cds_WP_135590671.1_526	24.887	221	314
WP_061208759.1	lcl|NZ_RQFC01000064.1_cds_WP_167883282.1_2076	39.764	254	594
WP_061208759.1	lcl|NZ_RQFC01000020.1_cds_WP_135590257.1_2945	31.298	393	594
WP_061208759.1	lcl|NZ_RQFC01000092.1_cds_WP_135593517.1_102	36.111	252	594
WP_061208759.1	lcl|NZ_RQFC01000028.1_cds_WP_135590550.1_393	26.977	215	594
WP_061208759.1	lcl|NZ_RQFC01000055.1_cds_WP_135590943.1_3151	30.594	219	594
WP_061208759.1	lcl|NZ_RQFC01000132.1_cds_WP_135595570.1_2213	32.536	209	594
WP_061208759.1	lcl|NZ_RQFC01000052.1_cds_WP_135590851.1_3793	29.583	240	594
WP_061208759.1	lcl|NZ_RQFC01000123.1_cds_WP_135595199.1_3738	29.302	215	594
WP_061208759.1	lcl|NZ_RQFC01000132.1_cds_WP_135595604.1_2250	30.244	205	594
WP_061208759.1	lcl|NZ_RQFC01000066.1_cds_WP_135591720.1_1291	27.753	227	594
WP_061208759.1	lcl|NZ_RQFC01000097.1_cds_WP_167881217.1_2810	29.048	210	594
WP_061208759.1	lcl|NZ_RQFC01000074.1_cds_WP_135592331.1_1819	25.561	223	594
WP_061208759.1	lcl|NZ_RQFC01000066.1_cds_WP_135591538.1_1188	28.261	230	594
WP_061208759.1	lcl|NZ_RQFC01000038.1_cds_WP_135590806.1_3839	28.111	217	594
WP_061208759.1	lcl|NZ_RQFC01000055.1_cds_WP_135590986.1_3188	25.000	236	594
WP_061208759.1	lcl|NZ_RQFC01000009.1_cds_WP_135590059.1_933	27.749	191	594
WP_061208759.1	lcl|NZ_RQFC01000064.1_cds_WP_135591429.1_2052	28.182	220	594
WP_061208759.1	lcl|NZ_RQFC01000055.1_cds_WP_135590942.1_3150	28.279	244	594
WP_061208759.1	lcl|NZ_RQFC01000066.1_cds_WP_135591736.1_1299	24.528	212	594
WP_061208759.1	lcl|NZ_RQFC01000028.1_cds_WP_135590653.1_506	26.506	249	594
