WP_002725873.1	lcl|NZ_AHQR01000233.1_cds_WP_000340715.1_1399	93.902	82	106
WP_061209188.1	lcl|NZ_AHQR01000233.1_cds_WP_000410273.1_1398	92.971	313	314
WP_061209188.1	lcl|NZ_AHQR01000233.1_cds_WP_000093098.1_1378	47.619	84	314
WP_061209188.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	27.711	249	314
WP_061209188.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	23.385	325	314
WP_061209188.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	22.909	275	314
WP_061209188.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	23.875	289	314
WP_061209188.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	24.540	326	314
WP_061208759.1	lcl|NZ_AHQR01000202.1_cds_WP_000667646.1_1776	32.412	398	594
WP_061208759.1	lcl|NZ_AHQR01000140.1_cds_WP_000172202.1_2371	39.130	230	594
WP_061208759.1	lcl|NZ_AHQR01000006.1_cds_WP_000828455.1_3701	36.863	255	594
WP_061208759.1	lcl|NZ_AHQR01000233.1_cds_WP_000834715.1_1375	37.553	237	594
WP_061208759.1	lcl|NZ_AHQR01000196.1_cds_WP_001161019.1_1874	32.407	216	594
WP_061208759.1	lcl|NZ_AHQR01000189.1_cds_WP_000510777.1_2003	26.941	219	594
WP_061208759.1	lcl|NZ_AHQR01000280.1_cds_WP_001052498.1_878	25.820	244	594
WP_061208759.1	lcl|NZ_AHQR01000140.1_cds_WP_000942282.1_2385	28.509	228	594
WP_061208759.1	lcl|NZ_AHQR01000111.1_cds_WP_000619175.1_2678	29.098	244	594
WP_061208759.1	lcl|NZ_AHQR01000224.1_cds_WP_000666552.1_1477	28.099	242	594
WP_061208759.1	lcl|NZ_AHQR01000195.1_cds_WP_000603361.1_1921	29.130	230	594
WP_061208759.1	lcl|NZ_AHQR01000455.1_cds_WP_001141158.1_8	30.942	223	594
WP_061208759.1	lcl|NZ_AHQR01000218.1_cds_WP_000047473.1_1579	28.571	210	594
WP_061208759.1	lcl|NZ_AHQR01000394.1_cds_WP_001089500.1_467	29.911	224	594
WP_061208759.1	lcl|NZ_AHQR01000102.1_cds_WP_000433117.1_2859	32.927	164	594
WP_061208759.1	lcl|NZ_AHQR01000111.1_cds_WP_000218838.1_2679	28.112	249	594
WP_061208759.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	25.943	212	594
WP_061208759.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	24.841	157	594
WP_061208759.1	lcl|NZ_AHQR01000008.1_cds_WP_000052667.1_3676	25.439	228	594
WP_061208759.1	lcl|NZ_AHQR01000277.1_cds_WP_000184524.1_894	26.728	217	594
WP_061208759.1	lcl|NZ_AHQR01000244.1_cds_WP_001288326.1_1229	27.778	216	594
WP_061208759.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	28.500	200	594
WP_061208759.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	26.957	230	594
WP_061208759.1	lcl|NZ_AHQR01000079.1_cds_WP_000675807.1_3287	25.506	247	594
WP_061208759.1	lcl|NZ_AHQR01000208.1_cds_WP_000054169.1_1716	23.445	209	594
WP_061208759.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	28.000	200	594
WP_061208759.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	21.505	186	594
WP_061208759.1	lcl|NZ_AHQR01000295.1_cds_WP_000481720.1_771	24.229	227	594
WP_061208759.1	lcl|NZ_AHQR01000295.1_cds_WP_000481720.1_771	22.500	240	594
WP_061208759.1	lcl|NZ_AHQR01000187.1_cds_WP_000136057.1_2043	27.027	222	594
WP_061208759.1	lcl|NZ_AHQR01000202.1_cds_WP_000667646.1_1776	32.412	398	594
WP_061208759.1	lcl|NZ_AHQR01000140.1_cds_WP_000172202.1_2371	39.130	230	594
WP_061208759.1	lcl|NZ_AHQR01000006.1_cds_WP_000828455.1_3701	36.863	255	594
WP_061208759.1	lcl|NZ_AHQR01000233.1_cds_WP_000834715.1_1375	37.553	237	594
WP_061208759.1	lcl|NZ_AHQR01000196.1_cds_WP_001161019.1_1874	32.407	216	594
WP_061208759.1	lcl|NZ_AHQR01000189.1_cds_WP_000510777.1_2003	26.941	219	594
WP_061208759.1	lcl|NZ_AHQR01000280.1_cds_WP_001052498.1_878	25.820	244	594
WP_061208759.1	lcl|NZ_AHQR01000140.1_cds_WP_000942282.1_2385	28.509	228	594
WP_061208759.1	lcl|NZ_AHQR01000111.1_cds_WP_000619175.1_2678	29.098	244	594
WP_061208759.1	lcl|NZ_AHQR01000224.1_cds_WP_000666552.1_1477	28.099	242	594
WP_061208759.1	lcl|NZ_AHQR01000195.1_cds_WP_000603361.1_1921	29.130	230	594
WP_061208759.1	lcl|NZ_AHQR01000455.1_cds_WP_001141158.1_8	30.942	223	594
WP_061208759.1	lcl|NZ_AHQR01000218.1_cds_WP_000047473.1_1579	28.571	210	594
WP_061208759.1	lcl|NZ_AHQR01000394.1_cds_WP_001089500.1_467	29.911	224	594
WP_061208759.1	lcl|NZ_AHQR01000102.1_cds_WP_000433117.1_2859	32.927	164	594
WP_061208759.1	lcl|NZ_AHQR01000111.1_cds_WP_000218838.1_2679	28.112	249	594
WP_061208759.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	25.943	212	594
WP_061208759.1	lcl|NZ_AHQR01000285.1_cds_WP_000590867.1_830	24.841	157	594
WP_061208759.1	lcl|NZ_AHQR01000008.1_cds_WP_000052667.1_3676	25.439	228	594
WP_061208759.1	lcl|NZ_AHQR01000277.1_cds_WP_000184524.1_894	26.728	217	594
WP_061208759.1	lcl|NZ_AHQR01000244.1_cds_WP_001288326.1_1229	27.778	216	594
WP_061208759.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	28.500	200	594
WP_061208759.1	lcl|NZ_AHQR01000091.1_cds_WP_001049205.1_3042	26.957	230	594
WP_061208759.1	lcl|NZ_AHQR01000079.1_cds_WP_000675807.1_3287	25.506	247	594
WP_061208759.1	lcl|NZ_AHQR01000208.1_cds_WP_000054169.1_1716	23.445	209	594
WP_061208759.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	28.000	200	594
WP_061208759.1	lcl|NZ_AHQR01000275.1_cds_WP_000626143.1_909	21.505	186	594
WP_061208759.1	lcl|NZ_AHQR01000295.1_cds_WP_000481720.1_771	24.229	227	594
