WP_002725873.1	lcl|NZ_JASEXO010000008.1_cds_WP_004462903.1_1412	97.561	82	106
WP_061209188.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	91.935	310	314
WP_061209188.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	23.676	321	314
WP_061209188.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	22.302	278	314
WP_061209188.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	25.683	183	314
WP_061209188.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	23.457	243	314
WP_061209188.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	25.087	287	314
WP_061208759.1	lcl|NZ_JASEXO010000002.1_cds_WP_004458927.1_467	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXO010000010.1_cds_WP_004457781.1_1667	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004459265.1_127	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXO010000008.1_cds_WP_004475120.1_1386	34.783	207	594
WP_061208759.1	lcl|NZ_JASEXO010000009.1_cds_WP_004457911.1_1528	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXO010000007.1_cds_WP_004461439.1_1366	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465861.1_1850	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXO010000003.1_cds_WP_004463720.1_812	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004473839.1_156	26.891	238	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_282965919.1_353	31.818	220	594
WP_061208759.1	lcl|NZ_JASEXO010000020.1_cds_WP_004462026.1_2389	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXO010000016.1_cds_WP_016753706.1_2148	31.553	206	594
WP_061208759.1	lcl|NZ_JASEXO010000003.1_cds_WP_004460086.1_846	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXO010000003.1_cds_WP_004473583.1_793	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460645.1_1905	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXO010000022.1_cds_WP_004464119.1_2505	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXO010000027.1_cds_WP_004476400.1_2641	27.468	233	594
WP_061208759.1	lcl|NZ_JASEXO010000027.1_cds_WP_004466635.1_2662	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXO010000074.1_cds_WP_004461802.1_3508	23.984	246	594
WP_061208759.1	lcl|NZ_JASEXO010000074.1_cds_WP_004461802.1_3508	26.115	157	594
WP_061208759.1	lcl|NZ_JASEXO010000002.1_cds_WP_004459763.1_559	26.442	208	594
WP_061208759.1	lcl|NZ_JASEXO010000029.1_cds_WP_004474610.1_2802	26.190	252	594
WP_061208759.1	lcl|NZ_JASEXO010000014.1_cds_WP_004471303.1_1995	28.571	231	594
WP_061208759.1	lcl|NZ_JASEXO010000014.1_cds_WP_004471303.1_1995	27.869	183	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004467532.1_354	26.378	254	594
WP_061208759.1	lcl|NZ_JASEXO010000066.1_cds_WP_016754692.1_2634	24.658	219	594
WP_061208759.1	lcl|NZ_JASEXO010000007.1_cds_WP_004465989.1_1288	22.727	220	594
WP_061208759.1	lcl|NZ_JASEXO010000002.1_cds_WP_004467533.1_455	23.982	221	594
WP_061208759.1	lcl|NZ_JASEXO010000002.1_cds_WP_004467533.1_455	22.892	249	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004459333.1_87	27.000	200	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004459333.1_87	22.043	186	594
WP_061208759.1	lcl|NZ_JASEXO010000002.1_cds_WP_004458927.1_467	32.061	393	594
WP_061208759.1	lcl|NZ_JASEXO010000010.1_cds_WP_004457781.1_1667	41.304	230	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004459265.1_127	31.620	389	594
WP_061208759.1	lcl|NZ_JASEXO010000008.1_cds_WP_004475120.1_1386	34.783	207	594
WP_061208759.1	lcl|NZ_JASEXO010000009.1_cds_WP_004457911.1_1528	35.266	207	594
WP_061208759.1	lcl|NZ_JASEXO010000007.1_cds_WP_004461439.1_1366	25.806	217	594
WP_061208759.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465861.1_1850	29.258	229	594
WP_061208759.1	lcl|NZ_JASEXO010000003.1_cds_WP_004463720.1_812	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_004473839.1_156	26.891	238	594
WP_061208759.1	lcl|NZ_JASEXO010000001.1_cds_WP_282965919.1_353	31.818	220	594
WP_061208759.1	lcl|NZ_JASEXO010000020.1_cds_WP_004462026.1_2389	29.130	230	594
WP_061208759.1	lcl|NZ_JASEXO010000016.1_cds_WP_016753706.1_2148	31.553	206	594
WP_061208759.1	lcl|NZ_JASEXO010000003.1_cds_WP_004460086.1_846	29.358	218	594
WP_061208759.1	lcl|NZ_JASEXO010000003.1_cds_WP_004473583.1_793	29.386	228	594
WP_061208759.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460645.1_1905	29.048	210	594
WP_061208759.1	lcl|NZ_JASEXO010000022.1_cds_WP_004464119.1_2505	31.746	189	594
WP_061208759.1	lcl|NZ_JASEXO010000027.1_cds_WP_004476400.1_2641	27.468	233	594
WP_061208759.1	lcl|NZ_JASEXO010000027.1_cds_WP_004466635.1_2662	30.357	224	594
WP_061208759.1	lcl|NZ_JASEXO010000074.1_cds_WP_004461802.1_3508	23.984	246	594
WP_061208759.1	lcl|NZ_JASEXO010000074.1_cds_WP_004461802.1_3508	26.115	157	594
