WP_002725873.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	93.902	82	106
WP_061209188.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	92.971	313	314
WP_061209188.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	58.730	63	314
WP_061209188.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	27.711	249	314
WP_061209188.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	23.385	325	314
WP_061209188.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	22.909	275	314
WP_061209188.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	23.875	289	314
WP_061209188.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	24.540	326	314
WP_061208759.1	lcl|NZ_AOVM01000084.1_cds_WP_000667646.1_1730	32.412	398	594
WP_061208759.1	lcl|NZ_AOVM01000083.1_cds_WP_000172202.1_1653	39.130	230	594
WP_061208759.1	lcl|NZ_AOVM01000086.1_cds_WP_000828455.1_1774	36.863	255	594
WP_061208759.1	lcl|NZ_AOVM01000050.1_cds_WP_000834715.1_965	37.553	237	594
WP_061208759.1	lcl|NZ_AOVM01000018.1_cds_WP_001161019.1_388	32.407	216	594
WP_061208759.1	lcl|NZ_AOVM01000018.1_cds_WP_000510777.1_290	26.941	219	594
WP_061208759.1	lcl|NZ_AOVM01000106.1_cds_WP_001052498.1_2347	25.820	244	594
WP_061208759.1	lcl|NZ_AOVM01000083.1_cds_WP_000942282.1_1639	28.509	228	594
WP_061208759.1	lcl|NZ_AOVM01000106.1_cds_WP_000619175.1_2392	29.098	244	594
WP_061208759.1	lcl|NZ_AOVM01000123.1_cds_WP_000666552.1_2983	28.099	242	594
WP_061208759.1	lcl|NZ_AOVM01000002.1_cds_WP_000603361.1_29	29.130	230	594
WP_061208759.1	lcl|NZ_AOVM01000068.1_cds_WP_001141158.1_1336	30.942	223	594
WP_061208759.1	lcl|NZ_AOVM01000047.1_cds_WP_000047473.1_816	28.571	210	594
WP_061208759.1	lcl|NZ_AOVM01000123.1_cds_WP_001089500.1_2963	29.911	224	594
WP_061208759.1	lcl|NZ_AOVM01000123.1_cds_WP_000433117.1_2931	32.927	164	594
WP_061208759.1	lcl|NZ_AOVM01000106.1_cds_WP_000218838.1_2393	28.112	249	594
WP_061208759.1	lcl|NZ_AOVM01000082.1_cds_WP_000590867.1_1613	25.943	212	594
WP_061208759.1	lcl|NZ_AOVM01000082.1_cds_WP_000590867.1_1613	24.841	157	594
WP_061208759.1	lcl|NZ_AOVM01000097.1_cds_WP_000052667.1_2052	25.439	228	594
WP_061208759.1	lcl|NZ_AOVM01000006.1_cds_WP_000184524.1_82	26.728	217	594
WP_061208759.1	lcl|NZ_AOVM01000116.1_cds_WP_001288326.1_2709	27.778	216	594
WP_061208759.1	lcl|NZ_AOVM01000009.1_cds_WP_001049205.1_149	28.500	200	594
WP_061208759.1	lcl|NZ_AOVM01000009.1_cds_WP_001049205.1_149	26.957	230	594
WP_061208759.1	lcl|NZ_AOVM01000050.1_cds_WP_000675807.1_863	25.506	247	594
WP_061208759.1	lcl|NZ_AOVM01000002.1_cds_WP_000054169.1_45	23.445	209	594
WP_061208759.1	lcl|NZ_AOVM01000083.1_cds_WP_000626143.1_1658	28.000	200	594
WP_061208759.1	lcl|NZ_AOVM01000083.1_cds_WP_000626143.1_1658	21.505	186	594
WP_061208759.1	lcl|NZ_AOVM01000040.1_cds_WP_000481720.1_712	24.229	227	594
WP_061208759.1	lcl|NZ_AOVM01000040.1_cds_WP_000481720.1_712	22.500	240	594
WP_061208759.1	lcl|NZ_AOVM01000011.1_cds_WP_000136057.1_182	27.027	222	594
