WP_002725873.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	93.902	82	106
WP_061209188.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	92.971	313	314
WP_061209188.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	58.730	63	314
WP_061209188.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	27.711	249	314
WP_061209188.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	23.385	325	314
WP_061209188.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	22.909	275	314
WP_061209188.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.875	289	314
WP_061209188.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	24.540	326	314
WP_061208759.1	lcl|NZ_AHQP01000196.1_cds_WP_000667646.1_1364	32.412	398	594
WP_061208759.1	lcl|NZ_AHQP01000274.1_cds_WP_000172202.1_810	39.130	230	594
WP_061208759.1	lcl|NZ_AHQP01000006.1_cds_WP_000828455.1_3656	36.863	255	594
WP_061208759.1	lcl|NZ_AHQP01000102.1_cds_LEP2GSC073_RS1000000122805_2380	36.686	169	594
WP_061208759.1	lcl|NZ_AHQP01000102.1_cds_LEP2GSC073_RS1000000122805_2380	40.244	82	594
WP_061208759.1	lcl|NZ_AHQP01000047.1_cds_WP_001161019.1_3391	32.407	216	594
WP_061208759.1	lcl|NZ_AHQP01000134.1_cds_WP_000510777.1_2002	26.941	219	594
WP_061208759.1	lcl|NZ_AHQP01000066.1_cds_WP_001052498.1_2894	25.820	244	594
WP_061208759.1	lcl|NZ_AHQP01000013.1_cds_WP_000942282.1_3521	28.509	228	594
WP_061208759.1	lcl|NZ_AHQP01000053.1_cds_WP_000619175.1_3226	29.098	244	594
WP_061208759.1	lcl|NZ_AHQP01000248.1_cds_WP_000666552.1_978	28.099	242	594
WP_061208759.1	lcl|NZ_AHQP01000074.1_cds_WP_000603361.1_2752	29.130	230	594
WP_061208759.1	lcl|NZ_AHQP01000309.1_cds_WP_001141158.1_687	30.942	223	594
WP_061208759.1	lcl|NZ_AHQP01000354.1_cds_WP_000047473.1_426	28.571	210	594
WP_061208759.1	lcl|NZ_AHQP01000103.1_cds_WP_001089500.1_2349	29.911	224	594
WP_061208759.1	lcl|NZ_AHQP01000103.1_cds_WP_000433117.1_2317	32.927	164	594
WP_061208759.1	lcl|NZ_AHQP01000053.1_cds_WP_000218838.1_3227	28.112	249	594
WP_061208759.1	lcl|NZ_AHQP01000366.1_cds_WP_000590867.1_206	25.943	212	594
WP_061208759.1	lcl|NZ_AHQP01000366.1_cds_WP_000590867.1_206	24.841	157	594
WP_061208759.1	lcl|NZ_AHQP01000110.1_cds_WP_000052667.1_2210	25.439	228	594
WP_061208759.1	lcl|NZ_AHQP01000255.1_cds_WP_000184524.1_906	26.728	217	594
WP_061208759.1	lcl|NZ_AHQP01000010.1_cds_WP_001288326.1_3620	27.778	216	594
WP_061208759.1	lcl|NZ_AHQP01000176.1_cds_WP_001049205.1_1594	28.500	200	594
WP_061208759.1	lcl|NZ_AHQP01000176.1_cds_WP_001049205.1_1594	26.957	230	594
WP_061208759.1	lcl|NZ_AHQP01000392.1_cds_WP_000675807.1_48	25.506	247	594
WP_061208759.1	lcl|NZ_AHQP01000374.1_cds_WP_000054169.1_137	23.445	209	594
