WP_002725873.1	lcl|NZ_RQFT01000015.1_cds_WP_135594790.1_3449	62.162	74	106
WP_061209188.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	82.428	313	314
WP_061209188.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	23.364	321	314
WP_061209188.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	23.022	278	314
WP_061209188.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	21.895	306	314
WP_061209188.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	22.619	168	314
WP_061209188.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	24.522	314	314
WP_061208759.1	lcl|NZ_RQFT01000015.1_cds_WP_167481826.1_3452	32.605	549	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135741237.1_2091	42.194	237	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135740247.1_227	40.773	233	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135772029.1_3573	34.686	271	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135770112.1_289	38.362	232	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135772030.1_3575	33.333	258	594
WP_061208759.1	lcl|NZ_RQFT01000010.1_cds_WP_135752919.1_3057	29.682	283	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135741548.1_1198	28.311	219	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135770926.1_2656	28.326	233	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135771507.1_1971	29.958	237	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135740827.1_3548	33.333	216	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135740414.1_31	30.736	231	594
WP_061208759.1	lcl|NZ_RQFT01000018.1_cds_WP_135742766.1_3828	27.559	254	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135742140.1_1907	30.180	222	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135740717.1_2504	29.384	211	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135742477.1_1693	28.700	223	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_244242789.1_1666	28.169	213	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135741791.1_1484	28.070	228	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135771012.1_2733	25.571	219	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135771498.1_1945	27.523	218	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135771014.1_2734	26.471	204	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135771014.1_2734	25.926	162	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135740709.1_2512	27.941	204	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135753231.1_860	24.201	219	594
WP_061208759.1	lcl|NZ_RQFT01000010.1_cds_WP_135771217.1_2914	28.169	213	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135741316.1_932	26.667	225	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135741163.1_2181	30.918	207	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135754551.1_2226	27.136	199	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135754551.1_2226	27.273	176	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135770940.1_2668	26.882	186	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135770940.1_2668	26.957	230	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135753593.1_3547	26.400	250	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135753658.1_89	24.752	202	594
WP_061208759.1	lcl|NZ_RQFT01000018.1_cds_WP_135772083.1_3797	24.675	231	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135771771.1_1348	24.889	225	594
WP_061208759.1	lcl|NZ_RQFT01000015.1_cds_WP_167481826.1_3452	32.605	549	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135741237.1_2091	42.194	237	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135740247.1_227	40.773	233	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135772029.1_3573	34.686	271	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135770112.1_289	38.362	232	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135772030.1_3575	33.333	258	594
WP_061208759.1	lcl|NZ_RQFT01000010.1_cds_WP_135752919.1_3057	29.682	283	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135741548.1_1198	28.311	219	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135770926.1_2656	28.326	233	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135771507.1_1971	29.958	237	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135740827.1_3548	33.333	216	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135740414.1_31	30.736	231	594
WP_061208759.1	lcl|NZ_RQFT01000018.1_cds_WP_135742766.1_3828	27.559	254	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135742140.1_1907	30.180	222	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135740717.1_2504	29.384	211	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135742477.1_1693	28.700	223	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_244242789.1_1666	28.169	213	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135741791.1_1484	28.070	228	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135771012.1_2733	25.571	219	594
WP_061208759.1	lcl|NZ_RQFT01000011.1_cds_WP_135771498.1_1945	27.523	218	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135771014.1_2734	26.471	204	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135771014.1_2734	25.926	162	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135740709.1_2512	27.941	204	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135753231.1_860	24.201	219	594
WP_061208759.1	lcl|NZ_RQFT01000010.1_cds_WP_135771217.1_2914	28.169	213	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135741316.1_932	26.667	225	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135741163.1_2181	30.918	207	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135754551.1_2226	27.136	199	594
WP_061208759.1	lcl|NZ_RQFT01000007.1_cds_WP_135754551.1_2226	27.273	176	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135770940.1_2668	26.882	186	594
WP_061208759.1	lcl|NZ_RQFT01000008.1_cds_WP_135770940.1_2668	26.957	230	594
WP_061208759.1	lcl|NZ_RQFT01000017.1_cds_WP_135753593.1_3547	26.400	250	594
WP_061208759.1	lcl|NZ_RQFT01000003.1_cds_WP_135753658.1_89	24.752	202	594
WP_061208759.1	lcl|NZ_RQFT01000018.1_cds_WP_135772083.1_3797	24.675	231	594
WP_061208759.1	lcl|NZ_RQFT01000012.1_cds_WP_135771771.1_1348	24.889	225	594
WP_061208753.1	lcl|NZ_RQFT01000015.1_cds_WP_135771978.1_3487	29.915	117	359
WP_061208754.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	26.513	347	343
WP_061208754.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	23.599	339	343
WP_061208754.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	25.698	358	343
WP_061208754.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	25.152	330	343
WP_061208754.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	23.167	341	343
WP_061208754.1	lcl|NZ_RQFT01000015.1_cds_WP_135771982.1_3492	32.955	176	343
WP_061208754.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	27.419	248	343
