WP_002725873.1	lcl|NZ_RQGN01000071.1_cds_WP_100762083.1_647	96.341	82	106
WP_061209188.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	93.226	310	314
WP_061209188.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	24.149	323	314
WP_061209188.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	23.656	186	314
WP_061209188.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	22.917	336	314
WP_061209188.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	20.833	168	314
WP_061208759.1	lcl|NZ_RQGN01000071.1_cds_WP_135671425.1_649	54.031	583	594
WP_061208759.1	lcl|NZ_RQGN01000003.1_cds_WP_135669318.1_787	32.581	399	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_167882949.1_948	41.304	230	594
WP_061208759.1	lcl|NZ_RQGN01000013.1_cds_WP_135669691.1_547	36.471	255	594
WP_061208759.1	lcl|NZ_RQGN01000104.1_cds_WP_246846893.1_2192	34.419	215	594
WP_061208759.1	lcl|NZ_RQGN01000083.1_cds_WP_135671764.1_1204	26.809	235	594
WP_061208759.1	lcl|NZ_RQGN01000042.1_cds_WP_135670510.1_2364	32.381	210	594
WP_061208759.1	lcl|NZ_RQGN01000046.1_cds_WP_100737282.1_3921	30.583	206	594
WP_061208759.1	lcl|NZ_RQGN01000019.1_cds_WP_135669841.1_2928	32.143	252	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_135669580.1_882	28.992	238	594
WP_061208759.1	lcl|NZ_RQGN01000029.1_cds_WP_135670134.1_1716	31.905	210	594
WP_061208759.1	lcl|NZ_RQGN01000091.1_cds_WP_135672017.1_3896	31.797	217	594
WP_061208759.1	lcl|NZ_RQGN01000088.1_cds_WP_135671946.1_2750	28.049	246	594
WP_061208759.1	lcl|NZ_RQGN01000002.1_cds_WP_135669243.1_2111	30.672	238	594
WP_061208759.1	lcl|NZ_RQGN01000044.1_cds_WP_135670536.1_17	26.860	242	594
WP_061208759.1	lcl|NZ_RQGN01000002.1_cds_WP_135669230.1_2092	28.631	241	594
WP_061208759.1	lcl|NZ_RQGN01000017.1_cds_WP_135669761.1_1580	24.545	220	594
WP_061208759.1	lcl|NZ_RQGN01000088.1_cds_WP_135671940.1_2741	27.556	225	594
WP_061208759.1	lcl|NZ_RQGN01000035.1_cds_WP_135670273.1_3548	31.000	200	594
WP_061208759.1	lcl|NZ_RQGN01000102.1_cds_WP_165783321.1_1926	29.302	215	594
WP_061208759.1	lcl|NZ_RQGN01000089.1_cds_WP_135671973.1_2959	28.636	220	594
WP_061208759.1	lcl|NZ_RQGN01000099.1_cds_WP_135672225.1_1344	27.273	209	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_135669557.1_925	27.064	218	594
WP_061208759.1	lcl|NZ_RQGN01000029.1_cds_WP_135670101.1_1676	30.159	189	594
WP_061208759.1	lcl|NZ_RQGN01000083.1_cds_WP_135671763.1_1203	24.870	193	594
WP_061208759.1	lcl|NZ_RQGN01000092.1_cds_WP_135672029.1_2615	28.571	231	594
WP_061208759.1	lcl|NZ_RQGN01000092.1_cds_WP_135672029.1_2615	25.229	218	594
WP_061208759.1	lcl|NZ_RQGN01000101.1_cds_WP_135672377.1_1819	23.529	238	594
WP_061208759.1	lcl|NZ_RQGN01000029.1_cds_WP_135670095.1_1669	25.854	205	594
WP_061208759.1	lcl|NZ_RQGN01000035.1_cds_WP_100761110.1_3531	23.982	221	594
WP_061208759.1	lcl|NZ_RQGN01000091.1_cds_WP_135672016.1_3895	36.905	84	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_135669574.1_952	30.256	195	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_135669574.1_952	22.581	186	594
WP_061208759.1	lcl|NZ_RQGN01000003.1_cds_WP_135669310.1_776	22.088	249	594
WP_061208759.1	lcl|NZ_RQGN01000003.1_cds_WP_135669310.1_776	23.744	219	594
WP_061208759.1	lcl|NZ_RQGN01000108.1_cds_WP_135672614.1_1053	36.207	58	594
WP_061208759.1	lcl|NZ_RQGN01000019.1_cds_WP_100760944.1_2915	26.577	222	594
WP_061208759.1	lcl|NZ_RQGN01000071.1_cds_WP_135671425.1_649	54.031	583	594
WP_061208759.1	lcl|NZ_RQGN01000003.1_cds_WP_135669318.1_787	32.581	399	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_167882949.1_948	41.304	230	594
WP_061208759.1	lcl|NZ_RQGN01000013.1_cds_WP_135669691.1_547	36.471	255	594
WP_061208759.1	lcl|NZ_RQGN01000104.1_cds_WP_246846893.1_2192	34.419	215	594
WP_061208759.1	lcl|NZ_RQGN01000083.1_cds_WP_135671764.1_1204	26.809	235	594
WP_061208759.1	lcl|NZ_RQGN01000042.1_cds_WP_135670510.1_2364	32.381	210	594
WP_061208759.1	lcl|NZ_RQGN01000046.1_cds_WP_100737282.1_3921	30.583	206	594
WP_061208759.1	lcl|NZ_RQGN01000019.1_cds_WP_135669841.1_2928	32.143	252	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_135669580.1_882	28.992	238	594
WP_061208759.1	lcl|NZ_RQGN01000029.1_cds_WP_135670134.1_1716	31.905	210	594
WP_061208759.1	lcl|NZ_RQGN01000091.1_cds_WP_135672017.1_3896	31.797	217	594
WP_061208759.1	lcl|NZ_RQGN01000088.1_cds_WP_135671946.1_2750	28.049	246	594
WP_061208759.1	lcl|NZ_RQGN01000002.1_cds_WP_135669243.1_2111	30.672	238	594
WP_061208759.1	lcl|NZ_RQGN01000044.1_cds_WP_135670536.1_17	26.860	242	594
WP_061208759.1	lcl|NZ_RQGN01000002.1_cds_WP_135669230.1_2092	28.631	241	594
WP_061208759.1	lcl|NZ_RQGN01000017.1_cds_WP_135669761.1_1580	24.545	220	594
WP_061208759.1	lcl|NZ_RQGN01000088.1_cds_WP_135671940.1_2741	27.556	225	594
WP_061208759.1	lcl|NZ_RQGN01000035.1_cds_WP_135670273.1_3548	31.000	200	594
WP_061208759.1	lcl|NZ_RQGN01000102.1_cds_WP_165783321.1_1926	29.302	215	594
WP_061208759.1	lcl|NZ_RQGN01000089.1_cds_WP_135671973.1_2959	28.636	220	594
WP_061208759.1	lcl|NZ_RQGN01000099.1_cds_WP_135672225.1_1344	27.273	209	594
WP_061208759.1	lcl|NZ_RQGN01000012.1_cds_WP_135669557.1_925	27.064	218	594
WP_061208759.1	lcl|NZ_RQGN01000029.1_cds_WP_135670101.1_1676	30.159	189	594
WP_061208759.1	lcl|NZ_RQGN01000083.1_cds_WP_135671763.1_1203	24.870	193	594
