WP_002725873.1	lcl|NZ_JQQK01000061.1_cds_WP_000340715.1_1843	93.902	82	106
WP_061209188.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	93.226	310	314
WP_061209188.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	23.385	325	314
WP_061209188.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	22.302	278	314
WP_061209188.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	23.875	289	314
WP_061209188.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	23.009	226	314
WP_061208759.1	lcl|NZ_JQQK01000092.1_cds_WP_000667646.1_2533	32.412	398	594
WP_061208759.1	lcl|NZ_JQQK01000071.1_cds_WP_000172205.1_2093	37.879	264	594
WP_061208759.1	lcl|NZ_JQQK01000109.1_cds_WP_000828456.1_2819	36.863	255	594
WP_061208759.1	lcl|NZ_JQQK01000061.1_cds_WP_000614938.1_1870	34.649	228	594
WP_061208759.1	lcl|NZ_JQQK01000019.1_cds_WP_001161018.1_555	32.407	216	594
WP_061208759.1	lcl|NZ_JQQK01000184.1_cds_WP_000510777.1_3719	26.941	219	594
WP_061208759.1	lcl|NZ_JQQK01000084.1_cds_WP_000942282.1_2407	28.509	228	594
WP_061208759.1	lcl|NZ_JQQK01000036.1_cds_WP_001052495.1_1019	25.410	244	594
WP_061208759.1	lcl|NZ_JQQK01000104.1_cds_WP_000619174.1_2760	29.098	244	594
WP_061208759.1	lcl|NZ_JQQK01000239.1_cds_WP_061244089.1_3931	31.390	223	594
WP_061208759.1	lcl|NZ_JQQK01000060.1_cds_WP_000666554.1_1830	28.099	242	594
WP_061208759.1	lcl|NZ_JQQK01000058.1_cds_WP_000603361.1_1725	29.130	230	594
WP_061208759.1	lcl|NZ_JQQK01000053.1_cds_WP_000047473.1_1608	28.571	210	594
WP_061208759.1	lcl|NZ_JQQK01000060.1_cds_WP_001089499.1_1809	29.911	224	594
WP_061208759.1	lcl|NZ_JQQK01000060.1_cds_WP_000433117.1_1777	32.927	164	594
WP_061208759.1	lcl|NZ_JQQK01000104.1_cds_WP_061243901.1_2761	28.112	249	594
WP_061208759.1	lcl|NZ_JQQK01000117.1_cds_WP_000590871.1_3029	25.943	212	594
WP_061208759.1	lcl|NZ_JQQK01000117.1_cds_WP_000590871.1_3029	24.841	157	594
WP_061208759.1	lcl|NZ_JQQK01000139.1_cds_WP_000052667.1_3327	25.439	228	594
WP_061208759.1	lcl|NZ_JQQK01000111.1_cds_WP_000184524.1_2904	26.728	217	594
WP_061208759.1	lcl|NZ_JQQK01000029.1_cds_WP_001288326.1_801	27.778	216	594
WP_061208759.1	lcl|NZ_JQQK01000057.1_cds_WP_001973582.1_1699	28.500	200	594
WP_061208759.1	lcl|NZ_JQQK01000057.1_cds_WP_001973582.1_1699	26.201	229	594
WP_061208759.1	lcl|NZ_JQQK01000096.1_cds_WP_000651459.1_2586	25.703	249	594
WP_061208759.1	lcl|NZ_JQQK01000058.1_cds_WP_000054169.1_1707	23.445	209	594
WP_061208759.1	lcl|NZ_JQQK01000072.1_cds_WP_000626143.1_2099	28.000	200	594
WP_061208759.1	lcl|NZ_JQQK01000072.1_cds_WP_000626143.1_2099	21.505	186	594
WP_061208759.1	lcl|NZ_JQQK01000264.1_cds_WP_000481722.1_3990	24.229	227	594
WP_061208759.1	lcl|NZ_JQQK01000264.1_cds_WP_000481722.1_3990	22.500	240	594
WP_061208759.1	lcl|NZ_JQQK01000028.1_cds_WP_000136057.1_777	27.027	222	594
WP_061208759.1	lcl|NZ_JQQK01000092.1_cds_WP_000667646.1_2533	32.412	398	594
WP_061208759.1	lcl|NZ_JQQK01000071.1_cds_WP_000172205.1_2093	37.879	264	594
WP_061208759.1	lcl|NZ_JQQK01000109.1_cds_WP_000828456.1_2819	36.863	255	594
WP_061208759.1	lcl|NZ_JQQK01000061.1_cds_WP_000614938.1_1870	34.649	228	594
WP_061208759.1	lcl|NZ_JQQK01000019.1_cds_WP_001161018.1_555	32.407	216	594
WP_061208759.1	lcl|NZ_JQQK01000184.1_cds_WP_000510777.1_3719	26.941	219	594
WP_061208759.1	lcl|NZ_JQQK01000084.1_cds_WP_000942282.1_2407	28.509	228	594
WP_061208759.1	lcl|NZ_JQQK01000036.1_cds_WP_001052495.1_1019	25.410	244	594
WP_061208759.1	lcl|NZ_JQQK01000104.1_cds_WP_000619174.1_2760	29.098	244	594
WP_061208759.1	lcl|NZ_JQQK01000239.1_cds_WP_061244089.1_3931	31.390	223	594
WP_061208759.1	lcl|NZ_JQQK01000060.1_cds_WP_000666554.1_1830	28.099	242	594
WP_061208759.1	lcl|NZ_JQQK01000058.1_cds_WP_000603361.1_1725	29.130	230	594
WP_061208759.1	lcl|NZ_JQQK01000053.1_cds_WP_000047473.1_1608	28.571	210	594
WP_061208759.1	lcl|NZ_JQQK01000060.1_cds_WP_001089499.1_1809	29.911	224	594
WP_061208759.1	lcl|NZ_JQQK01000060.1_cds_WP_000433117.1_1777	32.927	164	594
WP_061208759.1	lcl|NZ_JQQK01000104.1_cds_WP_061243901.1_2761	28.112	249	594
WP_061208759.1	lcl|NZ_JQQK01000117.1_cds_WP_000590871.1_3029	25.943	212	594
WP_061208759.1	lcl|NZ_JQQK01000117.1_cds_WP_000590871.1_3029	24.841	157	594
WP_061208759.1	lcl|NZ_JQQK01000139.1_cds_WP_000052667.1_3327	25.439	228	594
WP_061208759.1	lcl|NZ_JQQK01000111.1_cds_WP_000184524.1_2904	26.728	217	594
WP_061208759.1	lcl|NZ_JQQK01000029.1_cds_WP_001288326.1_801	27.778	216	594
WP_061208759.1	lcl|NZ_JQQK01000057.1_cds_WP_001973582.1_1699	28.500	200	594
WP_061208759.1	lcl|NZ_JQQK01000057.1_cds_WP_001973582.1_1699	26.201	229	594
WP_061208759.1	lcl|NZ_JQQK01000096.1_cds_WP_000651459.1_2586	25.703	249	594
WP_061208759.1	lcl|NZ_JQQK01000058.1_cds_WP_000054169.1_1707	23.445	209	594
WP_061208759.1	lcl|NZ_JQQK01000072.1_cds_WP_000626143.1_2099	28.000	200	594
WP_061208759.1	lcl|NZ_JQQK01000072.1_cds_WP_000626143.1_2099	21.505	186	594
WP_061208759.1	lcl|NZ_JQQK01000264.1_cds_WP_000481722.1_3990	24.229	227	594
WP_061208759.1	lcl|NZ_JQQK01000264.1_cds_WP_000481722.1_3990	22.500	240	594
WP_061208759.1	lcl|NZ_JQQK01000028.1_cds_WP_000136057.1_777	27.027	222	594
WP_061208753.1	lcl|NZ_JQQK01000061.1_cds_WP_061243577.1_1871	26.518	313	359
WP_061208754.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	26.857	350	343
WP_061208754.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	25.959	339	343
WP_061208754.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	31.950	241	343
WP_061208754.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	23.962	313	343
WP_061208754.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	23.837	344	343
WP_061208754.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	22.727	330	343
WP_061208754.1	lcl|NZ_JQQK01000049.1_cds_WP_001074784.1_1510	27.362	307	343
WP_061208756.1	lcl|NZ_JQQK01000076.1_cds_WP_001982325.1_2141	26.136	264	577
WP_061208756.1	lcl|NZ_JQQK01000061.1_cds_WP_002189029.1_1885	28.571	245	577
WP_061208756.1	lcl|NZ_JQQK01000032.1_cds_WP_061243207.1_947	24.252	301	577
WP_061208756.1	lcl|NZ_JQQK01000076.1_cds_WP_001982325.1_2141	26.136	264	577
WP_061208756.1	lcl|NZ_JQQK01000061.1_cds_WP_002189029.1_1885	28.571	245	577
WP_061208756.1	lcl|NZ_JQQK01000032.1_cds_WP_061243207.1_947	24.252	301	577
WP_061208756.1	lcl|NZ_JQQK01000076.1_cds_WP_001982325.1_2141	26.136	264	577
WP_061208756.1	lcl|NZ_JQQK01000061.1_cds_WP_002189029.1_1885	28.571	245	577
WP_061208756.1	lcl|NZ_JQQK01000032.1_cds_WP_061243207.1_947	24.252	301	577
WP_061208757.1	lcl|NZ_JQQK01000061.1_cds_WP_061243623.1_1846	50.249	201	223
WP_061208757.1	lcl|NZ_JQQK01000061.1_cds_WP_001068977.1_1909	29.412	85	223
WP_061208757.1	lcl|NZ_JQQK01000061.1_cds_WP_002189135.1_1887	25.610	82	223
WP_061208757.1	lcl|NZ_JQQK01000016.1_cds_WP_000868621.1_456	28.571	84	223
WP_061208758.1	lcl|NZ_JQQK01000061.1_cds_WP_002078534.1_1866	30.078	256	230
WP_061208758.1	lcl|NZ_JQQK01000023.1_cds_WP_061243151.1_689	32.328	232	230
