WP_002725873.1	lcl|NZ_JQOZ01000002.1_cds_WP_000340715.1_28	93.902	82	106
WP_061209188.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	92.971	313	314
WP_061209188.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	23.385	325	314
WP_061209188.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	27.309	249	314
WP_061209188.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	23.875	289	314
WP_061209188.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	24.540	326	314
WP_061208759.1	lcl|NZ_JQOZ01000002.1_cds_WP_002106376.1_51	51.771	593	594
WP_061208759.1	lcl|NZ_JQOZ01000099.1_cds_WP_000667646.1_2749	32.412	398	594
WP_061208759.1	lcl|NZ_JQOZ01000062.1_cds_WP_045191327.1_2073	39.130	230	594
WP_061208759.1	lcl|NZ_JQOZ01000050.1_cds_WP_000828456.1_1842	36.863	255	594
WP_061208759.1	lcl|NZ_JQOZ01000158.1_cds_WP_045191718.1_3481	32.407	216	594
WP_061208759.1	lcl|NZ_JQOZ01000217.1_cds_WP_000510777.1_3884	26.941	219	594
WP_061208759.1	lcl|NZ_JQOZ01000020.1_cds_WP_001052498.1_930	25.820	244	594
WP_061208759.1	lcl|NZ_JQOZ01000062.1_cds_WP_000942282.1_2059	28.509	228	594
WP_061208759.1	lcl|NZ_JQOZ01000020.1_cds_WP_000619177.1_886	28.689	244	594
WP_061208759.1	lcl|NZ_JQOZ01000013.1_cds_WP_000666552.1_543	28.099	242	594
WP_061208759.1	lcl|NZ_JQOZ01000077.1_cds_WP_000603361.1_2314	29.130	230	594
WP_061208759.1	lcl|NZ_JQOZ01000184.1_cds_WP_001141158.1_3713	30.942	223	594
WP_061208759.1	lcl|NZ_JQOZ01000035.1_cds_WP_000047473.1_1334	28.571	210	594
WP_061208759.1	lcl|NZ_JQOZ01000013.1_cds_WP_001089499.1_523	29.911	224	594
WP_061208759.1	lcl|NZ_JQOZ01000107.1_cds_WP_000433117.1_2864	32.927	164	594
WP_061208759.1	lcl|NZ_JQOZ01000020.1_cds_WP_000218838.1_885	28.112	249	594
WP_061208759.1	lcl|NZ_JQOZ01000116.1_cds_WP_045192693.1_2987	25.943	212	594
WP_061208759.1	lcl|NZ_JQOZ01000116.1_cds_WP_045192693.1_2987	24.841	157	594
WP_061208759.1	lcl|NZ_JQOZ01000053.1_cds_WP_000052667.1_1893	25.439	228	594
WP_061208759.1	lcl|NZ_JQOZ01000146.1_cds_WP_000184520.1_3359	26.728	217	594
WP_061208759.1	lcl|NZ_JQOZ01000078.1_cds_WP_001288326.1_2335	27.778	216	594
WP_061208759.1	lcl|NZ_JQOZ01000004.1_cds_WP_001049210.1_182	28.500	200	594
WP_061208759.1	lcl|NZ_JQOZ01000004.1_cds_WP_001049210.1_182	25.551	227	594
WP_061208759.1	lcl|NZ_JQOZ01000210.1_cds_WP_000651459.1_3831	25.703	249	594
WP_061208759.1	lcl|NZ_JQOZ01000178.1_cds_WP_000054169.1_3669	23.445	209	594
WP_061208759.1	lcl|NZ_JQOZ01000062.1_cds_WP_000626143.1_2079	28.000	200	594
WP_061208759.1	lcl|NZ_JQOZ01000062.1_cds_WP_000626143.1_2079	21.505	186	594
WP_061208759.1	lcl|NZ_JQOZ01000239.1_cds_WP_002109629.1_3991	24.229	227	594
WP_061208759.1	lcl|NZ_JQOZ01000239.1_cds_WP_002109629.1_3991	22.500	240	594
WP_061208759.1	lcl|NZ_JQOZ01000039.1_cds_WP_000136057.1_1527	27.027	222	594
WP_061208759.1	lcl|NZ_JQOZ01000002.1_cds_WP_002106376.1_51	51.771	593	594
WP_061208759.1	lcl|NZ_JQOZ01000099.1_cds_WP_000667646.1_2749	32.412	398	594
WP_061208759.1	lcl|NZ_JQOZ01000062.1_cds_WP_045191327.1_2073	39.130	230	594
WP_061208759.1	lcl|NZ_JQOZ01000050.1_cds_WP_000828456.1_1842	36.863	255	594
WP_061208759.1	lcl|NZ_JQOZ01000158.1_cds_WP_045191718.1_3481	32.407	216	594
WP_061208759.1	lcl|NZ_JQOZ01000217.1_cds_WP_000510777.1_3884	26.941	219	594
