WP_002725873.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746496.1_2397	60.811	74	106
WP_061209188.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746495.1_2398	83.548	310	314
WP_061209188.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394842.1_390	26.837	313	314
WP_061209188.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745407.1_363	23.242	327	314
WP_061209188.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396280.1_2430	21.552	232	314
WP_061209188.1	lcl|NZ_JAMQPY010000005.1_cds_WP_135743732.1_3526	22.043	186	314
WP_061209188.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744912.1_942	23.438	320	314
WP_061209188.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396304.1_2463	23.423	222	314
WP_061208759.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265395807.1_2401	50.175	572	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265395367.1_1400	43.946	223	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394948.1_659	40.773	233	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238776969.1_598	38.696	230	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744907.1_947	32.342	269	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265397348.1_949	34.752	282	594
WP_061208759.1	lcl|NZ_JAMQPY010000003.1_cds_WP_265395537.1_2807	32.000	225	594
WP_061208759.1	lcl|NZ_JAMQPY010000004.1_cds_WP_135745841.1_3272	28.017	232	594
WP_061208759.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238777984.1_2537	32.353	238	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265395960.1_1719	28.636	220	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394894.1_861	30.131	229	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744926.1_924	32.692	208	594
WP_061208759.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265395642.1_2599	31.507	219	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238776757.1_191	31.674	221	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135592366.1_2167	28.251	223	594
WP_061208759.1	lcl|NZ_JAMQPY010000006.1_cds_WP_100728389.1_3724	28.000	225	594
WP_061208759.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744089.1_2004	28.947	228	594
