WP_002725873.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	97.561	82	106
WP_061209188.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	91.935	310	314
WP_061209188.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	23.913	322	314
WP_061209188.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	26.908	249	314
WP_061209188.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	23.132	281	314
WP_061209188.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	25.087	287	314
WP_061209188.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	20.710	169	314
WP_061208759.1	lcl|NZ_ANNW01000035.1_cds_WP_020783619.1_885	54.669	589	594
WP_061208759.1	lcl|NZ_ANNW01000016.1_cds_WP_017863782.1_235	32.061	393	594
WP_061208759.1	lcl|NZ_ANNW01000107.1_cds_WP_004457781.1_3357	41.304	230	594
WP_061208759.1	lcl|NZ_ANNW01000049.1_cds_WP_004459265.1_1511	31.620	389	594
WP_061208759.1	lcl|NZ_ANNW01000026.1_cds_WP_004457911.1_707	35.266	207	594
WP_061208759.1	lcl|NZ_ANNW01000092.1_cds_WP_004461439.1_2871	25.806	217	594
WP_061208759.1	lcl|NZ_ANNW01000090.1_cds_WP_004480113.1_2810	29.258	229	594
WP_061208759.1	lcl|NZ_ANNW01000049.1_cds_WP_004473839.1_1429	26.891	238	594
WP_061208759.1	lcl|NZ_ANNW01000020.1_cds_WP_004460145.1_347	29.911	224	594
WP_061208759.1	lcl|NZ_ANNW01000092.1_cds_WP_004466161.1_2827	29.130	230	594
WP_061208759.1	lcl|NZ_ANNW01000077.1_cds_WP_004476577.1_2447	31.553	206	594
WP_061208759.1	lcl|NZ_ANNW01000031.1_cds_WP_004469508.1_837	31.818	220	594
WP_061208759.1	lcl|NZ_ANNW01000020.1_cds_WP_004460182.1_366	29.386	228	594
WP_061208759.1	lcl|NZ_ANNW01000020.1_cds_WP_004481334.1_313	29.358	218	594
WP_061208759.1	lcl|NZ_ANNW01000047.1_cds_WP_004460645.1_1137	29.048	210	594
WP_061208759.1	lcl|NZ_ANNW01000080.1_cds_WP_004480212.1_2625	31.746	189	594
WP_061208759.1	lcl|NZ_ANNW01000073.1_cds_WP_004466497.1_2202	26.609	233	594
WP_061208759.1	lcl|NZ_ANNW01000073.1_cds_WP_004480385.1_2182	30.357	224	594
WP_061208759.1	lcl|NZ_ANNW01000078.1_cds_WP_004461802.1_2515	23.984	246	594
WP_061208759.1	lcl|NZ_ANNW01000078.1_cds_WP_004461802.1_2515	26.115	157	594
WP_061208759.1	lcl|NZ_ANNW01000055.1_cds_WP_004459763.1_1610	26.442	208	594
WP_061208759.1	lcl|NZ_ANNW01000038.1_cds_WP_004474610.1_938	26.190	252	594
WP_061208759.1	lcl|NZ_ANNW01000079.1_cds_WP_020783928.1_2544	28.856	201	594
WP_061208759.1	lcl|NZ_ANNW01000079.1_cds_WP_020783928.1_2544	27.869	183	594
WP_061208759.1	lcl|NZ_ANNW01000031.1_cds_WP_004458701.1_836	26.378	254	594
WP_061208759.1	lcl|NZ_ANNW01000065.1_cds_WP_004466296.1_1980	24.658	219	594
WP_061208759.1	lcl|NZ_ANNW01000063.1_cds_WP_004474915.1_1866	22.727	220	594
WP_061208759.1	lcl|NZ_ANNW01000083.1_cds_WP_004480430.1_2641	24.434	221	594
WP_061208759.1	lcl|NZ_ANNW01000083.1_cds_WP_004480430.1_2641	22.490	249	594
WP_061208759.1	lcl|NZ_ANNW01000074.1_cds_WP_004459333.1_2212	27.000	200	594
WP_061208759.1	lcl|NZ_ANNW01000074.1_cds_WP_004459333.1_2212	22.043	186	594
WP_061208759.1	lcl|NZ_ANNW01000035.1_cds_WP_020783619.1_885	54.669	589	594
WP_061208759.1	lcl|NZ_ANNW01000016.1_cds_WP_017863782.1_235	32.061	393	594
WP_061208759.1	lcl|NZ_ANNW01000107.1_cds_WP_004457781.1_3357	41.304	230	594
WP_061208759.1	lcl|NZ_ANNW01000049.1_cds_WP_004459265.1_1511	31.620	389	594
WP_061208759.1	lcl|NZ_ANNW01000026.1_cds_WP_004457911.1_707	35.266	207	594
WP_061208759.1	lcl|NZ_ANNW01000092.1_cds_WP_004461439.1_2871	25.806	217	594
WP_061208759.1	lcl|NZ_ANNW01000090.1_cds_WP_004480113.1_2810	29.258	229	594
WP_061208759.1	lcl|NZ_ANNW01000049.1_cds_WP_004473839.1_1429	26.891	238	594
WP_061208759.1	lcl|NZ_ANNW01000020.1_cds_WP_004460145.1_347	29.911	224	594
WP_061208759.1	lcl|NZ_ANNW01000092.1_cds_WP_004466161.1_2827	29.130	230	594
WP_061208759.1	lcl|NZ_ANNW01000077.1_cds_WP_004476577.1_2447	31.553	206	594
WP_061208759.1	lcl|NZ_ANNW01000031.1_cds_WP_004469508.1_837	31.818	220	594
WP_061208759.1	lcl|NZ_ANNW01000020.1_cds_WP_004460182.1_366	29.386	228	594
WP_061208759.1	lcl|NZ_ANNW01000020.1_cds_WP_004481334.1_313	29.358	218	594
WP_061208759.1	lcl|NZ_ANNW01000047.1_cds_WP_004460645.1_1137	29.048	210	594
WP_061208759.1	lcl|NZ_ANNW01000080.1_cds_WP_004480212.1_2625	31.746	189	594
WP_061208759.1	lcl|NZ_ANNW01000073.1_cds_WP_004466497.1_2202	26.609	233	594
WP_061208759.1	lcl|NZ_ANNW01000073.1_cds_WP_004480385.1_2182	30.357	224	594
WP_061208759.1	lcl|NZ_ANNW01000078.1_cds_WP_004461802.1_2515	23.984	246	594
WP_061208759.1	lcl|NZ_ANNW01000078.1_cds_WP_004461802.1_2515	26.115	157	594
WP_061208759.1	lcl|NZ_ANNW01000055.1_cds_WP_004459763.1_1610	26.442	208	594
WP_061208759.1	lcl|NZ_ANNW01000038.1_cds_WP_004474610.1_938	26.190	252	594
WP_061208759.1	lcl|NZ_ANNW01000079.1_cds_WP_020783928.1_2544	28.856	201	594
WP_061208759.1	lcl|NZ_ANNW01000079.1_cds_WP_020783928.1_2544	27.869	183	594
WP_061208759.1	lcl|NZ_ANNW01000031.1_cds_WP_004458701.1_836	26.378	254	594
WP_061208759.1	lcl|NZ_ANNW01000065.1_cds_WP_004466296.1_1980	24.658	219	594
WP_061208759.1	lcl|NZ_ANNW01000063.1_cds_WP_004474915.1_1866	22.727	220	594
WP_061208759.1	lcl|NZ_ANNW01000083.1_cds_WP_004480430.1_2641	24.434	221	594
WP_061208759.1	lcl|NZ_ANNW01000083.1_cds_WP_004480430.1_2641	22.490	249	594
WP_061208759.1	lcl|NZ_ANNW01000074.1_cds_WP_004459333.1_2212	27.000	200	594
WP_061208759.1	lcl|NZ_ANNW01000074.1_cds_WP_004459333.1_2212	22.043	186	594
WP_061208754.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	31.871	342	343
WP_061208754.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	26.857	350	343
WP_061208754.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	25.959	339	343
WP_061208754.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	24.581	358	343
WP_061208754.1	lcl|NZ_ANNW01000083.1_cds_WP_004480590.1_2697	23.988	346	343
WP_061208754.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	27.692	195	343
WP_061208754.1	lcl|NZ_ANNW01000099.1_cds_WP_004470510.1_3143	28.631	241	343
WP_061208754.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	29.388	245	343
WP_061208755.1	lcl|NZ_ANNW01000063.1_cds_WP_004458269.1_1865	24.299	428	422
WP_061208755.1	lcl|NZ_ANNW01000063.1_cds_WP_004458269.1_1865	24.299	428	422
WP_061208755.1	lcl|NZ_ANNW01000063.1_cds_WP_004458269.1_1865	24.299	428	422
WP_061208756.1	lcl|NZ_ANNW01000038.1_cds_WP_026053535.1_979	26.523	279	577
WP_061208756.1	lcl|NZ_ANNW01000041.1_cds_WP_020783648.1_1000	27.341	267	577
WP_061208756.1	lcl|NZ_ANNW01000035.1_cds_WP_020783624.1_861	32.911	79	577
WP_061208756.1	lcl|NZ_ANNW01000038.1_cds_WP_026053535.1_979	26.523	279	577
WP_061208756.1	lcl|NZ_ANNW01000041.1_cds_WP_020783648.1_1000	27.341	267	577
