WP_002725873.1	lcl|NZ_AHNX02000064.1_cds_WP_000340716.1_3409	92.683	82	106
WP_061209188.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	92.971	313	314
WP_061209188.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	23.385	325	314
WP_061209188.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	27.309	249	314
WP_061209188.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	24.221	289	314
WP_061209188.1	lcl|NZ_AHNX02000064.1_cds_WP_001067557.1_3402	24.540	326	314
WP_061208759.1	lcl|NZ_AHNX02000198.1_cds_WP_002072224.1_1362	52.277	593	594
WP_061208759.1	lcl|NZ_AHNX02000149.1_cds_WP_000667646.1_2334	32.412	398	594
WP_061208759.1	lcl|NZ_AHNX02000149.1_cds_WP_000172210.1_2290	39.565	230	594
WP_061208759.1	lcl|NZ_AHNX02000180.1_cds_WP_000828457.1_1748	36.471	255	594
WP_061208759.1	lcl|NZ_AHNX02000204.1_cds_WP_001161019.1_1245	32.407	216	594
WP_061208759.1	lcl|NZ_AHNX02000177.1_cds_WP_000510770.1_1842	26.606	218	594
WP_061208759.1	lcl|NZ_AHNX02000290.1_cds_WP_001052496.1_10	25.820	244	594
WP_061208759.1	lcl|NZ_AHNX02000014.1_cds_WP_000619182.1_4185	29.098	244	594
WP_061208759.1	lcl|NZ_AHNX02000149.1_cds_WP_002071818.1_2276	28.070	228	594
WP_061208759.1	lcl|NZ_AHNX02000234.1_cds_WP_000666552.1_718	28.099	242	594
WP_061208759.1	lcl|NZ_AHNX02000168.1_cds_WP_000603361.1_1992	29.130	230	594
WP_061208759.1	lcl|NZ_AHNX02000102.1_cds_WP_001141155.1_2963	30.942	223	594
WP_061208759.1	lcl|NZ_AHNX02000091.1_cds_WP_000047473.1_3140	28.571	210	594
WP_061208759.1	lcl|NZ_AHNX02000199.1_cds_WP_001089503.1_1339	29.911	224	594
WP_061208759.1	lcl|NZ_AHNX02000199.1_cds_WP_000433117.1_1307	32.927	164	594
