WP_002725873.1	lcl|NZ_NPDO01000001.1_cds_WP_040913380.1_295	97.561	82	106
WP_061209188.1	lcl|NZ_NPDO01000001.1_cds_WP_100736432.1_294	93.548	310	314
WP_061209188.1	lcl|NZ_NPDO01000006.1_cds_WP_100737763.1_3372	24.768	323	314
WP_061209188.1	lcl|NZ_NPDO01000001.1_cds_WP_100736420.1_281	22.383	277	314
WP_061209188.1	lcl|NZ_NPDO01000001.1_cds_WP_100736389.1_232	24.199	281	314
WP_061209188.1	lcl|NZ_NPDO01000003.1_cds_WP_010576029.1_2515	20.833	168	314
WP_061208759.1	lcl|NZ_NPDO01000001.1_cds_WP_100736431.1_293	53.966	580	594
WP_061208759.1	lcl|NZ_NPDO01000005.1_cds_WP_010573481.1_3187	32.316	393	594
WP_061208759.1	lcl|NZ_NPDO01000003.1_cds_WP_165783718.1_2457	38.113	265	594
WP_061208759.1	lcl|NZ_NPDO01000006.1_cds_WP_100737813.1_3462	36.471	255	594
WP_061208759.1	lcl|NZ_NPDO01000001.1_cds_WP_100736648.1_733	33.953	215	594
WP_061208759.1	lcl|NZ_NPDO01000001.1_cds_WP_020986459.1_404	27.234	235	594
WP_061208759.1	lcl|NZ_NPDO01000002.1_cds_WP_040913226.1_2093	31.925	213	594
WP_061208759.1	lcl|NZ_NPDO01000003.1_cds_WP_100737282.1_2504	30.583	206	594
WP_061208759.1	lcl|NZ_NPDO01000002.1_cds_WP_100736735.1_1695	32.057	209	594
WP_061208759.1	lcl|NZ_NPDO01000007.1_cds_WP_010573241.1_3551	32.420	219	594
WP_061208759.1	lcl|NZ_NPDO01000008.1_cds_WP_100738091.1_3933	31.452	248	594
WP_061208759.1	lcl|NZ_NPDO01000003.1_cds_WP_100737134.1_2391	28.509	228	594
WP_061208759.1	lcl|NZ_NPDO01000009.1_cds_WP_100738118.1_3956	31.169	231	594
WP_061208759.1	lcl|NZ_NPDO01000013.1_cds_WP_100738648.1_1196	26.860	242	594
WP_061208759.1	lcl|NZ_NPDO01000006.1_cds_WP_010573207.1_3262	25.909	220	594
WP_061208759.1	lcl|NZ_NPDO01000010.1_cds_WP_010575834.1_746	27.830	212	594
WP_061208759.1	lcl|NZ_NPDO01000010.1_cds_WP_010575834.1_746	24.841	157	594
WP_061208759.1	lcl|NZ_NPDO01000009.1_cds_WP_010574907.1_3975	28.947	228	594
WP_061208759.1	lcl|NZ_NPDO01000008.1_cds_WP_100737996.1_3744	31.500	200	594
WP_061208759.1	lcl|NZ_NPDO01000009.1_cds_WP_010574783.1_4113	28.571	210	594
WP_061208759.1	lcl|NZ_NPDO01000007.1_cds_WP_100737878.1_3552	29.218	243	594
WP_061208759.1	lcl|NZ_NPDO01000001.1_cds_WP_100736278.1_25	29.545	220	594
WP_061208759.1	lcl|NZ_NPDO01000003.1_cds_WP_020985907.1_2434	27.523	218	594
WP_061208759.1	lcl|NZ_NPDO01000007.1_cds_WP_010573345.1_3661	25.962	208	594
WP_061208759.1	lcl|NZ_NPDO01000002.1_cds_WP_100736947.1_2054	28.643	199	594
WP_061208759.1	lcl|NZ_NPDO01000001.1_cds_WP_010575135.1_190	23.600	250	594
WP_061208759.1	lcl|NZ_NPDO01000002.1_cds_WP_100736801.1_1803	29.004	231	594
WP_061208759.1	lcl|NZ_NPDO01000002.1_cds_WP_100736801.1_1803	24.771	218	594
WP_061208759.1	lcl|NZ_NPDO01000002.1_cds_WP_100736942.1_2047	24.631	203	594
WP_061208759.1	lcl|NZ_NPDO01000001.1_cds_WP_020985890.1_405	24.000	175	594
WP_061208759.1	lcl|NZ_NPDO01000011.1_cds_WP_100738349.1_937	24.299	214	594
