WP_002725873.1	lcl|NZ_JADDWL010000005.1_cds_WP_002725873.1_2782	100.000	106	106
WP_061209188.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733579.1_2781	100.000	313	314
WP_061209188.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	24.845	322	314
WP_061209188.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	26.908	249	314
WP_061209188.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	23.132	281	314
WP_061209188.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	25.723	311	314
WP_061209188.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	20.809	173	314
WP_061209188.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	24.503	151	314
WP_061209188.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740721.1_2775	24.848	330	314
WP_061208759.1	lcl|NZ_JADDWL010000001.1_cds_WP_002723347.1_746	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740724.1_2756	39.167	240	594
WP_061208759.1	lcl|NZ_JADDWL010000067.1_cds_WP_002742222.1_2905	40.000	230	594
WP_061208759.1	lcl|NZ_JADDWL010000031.1_cds_WP_002741286.1_1616	31.620	389	594
WP_061208759.1	lcl|NZ_JADDWL010000005.1_cds_IQA62_RS03190_2745	35.115	262	594
WP_061208759.1	lcl|NZ_JADDWL010000009.1_cds_WP_002726143.1_3367	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWL010000008.1_cds_WP_002739451.1_3297	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWL010000004.1_cds_WP_032854486.1_2382	33.010	206	594
WP_061208759.1	lcl|NZ_JADDWL010000002.1_cds_WP_002734207.1_1489	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWL010000008.1_cds_WP_002725984.1_3265	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721827.1_2060	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721914.1_2028	29.817	218	594
WP_061208759.1	lcl|NZ_JADDWL010000029.1_cds_WP_002729296.1_1379	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724285.1_479	30.093	216	594
WP_061208759.1	lcl|NZ_JADDWL010000004.1_cds_WP_002728388.1_2398	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWL010000010.1_cds_WP_002752475.1_25	27.197	239	594
WP_061208759.1	lcl|NZ_JADDWL010000054.1_cds_WP_002738485.1_2574	29.255	188	594
WP_061208759.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	25.592	211	594
WP_061208759.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	25.478	157	594
WP_061208759.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729758.1_34	31.696	224	594
WP_061208759.1	lcl|NZ_JADDWL010000019.1_cds_WP_002730493.1_730	26.512	215	594
WP_061208759.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	29.064	203	594
WP_061208759.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	26.630	184	594
WP_061208759.1	lcl|NZ_JADDWL010000017.1_cds_WP_002733736.1_596	25.600	250	594
WP_061208759.1	lcl|NZ_JADDWL010000001.1_cds_WP_002735056.1_831	28.272	191	594
WP_061208759.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729133.1_17	26.126	222	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724311.1_478	26.587	252	594
WP_061208759.1	lcl|NZ_JADDWL010000051.1_cds_WP_002739367.1_2503	23.305	236	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	24.887	221	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	22.605	261	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	27.500	200	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	22.581	186	594
WP_061208759.1	lcl|NZ_JADDWL010000013.1_cds_WP_002723659.1_331	29.333	225	594
WP_061208759.1	lcl|NZ_JADDWL010000001.1_cds_WP_002723347.1_746	41.228	228	594
WP_061208759.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740724.1_2756	39.167	240	594
WP_061208759.1	lcl|NZ_JADDWL010000067.1_cds_WP_002742222.1_2905	40.000	230	594
WP_061208759.1	lcl|NZ_JADDWL010000031.1_cds_WP_002741286.1_1616	31.620	389	594
WP_061208759.1	lcl|NZ_JADDWL010000005.1_cds_IQA62_RS03190_2745	35.115	262	594
WP_061208759.1	lcl|NZ_JADDWL010000009.1_cds_WP_002726143.1_3367	33.333	216	594
WP_061208759.1	lcl|NZ_JADDWL010000008.1_cds_WP_002739451.1_3297	25.806	217	594
WP_061208759.1	lcl|NZ_JADDWL010000004.1_cds_WP_032854486.1_2382	33.010	206	594
WP_061208759.1	lcl|NZ_JADDWL010000002.1_cds_WP_002734207.1_1489	28.017	232	594
WP_061208759.1	lcl|NZ_JADDWL010000008.1_cds_WP_002725984.1_3265	29.565	230	594
WP_061208759.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721827.1_2060	29.954	217	594
WP_061208759.1	lcl|NZ_JADDWL010000003.1_cds_WP_002721914.1_2028	29.817	218	594
WP_061208759.1	lcl|NZ_JADDWL010000029.1_cds_WP_002729296.1_1379	27.948	229	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724285.1_479	30.093	216	594
WP_061208759.1	lcl|NZ_JADDWL010000004.1_cds_WP_002728388.1_2398	29.048	210	594
WP_061208759.1	lcl|NZ_JADDWL010000010.1_cds_WP_002752475.1_25	27.197	239	594
WP_061208759.1	lcl|NZ_JADDWL010000054.1_cds_WP_002738485.1_2574	29.255	188	594
WP_061208759.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	25.592	211	594
WP_061208759.1	lcl|NZ_JADDWL010000013.1_cds_WP_032853264.1_322	25.478	157	594
WP_061208759.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729758.1_34	31.696	224	594
WP_061208759.1	lcl|NZ_JADDWL010000019.1_cds_WP_002730493.1_730	26.512	215	594
WP_061208759.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	29.064	203	594
WP_061208759.1	lcl|NZ_JADDWL010000028.1_cds_WP_002733837.1_1330	26.630	184	594
WP_061208759.1	lcl|NZ_JADDWL010000017.1_cds_WP_002733736.1_596	25.600	250	594
WP_061208759.1	lcl|NZ_JADDWL010000001.1_cds_WP_002735056.1_831	28.272	191	594
WP_061208759.1	lcl|NZ_JADDWL010000010.1_cds_WP_002729133.1_17	26.126	222	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002724311.1_478	26.587	252	594
WP_061208759.1	lcl|NZ_JADDWL010000051.1_cds_WP_002739367.1_2503	23.305	236	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	24.887	221	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002734915.1_426	22.605	261	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	27.500	200	594
WP_061208759.1	lcl|NZ_JADDWL010000015.1_cds_WP_002739909.1_435	22.581	186	594
WP_061208759.1	lcl|NZ_JADDWL010000013.1_cds_WP_002723659.1_331	29.333	225	594
WP_061208753.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740938.1_2750	25.185	135	359
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	31.657	338	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	26.857	350	343
WP_061208754.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	25.959	339	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733638.1_2741	28.212	358	343
WP_061208754.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	24.513	359	343
WP_061208754.1	lcl|NZ_JADDWL010000075.1_cds_WP_002741146.1_3094	24.425	348	343
WP_061208754.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	23.284	335	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	28.740	254	343
WP_061208754.1	lcl|NZ_JADDWL010000059.1_cds_WP_002740236.1_2666	27.801	241	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740721.1_2775	28.571	231	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_002744551.1_2747	28.926	242	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733757.1_2714	25.269	186	343
WP_061208754.1	lcl|NZ_JADDWL010000005.1_cds_IQA62_RS03180_2743	60.000	25	343
WP_061208755.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733548.1_2742	26.889	450	422
WP_061208755.1	lcl|NZ_JADDWL010000051.1_cds_WP_002726457.1_2502	24.533	428	422
WP_061208755.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733548.1_2742	26.889	450	422
WP_061208755.1	lcl|NZ_JADDWL010000051.1_cds_WP_002726457.1_2502	24.533	428	422
WP_061208755.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733548.1_2742	26.889	450	422
WP_061208755.1	lcl|NZ_JADDWL010000051.1_cds_WP_002726457.1_2502	24.533	428	422
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733672.1_2744	39.130	230	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740808.1_2732	35.714	238	577
WP_061208756.1	lcl|NZ_JADDWL010000004.1_cds_WP_002722821.1_2349	27.652	264	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733651.1_2716	26.506	249	577
WP_061208756.1	lcl|NZ_JADDWL010000045.1_cds_WP_002742184.1_2244	27.675	271	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733600.1_2720	32.203	59	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733672.1_2744	39.130	230	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740808.1_2732	35.714	238	577
WP_061208756.1	lcl|NZ_JADDWL010000004.1_cds_WP_002722821.1_2349	27.652	264	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733651.1_2716	26.506	249	577
WP_061208756.1	lcl|NZ_JADDWL010000045.1_cds_WP_002742184.1_2244	27.675	271	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733600.1_2720	32.203	59	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733672.1_2744	39.130	230	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740808.1_2732	35.714	238	577
WP_061208756.1	lcl|NZ_JADDWL010000004.1_cds_WP_002722821.1_2349	27.652	264	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733651.1_2716	26.506	249	577
WP_061208756.1	lcl|NZ_JADDWL010000045.1_cds_WP_002742184.1_2244	27.675	271	577
WP_061208756.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733600.1_2720	32.203	59	577
WP_061208757.1	lcl|NZ_JADDWL010000005.1_cds_WP_002742128.1_2691	30.588	85	223
WP_061208757.1	lcl|NZ_JADDWL010000012.1_cds_WP_002723163.1_234	27.381	84	223
WP_061208758.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740726.1_2734	35.156	256	230
WP_061208758.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740722.1_2738	29.259	270	230
WP_061208758.1	lcl|NZ_JADDWL010000028.1_cds_WP_002730849.1_1360	31.646	237	230
WP_257945214.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740938.1_2750	45.833	48	245
WP_061208429.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733584.1_2709	23.954	263	306
WP_061208429.1	lcl|NZ_JADDWL010000003.1_cds_WP_002727139.1_1994	26.230	122	306
WP_061209096.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740242.1_2729	24.359	312	607
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_IQA62_RS03180_2743	80.000	60	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	30.435	299	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	29.518	332	332
WP_061209097.1	lcl|NZ_JADDWL010000075.1_cds_WP_002741146.1_3094	26.837	313	332
WP_061209097.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	27.964	329	332
WP_061209097.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728316.1_2942	27.329	322	332
WP_061209097.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	25.949	316	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733638.1_2741	25.217	345	332
WP_061209097.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	25.581	301	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740721.1_2775	25.368	272	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733757.1_2714	26.761	355	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733579.1_2781	22.043	186	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733546.1_2712	21.595	301	332
WP_061209097.1	lcl|NZ_JADDWL010000007.1_cds_WP_002732331.1_3125	28.358	201	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	22.397	317	332
WP_061209097.1	lcl|NZ_JADDWL010000005.1_cds_WP_002744551.1_2747	24.138	174	332
WP_061209098.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733599.1_2740	37.940	369	393
WP_061209098.1	lcl|NZ_JADDWL010000026.1_cds_WP_002728994.1_1243	31.975	319	393
WP_061209098.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740861.1_2773	27.164	335	393
WP_061209098.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740826.1_2774	25.915	355	393
WP_061209098.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740294.1_2693	26.506	249	393
WP_061209098.1	lcl|NZ_JADDWL010000006.1_cds_WP_002738884.1_2989	26.316	285	393
WP_061209098.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733737.1_2753	28.313	166	393
WP_061209099.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733696.1_2739	51.741	201	203
WP_061209099.1	lcl|NZ_JADDWL010000006.1_cds_WP_002726605.1_2968	28.431	102	203
WP_061209099.1	lcl|NZ_JADDWL010000006.1_cds_WP_002726605.1_2968	28.125	64	203
WP_061209100.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740722.1_2738	66.071	336	334
WP_061209100.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740726.1_2734	37.538	333	334
WP_061209100.1	lcl|NZ_JADDWL010000028.1_cds_WP_002730849.1_1360	36.525	282	334
WP_061209100.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740722.1_2738	66.071	336	334
WP_061209100.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740726.1_2734	37.538	333	334
WP_061209100.1	lcl|NZ_JADDWL010000028.1_cds_WP_002730849.1_1360	36.525	282	334
WP_061209101.1	lcl|NZ_JADDWL010000005.1_cds_WP_032853440.1_2737	62.078	385	386
WP_061209102.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740926.1_2736	40.653	337	348
WP_061209102.1	lcl|NZ_JADDWL010000005.1_cds_WP_002738295.1_2715	32.323	198	348
WP_061209102.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733627.1_2777	27.717	184	348
WP_061209102.1	lcl|NZ_JADDWL010000002.1_cds_WP_002766579.1_1531	25.514	243	348
WP_061209102.1	lcl|NZ_JADDWL010000005.1_cds_WP_002727921.1_2686	34.066	91	348
WP_061209102.1	lcl|NZ_JADDWL010000013.1_cds_WP_002729513.1_292	31.132	106	348
WP_061209102.1	lcl|NZ_JADDWL010000026.1_cds_WP_002729040.1_1249	35.000	60	348
WP_061209104.1	lcl|NZ_JADDWL010000034.1_cds_WP_002730840.1_1751	43.548	248	256
WP_061209104.1	lcl|NZ_JADDWL010000065.1_cds_WP_002724674.1_2877	25.000	204	256
WP_061209105.1	lcl|NZ_JADDWL010000065.1_cds_WP_002739089.1_2876	36.364	220	215
WP_061209106.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733672.1_2744	44.248	226	231
WP_061209106.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740808.1_2732	37.118	229	231
WP_061209106.1	lcl|NZ_JADDWL010000012.1_cds_WP_002723863.1_209	28.226	124	231
WP_228008733.1	lcl|NZ_JADDWL010000005.1_cds_WP_002741071.1_2735	35.544	377	402
WP_061209107.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733672.1_2744	37.220	223	233
WP_061209107.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740808.1_2732	32.301	226	233
WP_061209107.1	lcl|NZ_JADDWL010000016.1_cds_WP_004278443.1_519	28.788	132	233
WP_061209107.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733600.1_2720	26.496	117	233
WP_061209108.1	lcl|NZ_JADDWL010000026.1_cds_WP_002728994.1_1243	35.459	392	390
WP_061209108.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740861.1_2773	31.688	385	390
WP_061209108.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733599.1_2740	29.825	399	390
WP_061209108.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740826.1_2774	31.356	354	390
WP_061209108.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733737.1_2753	29.211	380	390
WP_061209108.1	lcl|NZ_JADDWL010000007.1_cds_WP_002724641.1_3126	24.665	373	390
WP_061209108.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740294.1_2693	26.301	365	390
WP_061209108.1	lcl|NZ_JADDWL010000006.1_cds_WP_002738884.1_2989	26.912	353	390
WP_257945376.1	lcl|NZ_JADDWL010000022.1_cds_IQA62_RS17200_1068	96.000	25	45
WP_257945376.1	lcl|NZ_JADDWL010000002.1_cds_IQA62_RS16995_1419	66.667	30	45
WP_257945376.1	lcl|NZ_JADDWL010000048.1_cds_WP_170874662.1_2304	47.727	44	45
WP_257945376.1	lcl|NZ_JADDWL010000081.1_cds_WP_306341539.1_3218	60.000	30	45
WP_257945213.1	lcl|NZ_JADDWL010000094.1_cds_WP_193810419.1_3	97.024	168	364
WP_257945213.1	lcl|NZ_JADDWL010000058.1_cds_IQA62_RS15580_2660	92.913	127	364
WP_257945213.1	lcl|NZ_JADDWL010000058.1_cds_IQA62_RS15580_2660	77.586	58	364
WP_257945213.1	lcl|NZ_JADDWL010000083.1_cds_IQA62_RS16850_3225	70.769	195	364
WP_257945213.1	lcl|NZ_JADDWL010000083.1_cds_IQA62_RS16850_3225	85.000	20	364
WP_257945213.1	lcl|NZ_JADDWL010000018.1_cds_IQA62_RS08480_657	94.964	139	364
WP_257945213.1	lcl|NZ_JADDWL010000083.1_cds_IQA62_RS16840_3223	81.579	114	364
WP_257945213.1	lcl|NZ_JADDWL010000058.1_cds_IQA62_RS15585_2661	86.905	84	364
WP_257945213.1	lcl|NZ_JADDWL010000058.1_cds_IQA62_RS15585_2661	92.157	51	364
WP_257945213.1	lcl|NZ_JADDWL010000009.1_cds_IQA62_RS04850_3319	90.164	61	364
WP_257945213.1	lcl|NZ_JADDWL010000004.1_cds_IQA62_RS17015_2437	51.316	76	364
WP_257945213.1	lcl|NZ_JADDWL010000004.1_cds_IQA62_RS17015_2437	88.235	17	364
WP_257945213.1	lcl|NZ_JADDWL010000004.1_cds_IQA62_RS02740_2436	86.111	36	364
WP_257945213.1	lcl|NZ_JADDWL010000012.1_cds_IQA62_RS17095_233	57.447	47	364
