WP_002725873.1	lcl|NZ_AFMI01000094.1_cds_WP_000340715.1_2139	93.902	82	106
WP_061209188.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	92.971	313	314
WP_061209188.1	lcl|NZ_AFMI01000094.1_cds_WP_000093099.1_2160	58.730	63	314
WP_061209188.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	27.711	249	314
WP_061209188.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	23.385	325	314
WP_061209188.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	22.909	275	314
WP_061209188.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	23.875	289	314
WP_061209188.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	24.540	326	314
WP_061208759.1	lcl|NZ_AFMI01000135.1_cds_WP_000667646.1_1364	32.412	398	594
WP_061208759.1	lcl|NZ_AFMI01000122.1_cds_WP_000172202.1_1609	39.130	230	594
WP_061208759.1	lcl|NZ_AFMI01000005.1_cds_WP_000828455.1_3631	36.863	255	594
WP_061208759.1	lcl|NZ_AFMI01000094.1_cds_WP_000834715.1_2163	37.553	237	594
WP_061208759.1	lcl|NZ_AFMI01000037.1_cds_WP_001161019.1_3013	32.407	216	594
WP_061208759.1	lcl|NZ_AFMI01000088.1_cds_WP_000510777.1_2228	26.941	219	594
WP_061208759.1	lcl|NZ_AFMI01000262.1_cds_WP_001052498.1_626	25.820	244	594
WP_061208759.1	lcl|NZ_AFMI01000106.1_cds_WP_000942282.1_1875	28.509	228	594
WP_061208759.1	lcl|NZ_AFMI01000064.1_cds_WP_000619175.1_2490	29.098	244	594
WP_061208759.1	lcl|NZ_AFMI01000133.1_cds_WP_000666552.1_1404	28.099	242	594
WP_061208759.1	lcl|NZ_AFMI01000099.1_cds_WP_000603361.1_2023	29.130	230	594
WP_061208759.1	lcl|NZ_AFMI01000056.1_cds_WP_001141158.1_2628	30.942	223	594
WP_061208759.1	lcl|NZ_AFMI01000264.1_cds_WP_000047473.1_527	28.571	210	594
WP_061208759.1	lcl|NZ_AFMI01000032.1_cds_WP_001089500.1_3238	29.911	224	594
WP_061208759.1	lcl|NZ_AFMI01000032.1_cds_WP_000433117.1_3206	32.927	164	594
WP_061208759.1	lcl|NZ_AFMI01000064.1_cds_WP_000218838.1_2491	28.112	249	594
WP_061208759.1	lcl|NZ_AFMI01000173.1_cds_WP_000590867.1_952	25.943	212	594
WP_061208759.1	lcl|NZ_AFMI01000173.1_cds_WP_000590867.1_952	24.841	157	594
