WP_002725873.1	lcl|NZ_RQHT01000015.1_cds_WP_135746496.1_2871	60.811	74	106
WP_061209188.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	83.548	310	314
WP_061209188.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	26.837	313	314
WP_061209188.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	23.242	327	314
WP_061209188.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	22.043	186	314
WP_061209188.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	20.818	269	314
WP_061209188.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	23.438	320	314
WP_061209188.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	25.806	186	314
WP_061208759.1	lcl|NZ_RQHT01000015.1_cds_WP_238778023.1_2867	50.275	545	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744507.1_75	43.946	223	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745152.1_818	40.773	233	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745202.1_880	38.261	230	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744907.1_528	32.342	269	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744905.1_526	34.752	282	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_244288973.1_2016	32.444	225	594
WP_061208759.1	lcl|NZ_RQHT01000015.1_cds_WP_135746388.1_2730	33.193	238	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745841.1_1625	28.017	232	594
WP_061208759.1	lcl|NZ_RQHT01000006.1_cds_WP_135743521.1_3529	28.636	220	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744976.1_614	30.568	229	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744926.1_551	32.692	208	594
WP_061208759.1	lcl|NZ_RQHT01000001.1_cds_WP_135743210.1_3588	31.507	219	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745551.1_1286	31.674	221	594
WP_061208759.1	lcl|NZ_RQHT01000012.1_cds_WP_135592366.1_2518	28.251	223	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745784.1_1558	26.941	219	594
WP_061208759.1	lcl|NZ_RQHT01000013.1_cds_WP_100728389.1_3686	28.000	225	594
WP_061208759.1	lcl|NZ_RQHT01000012.1_cds_WP_135744089.1_2356	28.947	228	594
WP_061208759.1	lcl|NZ_RQHT01000012.1_cds_WP_135744206.1_2491	26.872	227	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745783.1_1557	27.451	204	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745783.1_1557	26.087	161	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745926.1_1717	31.217	189	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745692.1_1450	26.457	223	594
WP_061208759.1	lcl|NZ_RQHT01000015.1_cds_WP_135746362.1_2704	27.982	218	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744576.1_159	30.476	210	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745918.1_1709	25.490	204	594
WP_061208759.1	lcl|NZ_RQHT01000012.1_cds_WP_135744386.1_2197	27.027	185	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135746059.1_1871	24.000	225	594
WP_061208759.1	lcl|NZ_RQHT01000003.1_cds_WP_135743294.1_3289	23.832	214	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745829.1_1613	26.522	230	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135745829.1_1613	25.806	186	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744887.1_508	24.277	173	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744618.1_211	26.087	207	594
WP_061208759.1	lcl|NZ_RQHT01000014.1_cds_WP_135744618.1_211	28.261	184	594
